,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-07-07T01:00:00+02:00,102.8259079,92.35289878,171.3765132,70.45478877,67.59851354,129.4844767,119.0114675,162.8076875,166.6160545,185.6578893,0,0,252.3043111,184.7057975,301.8130816,95.209174,0,317.0465494,172.3286049,121.8677427,0,0,0,0
sc01,y2030,2030-07-07T02:00:00+02:00,92.31629659,82.91371083,153.8604944,63.25375877,60.6894172,116.2501512,106.8475655,146.1674696,149.5865917,166.6822022,0,0,226.5168389,165.8274217,270.9654261,85.4780524,0,284.6419145,154.7152749,109.411907,0,0,0,0
sc01,y2030,2030-07-07T03:00:00+02:00,85.00436833,76.346516,141.6739473,58.24373386,55.8825014,107.0425379,98.38468557,134.5902499,137.7385598,153.4801095,0,0,208.5755334,152.693032,249.5035626,78.70774846,0,262.0968024,142.4610247,100.745918,0,0,0,0
sc01,y2030,2030-07-07T04:00:00+02:00,83.82040386,75.2831405,139.7006731,57.43249894,55.10415438,105.5516197,97.01435631,132.7156395,135.8200988,151.3423958,0,0,205.6704354,150.566281,246.0284076,77.61148505,0,258.4462452,140.4767879,99.34270086,0,0,0,0
sc01,y2030,2030-07-07T05:00:00+02:00,89.21441574,80.12776229,148.6906929,61.12839598,58.65021775,112.3440791,103.2574256,141.2561583,144.5603959,161.081584,0,0,218.9057423,160.2555246,261.8608314,82.60594051,0,275.0777819,149.5167523,105.7356038,0,0,0,0
sc01,y2030,2030-07-07T06:00:00+02:00,95.89447617,86.12744619,159.824127,65.70547441,63.04173897,120.756007,110.988977,151.8329206,155.3845679,173.1428042,0,0,235.2966314,172.2548924,281.4680458,88.79118164,0,295.6746348,160.7120387,113.6527125,0,0,0,0
sc01,y2030,2030-07-07T07:00:00+02:00,102.1471773,91.74329809,170.2452954,69.98973257,67.15231097,128.6297787,118.2258996,161.7330307,165.5162594,184.4324034,0,0,250.6389071,183.4865962,299.8208813,94.58071968,0,314.9537965,171.1911026,121.0633212,0,0,0,0
sc01,y2030,2030-07-07T08:00:00+02:00,122.9972962,110.4697938,204.9954936,84.27592517,80.85933362,154.8854841,142.3579817,194.7457189,199.3011745,222.0784515,0,0,301.7989212,220.9395876,361.0198416,113.8863854,0,379.2416632,206.1343575,145.7745732,0,0,0,0
sc01,y2030,2030-07-07T09:00:00+02:00,144.8925986,130.1350191,241.4876643,99.27826198,95.25346757,182.4573464,167.6997668,229.4132811,234.7796737,261.6116363,0,0,355.5235058,260.2700382,425.2866088,134.1598135,0,446.7521789,242.8292624,171.7245612,0,0,0,0
sc01,y2030,2030-07-07T10:00:00+02:00,161.1123486,144.7027575,268.520581,110.3917944,105.9164514,202.8822167,186.4726257,255.0945519,261.061676,290.8972961,0,0,395.3219665,289.4055151,472.8945788,149.1781005,0,496.7630749,270.0123621,190.9479688,0,0,0,0
sc01,y2030,2030-07-07T11:00:00+02:00,174.6693059,156.8789137,291.1155099,119.6808207,114.8288956,219.9539407,202.1635486,276.5597344,283.0289679,315.3751357,0,0,428.5867228,313.7578273,512.686759,161.7308388,0,538.5636932,292.7328183,207.0154737,0,0,0,0
sc01,y2030,2030-07-07T12:00:00+02:00,180.0336096,161.696853,300.0560159,123.3563621,118.3554285,226.7089898,208.3722332,285.0532151,291.7211265,325.0606839,0,0,441.7491345,323.3937061,528.4319835,166.6977866,0,555.1036295,301.7229938,213.3731668,0,0,0,0
sc01,y2030,2030-07-07T13:00:00+02:00,181.3833732,162.9091408,302.305622,124.2812002,119.2427731,228.4086921,209.9344597,287.1903409,293.9082436,327.4977572,0,0,445.0610547,325.8182814,532.3937898,167.9475677,0,559.2654008,303.9850977,214.9728868,0,0,0,0
sc01,y2030,2030-07-07T14:00:00+02:00,174.8350679,157.0277924,291.3917797,119.7943984,114.9378687,220.1626781,202.3554026,276.8221908,283.2975636,315.6744281,0,0,428.9934536,314.0555848,513.1733011,161.8843222,0,539.0747925,293.010623,207.2119324,0,0,0,0
sc01,y2030,2030-07-07T15:00:00+02:00,167.7265289,150.6432714,279.5442148,114.9237328,110.2646625,211.2111845,194.127927,265.5670041,271.7790978,302.8395661,0,0,411.5512052,301.2865426,492.3084229,155.3023416,0,517.1567976,281.0972383,198.7869972,0,0,0,0
sc01,y2030,2030-07-07T16:00:00+02:00,165.7105856,148.8326556,276.1843093,113.5424383,108.9393665,208.6725893,191.7946593,262.3750939,268.512523,299.1996685,0,0,406.6046776,297.6653112,486.3912559,153.4357274,0,510.9409722,277.7186666,196.3977311,0,0,0,0
sc01,y2030,2030-07-07T17:00:00+02:00,164.4001086,147.6556531,274.0001809,112.6445188,108.0778491,207.0223589,190.2779034,260.3001719,266.3890647,296.8335294,0,0,403.3891553,295.311306,482.5447631,152.2223228,0,506.9003348,275.5224042,194.8445731,0,0,0,0
sc01,y2030,2030-07-07T18:00:00+02:00,178.7187651,160.515928,297.8646085,122.4554502,117.49104,225.0532598,206.8504225,282.9713781,289.5905916,322.6866593,0,0,438.5228958,321.0318558,524.5726717,165.4803381,0,551.0495257,299.5194119,211.8148328,0,0,0,0
sc01,y2030,2030-07-07T19:00:00+02:00,187.1510599,168.089378,311.9184334,128.2331337,123.0344931,235.6717052,216.6100232,296.3225117,303.2540324,337.9116362,0,0,459.2132491,336.1787559,549.3230188,173.2880185,0,577.0491016,313.6513135,221.8086637,0,0,0,0
sc01,y2030,2030-07-07T20:00:00+02:00,181.3014437,162.8355559,302.1690728,124.2250633,119.1889121,228.3055217,209.839634,287.0606192,293.7754875,327.3498289,0,0,444.8600239,325.6711118,532.1533116,167.8717071,0,559.0127849,303.8477899,214.8757852,0,0,0,0
sc01,y2030,2030-07-07T21:00:00+02:00,180.9105911,162.4845123,301.5176517,123.9572568,118.9319626,227.8133369,209.3872582,286.4417692,293.1421615,326.6441228,0,0,443.9009873,324.9690247,531.0060868,167.5098065,0,557.8076558,303.1927499,214.4125524,0,0,0,0
sc01,y2030,2030-07-07T22:00:00+02:00,161.0296994,144.6285263,268.3828323,110.3351644,105.8621172,202.77814,186.3769669,254.9636908,260.9277537,290.7480683,0,0,395.1191699,289.2570527,472.6519881,149.1015735,0,496.5082398,269.873848,190.8500141,0,0,0,0
sc01,y2030,2030-07-07T23:00:00+02:00,133.8036524,120.1755026,223.0060873,91.68028034,87.96351222,168.4934882,154.8653384,211.855783,216.8114738,241.5899279,0,0,328.3145175,240.3510052,392.7384983,123.8922707,0,412.5612615,224.24501,158.5821066,0,0,0,0
sc01,y2030,2030-07-08T00:00:00+02:00,116.5876334,104.712967,194.3127224,79.88411918,76.6455738,146.8140569,134.9393905,184.5970863,188.9151468,210.5054492,0,0,286.0715079,209.4259341,342.2062944,107.9515124,0,359.4785363,195.3922375,138.1779359,0,0,0,0
sc01,y2030,2030-07-08T01:00:00+02:00,99.8079495,89.64232502,166.3465825,68.38692836,65.61448532,125.6840846,115.51846,158.0292533,161.7258441,180.2087977,0,0,244.8991353,179.28465,292.9548148,92.41476806,0,307.7411776,167.2707302,118.2909031,0,0,0,0
sc01,y2030,2030-07-08T02:00:00+02:00,89.43359256,80.32461554,149.0559875,61.27857268,58.79430622,112.6200795,103.5111025,141.6031882,144.9155435,161.4773199,0,0,219.4435373,160.6492311,262.5041559,82.808882,0,275.7535771,149.8840764,105.995369,0,0,0,0
sc01,y2030,2030-07-08T03:00:00+02:00,83.40327502,74.90849701,139.0054584,57.14668844,54.8299308,105.0263464,96.53156831,132.0551854,135.1441956,150.5892466,0,0,204.6469248,149.816994,244.8040572,77.22525464,0,257.1600979,139.777711,98.84832595,0,0,0,0
sc01,y2030,2030-07-08T04:00:00+02:00,84.34138941,75.75106271,140.5689823,57.78947052,55.44665415,106.2076756,97.61734885,133.5405333,136.6642884,152.2830642,0,0,206.9487795,151.5021255,247.5575966,78.09387908,0,260.0526174,141.3499212,99.96016523,0,0,0,0
sc01,y2030,2030-07-08T05:00:00+02:00,93.7681652,84.21770393,156.2802754,64.24855764,61.64388639,118.0784303,108.527969,148.4662616,151.9391565,169.3036316,0,0,230.0792943,168.4354078,275.2269294,86.82237519,0,289.1185094,157.1484991,111.1326402,0,0,0,0
sc01,y2030,2030-07-08T06:00:00+02:00,116.3175835,104.4704222,193.8626392,79.69908501,76.46804103,146.473994,134.6268328,184.1695073,188.4775659,210.0178592,0,0,285.4088855,208.9408445,341.4136479,107.7014662,0,358.6458825,194.9396539,137.8578767,0,0,0,0
sc01,y2030,2030-07-08T07:00:00+02:00,146.4948439,131.5740728,244.1580731,100.3760967,96.30679552,184.4749886,169.5542174,231.9501695,237.3759044,264.5045792,0,0,359.4549409,263.1481455,429.9894955,135.643374,0,451.6924353,245.5145069,173.6235187,0,0,0,0
sc01,y2030,2030-07-08T08:00:00+02:00,171.709294,154.2203844,286.1821566,117.6526644,112.8829618,216.2265184,198.7376088,271.8730488,278.2326523,310.0306697,0,0,421.3237306,308.4407688,503.9985758,158.9900871,0,529.4369898,287.7720574,203.5073114,0,0,0,0
sc01,y2030,2030-07-08T09:00:00+02:00,193.654602,173.9305221,322.7576701,132.6892643,127.3099698,243.8613506,224.1372709,306.6197865,313.7921792,349.6541425,0,0,475.1710142,347.8610444,568.4121188,179.3098167,0,597.1016896,324.5507681,229.5165653,0,0,0,0
sc01,y2030,2030-07-08T10:00:00+02:00,208.7283522,187.468983,347.8805871,143.0175747,137.2195649,262.8431103,241.583741,330.4865577,338.2172374,376.870636,0,0,512.157531,374.9379661,612.6563673,193.2669928,0,643.5790862,349.813257,247.3817508,0,0,0,0
sc01,y2030,2030-07-08T11:00:00+02:00,222.8258229,200.1306002,371.3763715,152.6769527,146.4873465,280.5954806,257.9002579,352.8075528,361.0603612,402.3244025,0,0,546.748547,400.2612004,654.0350542,206.3202064,0,687.0462873,373.4395735,264.0898642,0,0,0,0
sc01,y2030,2030-07-08T12:00:00+02:00,223.1272188,200.4012983,371.8786979,152.8834647,146.6854864,280.9750162,258.2490958,353.284763,361.548734,402.8685894,0,0,547.488083,400.8025966,654.9197068,206.5992766,0,687.975591,373.9446907,264.4470741,0,0,0,0
sc01,y2030,2030-07-08T13:00:00+02:00,219.3236909,196.9851669,365.5394849,150.2773438,144.185019,276.1853886,253.8468645,347.2625107,355.3856103,396.0011086,0,0,538.1553528,393.9703336,643.7556483,203.0774917,0,676.248047,367.5702598,259.9391893,0,0,0,0
sc01,y2030,2030-07-08T14:00:00+02:00,213.8409762,192.0608768,356.4016271,146.5206689,140.5806418,269.2812294,247.5011299,338.5815457,346.5015819,386.1017627,0,0,524.7023955,384.1217537,627.6628655,198.0009039,0,659.3430101,358.3816361,253.4411571,0,0,0,0
sc01,y2030,2030-07-08T15:00:00+02:00,214.2563368,192.4339322,357.0938948,146.8052678,140.8537029,269.8042761,247.9818713,339.2392,347.1746198,386.8517193,0,0,525.7215672,384.8678642,628.8820256,198.385497,0,660.6237052,359.0777497,253.9334362,0,0,0,0
sc01,y2030,2030-07-08T16:00:00+02:00,213.118969,191.4124074,355.1982817,146.0259602,140.1059889,268.372035,246.6654734,337.4383677,345.3316627,384.7981384,0,0,522.9308036,382.8248147,625.5436405,197.3323787,0,657.1168211,357.1716055,252.5854447,0,0,0,0
sc01,y2030,2030-07-08T17:00:00+02:00,209.1814826,187.8759613,348.6358045,143.3280529,137.5174562,263.413719,242.1081975,331.2040143,338.9514766,377.6887881,0,0,513.2693788,375.7519226,613.986389,193.6865581,0,644.9762382,350.57267,247.9187943,0,0,0,0
sc01,y2030,2030-07-08T18:00:00+02:00,220.9178753,198.4169805,368.1964588,151.3696553,145.2330476,278.1928799,255.6919853,349.7866358,357.9687794,398.879497,0,0,542.0670087,396.833961,648.4348745,204.5535881,0,681.1634487,370.2419946,261.8285929,0,0,0,0
sc01,y2030,2030-07-08T19:00:00+02:00,214.6634422,192.7995731,357.7724037,147.0842104,141.121337,270.3169273,248.4530582,339.8837835,347.8342813,387.5867706,0,0,526.7204831,385.5991462,630.0769553,198.7624464,0,661.8789468,359.7600282,254.4159315,0,0,0,0
sc01,y2030,2030-07-08T20:00:00+02:00,209.4878074,188.1510863,349.1463457,143.5379421,137.7188363,263.7994612,242.46274,331.6890284,339.447836,378.2418744,0,0,514.0210088,376.3021725,614.8855087,193.9701921,0,645.9207394,351.0860476,248.2818458,0,0,0,0
sc01,y2030,2030-07-08T21:00:00+02:00,201.993516,181.4201024,336.65586,138.4029647,132.7920337,254.3622054,233.7887917,319.823067,327.3043083,364.7105151,0,0,495.6322385,362.8402048,592.8883757,187.0310333,0,622.8133411,338.5261704,239.3997227,0,0,0,0
sc01,y2030,2030-07-08T22:00:00+02:00,177.2180526,159.1680657,295.3634209,121.4271842,116.5044605,223.1634736,205.1134868,280.5952499,287.1588815,319.9770393,0,0,434.840592,318.3361315,520.1678025,164.0907895,0,546.4223288,297.0043289,210.0362104,0,0,0,0
sc01,y2030,2030-07-08T23:00:00+02:00,147.4694526,132.4494158,245.7824211,101.0438842,96.94751056,185.7022738,170.6822369,233.4933,238.9551316,266.2642895,0,0,361.8463422,264.8988317,432.8501527,136.5457896,0,454.6974791,247.147879,174.7786106,0,0,0,0
sc01,y2030,2030-07-09T00:00:00+02:00,121.6293988,109.2412194,202.7156648,83.33866219,79.96006779,153.1629468,140.7747672,192.5798816,197.0846741,219.6086369,0,0,298.4425065,218.4824388,357.0048097,112.6198138,0,375.0239799,203.841863,144.1533616,0,0,0,0
sc01,y2030,2030-07-09T01:00:00+02:00,105.7969914,95.02137186,176.3283189,72.49053111,69.5517258,133.2258409,122.4502215,167.511903,171.4303101,191.0223455,0,0,259.5944695,190.0427437,310.5337617,97.96017719,0,326.20739,177.3079207,125.3890268,0,0,0,0
sc01,y2030,2030-07-09T02:00:00+02:00,94.09300875,84.50946156,156.8216812,64.47113563,61.85744094,118.4874925,108.9039453,148.9805972,152.4655234,169.8901546,0,0,230.8763641,169.0189231,276.1804053,87.12315625,0,290.1201103,157.6929128,111.5176399,0,0,0,0
sc01,y2030,2030-07-09T03:00:00+02:00,87.95585145,78.99738509,146.5930857,60.26604636,57.82282826,110.7592203,101.800754,139.2634314,142.5210556,158.8091762,0,0,215.8175985,157.9947702,258.1667121,81.44060318,0,271.1972086,147.4074918,104.243972,0,0,0,0
sc01,y2030,2030-07-09T04:00:00+02:00,88.48005692,79.46819927,147.4667616,60.62522419,58.16744483,111.4193309,102.4074733,140.0934235,143.3704626,159.7556583,0,0,217.1038434,158.9363985,259.7053523,81.92597863,0,272.8135088,148.2860214,104.8652526,0,0,0,0
sc01,y2030,2030-07-09T05:00:00+02:00,97.56157259,87.62474575,162.602621,66.84774418,64.1377005,122.8553136,112.9184868,154.47249,158.0858815,176.1528394,0,0,239.387192,175.2494915,286.3612825,90.33478943,0,300.8148488,163.5059688,115.6285304,0,0,0,0
sc01,y2030,2030-07-09T06:00:00+02:00,121.6586056,109.2674513,202.7643426,83.35867418,79.97926847,153.1997255,140.8085713,192.6261255,197.1319997,219.6613712,0,0,298.514171,218.5349025,357.0905367,112.646857,0,375.1140338,203.8908112,144.1879769,0,0,0,0
sc01,y2030,2030-07-09T07:00:00+02:00,153.0426734,137.4549937,255.0711222,104.8625725,100.6113871,192.7204035,177.1327237,242.317566,247.9858133,276.327049,0,0,375.5213743,274.9099873,449.2085874,141.706179,0,471.881576,256.488184,181.3839091,0,0,0,0
sc01,y2030,2030-07-09T08:00:00+02:00,172.8144485,155.2129769,288.0240807,118.4098998,113.6094985,217.6181943,200.0167227,273.6228767,280.0234118,312.0260874,0,0,424.0354522,310.4259536,507.2424089,160.0133781,0,532.8445493,289.6242145,204.817124,0,0,0,0
sc01,y2030,2030-07-09T09:00:00+02:00,191.8968642,172.3518131,319.8281069,131.4848884,126.1544199,241.647903,222.1028521,303.8367016,310.9439928,346.4804492,0,0,470.8580462,344.7036263,563.2528328,177.6822817,0,591.6819978,321.6049297,227.4333205,0,0,0,0
sc01,y2030,2030-07-09T10:00:00+02:00,201.0873459,180.6062274,335.1455766,137.7820704,132.1963108,253.2211024,232.7399837,318.3882977,325.8359773,363.0743747,0,0,493.4087656,361.2124549,590.2285989,186.191987,0,620.0193167,337.0074965,238.3257433,0,0,0,0
sc01,y2030,2030-07-09T11:00:00+02:00,213.9600663,192.1678372,356.6001105,146.6022676,140.6589324,269.4311946,247.6389655,338.7701048,346.6945518,386.3167863,0,0,524.994607,384.3356746,628.0124167,198.1111725,0,659.7102043,358.5812221,253.5823007,0,0,0,0
sc01,y2030,2030-07-09T12:00:00+02:00,216.7736993,194.6948966,361.2894988,148.5301273,142.5086356,272.974288,250.8954853,343.225024,351.2536795,391.3969571,0,0,531.8984288,389.3897932,636.2709506,200.7163883,0,668.3855727,363.2966628,256.916977,0,0,0,0
sc01,y2030,2030-07-09T13:00:00+02:00,211.3283684,189.8041828,352.2139474,144.7990673,138.9288348,266.1172048,244.593019,334.6032501,342.4302267,381.5651097,0,0,518.5372005,379.6083656,620.2878963,195.6744153,0,651.5958029,354.1706917,250.4632516,0,0,0,0
sc01,y2030,2030-07-09T14:00:00+02:00,209.1429238,187.8413298,348.5715398,143.301633,137.4921074,263.3651634,242.0635693,331.1429627,338.8889971,377.6191681,0,0,513.1747669,375.6826595,613.8732118,193.6508555,0,644.8573486,350.5080483,247.873095,0,0,0,0
sc01,y2030,2030-07-09T15:00:00+02:00,208.5992444,187.353025,347.6654072,142.9291119,137.1346884,262.6805299,241.4343105,330.2821369,338.0080348,376.6375245,0,0,511.8407384,374.70605,612.2774116,193.1474485,0,643.1810034,349.5968817,247.228734,0,0,0,0
sc01,y2030,2030-07-09T16:00:00+02:00,209.4246284,188.0943421,349.0410473,143.4946528,137.677302,263.7199024,242.3896162,331.588995,339.3454627,378.1278013,0,0,513.8659864,376.1886844,614.7000667,193.9116929,0,645.7259376,350.9801643,248.2069671,0,0,0,0
sc01,y2030,2030-07-09T17:00:00+02:00,206.6074386,185.5640884,344.3457311,141.5643561,135.8252606,260.1723301,239.1289799,327.1284445,334.7805718,373.0412086,0,0,506.9534374,371.1281768,606.4310931,191.3031839,0,637.0396025,346.258763,244.8680754,0,0,0,0
sc01,y2030,2030-07-09T18:00:00+02:00,218.2279983,196.0010726,363.7133305,149.5265914,143.4647025,274.8056274,252.5787018,345.527664,353.6101824,394.0227748,0,0,535.4668478,392.0021451,640.5395876,202.0629613,0,672.8696614,365.7339602,258.6405906,0,0,0,0
sc01,y2030,2030-07-09T19:00:00+02:00,214.4212052,192.5820085,357.3686755,146.9182332,140.9620887,270.0118881,248.1726914,339.5002417,347.4417679,387.1493984,0,0,526.1261056,385.1640169,629.3659451,198.538153,0,661.1320496,359.354057,254.1288359,0,0,0,0
sc01,y2030,2030-07-09T20:00:00+02:00,209.1917914,187.88522,348.6529857,143.3351163,137.5242332,263.4267002,242.1201289,331.2203363,338.9681805,377.7074011,0,0,513.2946733,375.7704401,614.016647,193.6961031,0,645.0080235,350.5899467,247.9310121,0,0,0,0
sc01,y2030,2030-07-09T21:00:00+02:00,201.1266209,180.6415021,335.2110348,137.808981,132.2221304,253.2705596,232.7854408,318.4504831,325.8996171,363.1452876,0,0,493.5051345,361.2830042,590.3438779,186.2283526,0,620.1404143,337.0733183,238.3722914,0,0,0,0
sc01,y2030,2030-07-09T22:00:00+02:00,174.6364835,156.8494342,291.0608058,119.6583313,114.8073178,219.9126088,202.1255596,276.5077654,282.9757834,315.3158729,0,0,428.5061862,313.6988685,512.590419,161.7004477,0,538.4624907,292.6778102,206.976573,0,0,0,0
sc01,y2030,2030-07-09T23:00:00+02:00,148.8254138,133.6672698,248.0423563,101.9729687,97.83892942,187.4097803,172.2516364,235.6402385,241.1522909,268.7125526,0,0,365.1734689,267.3345395,436.8301497,137.801309,0,458.8783591,249.4203693,176.3856756,0,0,0,0
sc01,y2030,2030-07-10T00:00:00+02:00,122.8625341,110.3487575,204.7708902,84.18358819,80.77074003,154.7157837,142.2020071,194.5323457,199.0828099,221.8351311,0,0,301.468255,220.697515,360.62429,113.7616057,0,378.8261469,205.9085063,145.6148552,0,0,0,0
sc01,y2030,2030-07-10T01:00:00+02:00,104.3452495,93.71749259,173.9087491,71.49581909,68.59733994,131.3977215,120.7699647,165.2133117,169.0779506,188.4011449,0,0,256.0323251,187.4349852,306.2726304,96.61597175,0,321.7311859,174.8749089,123.6684439,0,0,0,0
sc01,y2030,2030-07-10T02:00:00+02:00,94.42242832,84.80532914,157.3707139,64.69684904,62.0740038,118.9023172,109.285218,149.5021782,152.9993051,170.48494,0,0,231.6846621,169.6106583,277.1473128,87.42817437,0,291.1358206,158.2449956,111.9080631,0,0,0,0
sc01,y2030,2030-07-10T03:00:00+02:00,87.39129163,78.49032674,145.6521527,59.87921834,57.45168246,110.0482932,101.1473283,138.3695451,141.6062596,157.7898321,0,0,214.432336,156.9806535,256.5096245,80.91786261,0,269.4564825,146.4613314,103.5748641,0,0,0,0
sc01,y2030,2030-07-10T04:00:00+02:00,87.9788944,79.01808108,146.6314907,60.28183505,57.83797687,110.7882373,101.8274241,139.2999162,142.5583937,158.8507815,0,0,215.8741391,158.0361621,258.2343474,81.46193926,0,271.2682577,147.4461101,104.2712822,0,0,0,0
sc01,y2030,2030-07-10T05:00:00+02:00,97.3311483,87.41779061,162.2185805,66.68986088,63.98621787,122.5651497,112.651792,154.1076515,157.7125088,175.7367955,0,0,238.8217991,174.8355812,285.6849445,90.12143361,0,300.1043739,163.1197948,115.355435,0,0,0,0
sc01,y2030,2030-07-10T06:00:00+02:00,119.9675748,107.7486551,199.945958,82.20000494,78.86757231,151.0702793,138.8513597,189.9486601,194.3919036,216.6081211,0,0,294.3648826,215.4973102,352.1270482,111.0810878,0,369.9000222,201.0567689,142.1837923,0,0,0,0
sc01,y2030,2030-07-10T07:00:00+02:00,151.8994582,136.4282171,253.1657636,104.0792584,99.85982897,191.2807992,175.809558,240.5074753,246.1333813,274.2629105,0,0,372.716263,272.8564341,445.8530391,140.6476465,0,468.3566626,254.5722401,180.0289874,0,0,0,0
sc01,y2030,2030-07-10T08:00:00+02:00,170.8604492,153.4579961,284.7674153,117.0710485,112.3249249,215.1576027,197.7551496,270.5290446,276.8572094,308.4980332,0,0,419.240917,306.915992,501.5070593,158.2041196,0,526.8197184,286.3494566,202.5012731,0,0,0,0
sc01,y2030,2030-07-10T09:00:00+02:00,191.1735214,171.7021441,318.6225355,130.9892646,125.678889,240.7370268,221.2656498,302.6914088,309.7719095,345.1744136,0,0,469.0831773,343.4042883,561.1296877,177.0125198,0,589.4516908,320.3926607,226.5760253,0,0,0,0
sc01,y2030,2030-07-10T10:00:00+02:00,203.3248581,182.6158448,338.8747635,139.3151805,133.6672678,256.0387103,235.3296969,321.9310253,329.4615757,367.1143272,0,0,498.8989574,365.2316896,596.7961114,188.2637575,0,626.9183124,340.7574011,240.9776096,0,0,0,0
sc01,y2030,2030-07-10T11:00:00+02:00,213.4838507,191.7401251,355.8064178,146.2759717,140.3458648,268.8315157,247.08779,338.0160968,345.9229061,385.4569525,0,0,523.826115,383.4802503,626.6146357,197.6702321,0,658.2418728,357.78312,253.017897,0,0,0,0
sc01,y2030,2030-07-10T12:00:00+02:00,217.1966724,195.074789,361.9944539,148.8199422,142.7867013,273.5069208,251.3850374,343.8947313,351.9390525,392.1606585,0,0,532.9362794,390.1495781,637.5124549,201.10803,0,669.6897397,364.0055343,257.4182784,0,0,0,0
sc01,y2030,2030-07-10T13:00:00+02:00,211.9750879,190.3850326,353.2918132,145.2421899,139.353993,266.9315923,245.3415369,335.6272226,343.4781518,382.7327976,0,0,520.1240584,380.7700654,622.1861377,196.2732296,0,653.5898545,355.2545456,251.2297339,0,0,0,0
sc01,y2030,2030-07-10T14:00:00+02:00,206.525529,185.4905216,344.2092151,141.5082329,135.7714126,260.0691848,239.0341772,326.9987543,334.6478481,372.8933164,0,0,506.7524557,370.981043,606.1906734,191.2273418,0,636.787048,346.1214885,244.7709974,0,0,0,0
sc01,y2030,2030-07-10T15:00:00+02:00,204.2763761,183.4704489,340.4606267,139.9671466,134.2928028,257.236918,236.4309908,323.4375955,331.0033871,368.8323457,0,0,501.2337005,366.9408977,599.5889927,189.1447927,0,629.8521595,342.3520747,242.1053346,0,0,0,0
sc01,y2030,2030-07-10T16:00:00+02:00,203.5713678,182.837247,339.285613,139.4840854,133.8293252,256.3491299,235.615009,322.3213325,329.8610127,367.5594142,0,0,499.5038193,365.6744942,597.5196631,188.4920072,0,627.6783842,341.1705332,241.2697694,0,0,0,0
sc01,y2030,2030-07-10T17:00:00+02:00,201.5137872,180.9892349,335.8563122,138.0742617,132.4766565,253.7581025,233.2335501,319.0634965,326.5269701,363.8443382,0,0,494.4551262,361.9784697,591.4802831,186.58684,0,621.3341775,337.7221806,238.8311553,0,0,0,0
sc01,y2030,2030-07-10T18:00:00+02:00,212.5989651,190.9453669,354.3316085,145.6696613,139.7641344,267.7172153,246.0636171,336.6150282,344.4890639,383.8592426,0,0,521.6548682,381.8907336,624.0173328,196.8508936,0,655.5134758,356.3001175,251.9691439,0,0,0,0
sc01,y2030,2030-07-10T19:00:00+02:00,208.1314036,186.9328348,346.8856727,142.6085543,136.8271265,262.0913971,240.8928284,329.5413891,337.2499596,375.7928121,0,0,510.6927959,373.8656694,610.9042125,192.7142626,0,641.7384945,348.8128154,246.6742561,0,0,0,0
sc01,y2030,2030-07-10T20:00:00+02:00,200.8119781,180.3589062,334.6866302,137.5933923,132.0152818,252.8743427,232.4212709,317.9522986,325.3897793,362.5771826,0,0,492.7330943,360.7178125,589.4203431,185.9370167,0,619.1702658,336.5460003,237.9993815,0,0,0,0
sc01,y2030,2030-07-10T21:00:00+02:00,191.3598214,171.8694692,318.9330357,131.1169147,125.8013641,240.9716269,221.4812747,302.9863839,310.0737846,345.5107886,0,0,469.5403025,343.7389385,561.6765128,177.1850198,0,590.026116,320.7048859,226.7968254,0,0,0,0
sc01,y2030,2030-07-10T22:00:00+02:00,171.3227003,153.8731659,285.5378338,117.3877761,112.6288122,215.7396966,198.2901624,271.2609421,277.6062273,309.3326533,0,0,420.3751441,307.746332,502.8638517,158.6321299,0,528.2449925,287.1241551,203.0491262,0,0,0,0
sc01,y2030,2030-07-10T23:00:00+02:00,145.6608142,130.8249905,242.7680236,99.80463193,95.7584982,183.424729,168.5889053,230.6296225,236.0244674,262.9986923,0,0,357.4084792,261.649981,427.5414638,134.8711242,0,449.1208436,244.1167348,172.635039,0,0,0,0
sc01,y2030,2030-07-11T00:00:00+02:00,120.1754933,107.9353968,200.2924889,82.34246766,79.00425952,151.3321028,139.0920062,190.2778645,194.7288086,216.9835297,0,0,294.8750531,215.8707936,352.7373277,111.273605,0,370.5411045,201.405225,142.4302143,0,0,0,0
sc01,y2030,2030-07-11T01:00:00+02:00,101.9351959,91.55290746,169.8919932,69.84448611,67.01295289,128.3628393,117.9805509,161.3973935,165.1727712,184.0496593,0,0,250.1187678,183.1058149,299.198677,94.38444069,0,314.3001874,170.8358377,120.8120841,0,0,0,0
sc01,y2030,2030-07-11T02:00:00+02:00,89.71633243,80.57855783,149.5272207,61.47230186,58.98018151,112.9761223,103.8383477,142.0508597,145.3736868,161.9878224,0,0,220.1372972,161.1571157,263.3340499,83.07067818,0,276.6253583,150.3579275,106.330468,0,0,0,0
sc01,y2030,2030-07-11T03:00:00+02:00,83.36306289,74.87238056,138.9384381,57.11913568,54.80349504,104.9757088,96.48502648,131.9915162,135.0790371,150.5166413,0,0,204.5482562,149.7447611,244.6860272,77.18802119,0,257.0361105,139.7103184,98.80066709,0,0,0,0
