,,,Spain
sc2015,y2030,2030-01-19T18:00:00+01:00,2141.405
sc2015,y2030,2030-01-19T19:00:00+01:00,2166.764
sc2015,y2030,2030-01-19T20:00:00+01:00,2168.8
sc2015,y2030,2030-01-19T21:00:00+01:00,2139.5
sc2015,y2030,2030-01-19T22:00:00+01:00,2077.687
sc2015,y2030,2030-01-19T23:00:00+01:00,1995.168
sc2015,y2030,2030-01-20T00:00:00+01:00,1909.305
sc2015,y2030,2030-01-20T01:00:00+01:00,1862.793
sc2015,y2030,2030-01-20T02:00:00+01:00,1836.511
sc2015,y2030,2030-01-20T03:00:00+01:00,1831.423
sc2015,y2030,2030-01-20T04:00:00+01:00,1798.716
sc2015,y2030,2030-01-20T05:00:00+01:00,1793.837
sc2015,y2030,2030-01-20T06:00:00+01:00,1836.989
sc2015,y2030,2030-01-20T07:00:00+01:00,1930.775
sc2015,y2030,2030-01-20T08:00:00+01:00,1989.573
sc2015,y2030,2030-01-20T09:00:00+01:00,2004.893
sc2015,y2030,2030-01-20T10:00:00+01:00,2012.734
sc2015,y2030,2030-01-20T11:00:00+01:00,1980.346
sc2015,y2030,2030-01-20T12:00:00+01:00,1973.509
sc2015,y2030,2030-01-20T13:00:00+01:00,1973.583
sc2015,y2030,2030-01-20T14:00:00+01:00,1949.486
sc2015,y2030,2030-01-20T15:00:00+01:00,1919.019
sc2015,y2030,2030-01-20T16:00:00+01:00,1915.673
sc2015,y2030,2030-01-20T17:00:00+01:00,1913.462
sc2015,y2030,2030-01-20T18:00:00+01:00,1957.591
sc2015,y2030,2030-01-20T19:00:00+01:00,1989.494
sc2015,y2030,2030-01-20T20:00:00+01:00,1995.623
sc2015,y2030,2030-01-20T21:00:00+01:00,1966.783
sc2015,y2030,2030-01-20T22:00:00+01:00,1925.063
sc2015,y2030,2030-01-20T23:00:00+01:00,1852.286
sc2015,y2030,2030-01-21T00:00:00+01:00,1805.138
sc2015,y2030,2030-01-21T01:00:00+01:00,1776.436
sc2015,y2030,2030-01-21T02:00:00+01:00,1780.558
sc2015,y2030,2030-01-21T03:00:00+01:00,1794.07
sc2015,y2030,2030-01-21T04:00:00+01:00,1833.034
sc2015,y2030,2030-01-21T05:00:00+01:00,1870.959
sc2015,y2030,2030-01-21T06:00:00+01:00,1971.518
sc2015,y2030,2030-01-21T07:00:00+01:00,2100.532
sc2015,y2030,2030-01-21T08:00:00+01:00,2175.71
sc2015,y2030,2030-01-21T09:00:00+01:00,2201.266
sc2015,y2030,2030-01-21T10:00:00+01:00,2227.376
sc2015,y2030,2030-01-21T11:00:00+01:00,2207.489
sc2015,y2030,2030-01-21T12:00:00+01:00,2199.796
sc2015,y2030,2030-01-21T13:00:00+01:00,2214.038
sc2015,y2030,2030-01-21T14:00:00+01:00,2218.361
sc2015,y2030,2030-01-21T15:00:00+01:00,2229.099
sc2015,y2030,2030-01-21T16:00:00+01:00,2223.637
sc2015,y2030,2030-01-21T17:00:00+01:00,2243.744
sc2015,y2030,2030-01-21T18:00:00+01:00,2283.023
sc2015,y2030,2030-01-21T19:00:00+01:00,2323.018
sc2015,y2030,2030-01-21T20:00:00+01:00,2333.761
sc2015,y2030,2030-01-21T21:00:00+01:00,2330.681
sc2015,y2030,2030-01-21T22:00:00+01:00,2289.648
sc2015,y2030,2030-01-21T23:00:00+01:00,2211.493
sc2015,y2030,2030-01-22T00:00:00+01:00,2113.174
sc2015,y2030,2030-01-22T01:00:00+01:00,2070.436
sc2015,y2030,2030-01-22T02:00:00+01:00,2044.122
sc2015,y2030,2030-01-22T03:00:00+01:00,2034.202
sc2015,y2030,2030-01-22T04:00:00+01:00,2015.464
sc2015,y2030,2030-01-22T05:00:00+01:00,2028.689
sc2015,y2030,2030-01-22T06:00:00+01:00,2100.014
sc2015,y2030,2030-01-22T07:00:00+01:00,2193.182
sc2015,y2030,2030-01-22T08:00:00+01:00,2243.165
sc2015,y2030,2030-01-22T09:00:00+01:00,2260.704
sc2015,y2030,2030-01-22T10:00:00+01:00,2286.674
sc2015,y2030,2030-01-22T11:00:00+01:00,2295.637
sc2015,y2030,2030-01-22T12:00:00+01:00,2306.839
sc2015,y2030,2030-01-22T13:00:00+01:00,2300.617
sc2015,y2030,2030-01-22T14:00:00+01:00,2286.936
sc2015,y2030,2030-01-22T15:00:00+01:00,2249.643
sc2015,y2030,2030-01-22T16:00:00+01:00,2231.632
sc2015,y2030,2030-01-22T17:00:00+01:00,2229.233
sc2015,y2030,2030-01-22T18:00:00+01:00,2252.398
sc2015,y2030,2030-01-22T19:00:00+01:00,2267.269
sc2015,y2030,2030-01-22T20:00:00+01:00,2259.084
sc2015,y2030,2030-01-22T21:00:00+01:00,2229.52
sc2015,y2030,2030-01-22T22:00:00+01:00,2170.142
sc2015,y2030,2030-01-22T23:00:00+01:00,2096.568
sc2015,y2030,2030-01-23T00:00:00+01:00,2014.719
sc2015,y2030,2030-01-23T01:00:00+01:00,1964.76
sc2015,y2030,2030-01-23T02:00:00+01:00,1943.848
sc2015,y2030,2030-01-23T03:00:00+01:00,1934.294
sc2015,y2030,2030-01-23T04:00:00+01:00,1938.754
sc2015,y2030,2030-01-23T05:00:00+01:00,1958.665
sc2015,y2030,2030-01-23T06:00:00+01:00,2018.261
sc2015,y2030,2030-01-23T07:00:00+01:00,2114.895
sc2015,y2030,2030-01-23T08:00:00+01:00,2191.652
sc2015,y2030,2030-01-23T09:00:00+01:00,2211.648
sc2015,y2030,2030-01-23T10:00:00+01:00,2219.453
sc2015,y2030,2030-01-23T11:00:00+01:00,2197.96
sc2015,y2030,2030-01-23T12:00:00+01:00,2189.378
sc2015,y2030,2030-01-23T13:00:00+01:00,2168.723
sc2015,y2030,2030-01-23T14:00:00+01:00,2154.264
sc2015,y2030,2030-01-23T15:00:00+01:00,2152.657
sc2015,y2030,2030-01-23T16:00:00+01:00,2153.806
sc2015,y2030,2030-01-23T17:00:00+01:00,2157.366
sc2015,y2030,2030-01-23T18:00:00+01:00,2191.204
sc2015,y2030,2030-01-23T19:00:00+01:00,2217.934
sc2015,y2030,2030-01-23T20:00:00+01:00,2217.445
sc2015,y2030,2030-01-23T21:00:00+01:00,2194.303
sc2015,y2030,2030-01-23T22:00:00+01:00,2130.896
sc2015,y2030,2030-01-23T23:00:00+01:00,2073.243
sc2015,y2030,2030-01-24T00:00:00+01:00,1996.91
sc2015,y2030,2030-01-24T01:00:00+01:00,1933.149
sc2015,y2030,2030-01-24T02:00:00+01:00,1888.478
sc2015,y2030,2030-01-24T03:00:00+01:00,1868.379
sc2015,y2030,2030-01-24T04:00:00+01:00,1854.144
sc2015,y2030,2030-01-24T05:00:00+01:00,1852.8
sc2015,y2030,2030-01-24T06:00:00+01:00,1872.663
sc2015,y2030,2030-01-24T07:00:00+01:00,1911.978
sc2015,y2030,2030-01-24T08:00:00+01:00,1942.651
sc2015,y2030,2030-01-24T09:00:00+01:00,1994.482
sc2015,y2030,2030-01-24T10:00:00+01:00,2039.891
sc2015,y2030,2030-01-24T11:00:00+01:00,2036.229
sc2015,y2030,2030-01-24T12:00:00+01:00,2004.513
sc2015,y2030,2030-01-24T13:00:00+01:00,1997.141
sc2015,y2030,2030-01-24T14:00:00+01:00,1987.759
sc2015,y2030,2030-01-24T15:00:00+01:00,1986.225
sc2015,y2030,2030-01-24T16:00:00+01:00,1991.458
sc2015,y2030,2030-01-24T17:00:00+01:00,2018.22
sc2015,y2030,2030-01-24T18:00:00+01:00,2111.529
sc2015,y2030,2030-01-24T19:00:00+01:00,2185.469
sc2015,y2030,2030-01-24T20:00:00+01:00,2219.375
sc2015,y2030,2030-01-24T21:00:00+01:00,2234.886
sc2015,y2030,2030-01-24T22:00:00+01:00,2208.032
sc2015,y2030,2030-01-24T23:00:00+01:00,2169.471
sc2015,y2030,2030-01-25T00:00:00+01:00,2087.803
sc2015,y2030,2030-01-25T01:00:00+01:00,2036.565
sc2015,y2030,2030-01-25T02:00:00+01:00,1996.345
sc2015,y2030,2030-01-25T03:00:00+01:00,1984.708
sc2015,y2030,2030-01-25T04:00:00+01:00,1972.128
sc2015,y2030,2030-01-25T05:00:00+01:00,1974.575
sc2015,y2030,2030-01-25T06:00:00+01:00,1982.063
sc2015,y2030,2030-01-25T07:00:00+01:00,1989.972
sc2015,y2030,2030-01-25T08:00:00+01:00,1991.086
sc2015,y2030,2030-01-25T09:00:00+01:00,2020.999
sc2015,y2030,2030-01-25T10:00:00+01:00,2043.323
sc2015,y2030,2030-01-25T11:00:00+01:00,2066.288
sc2015,y2030,2030-01-25T12:00:00+01:00,2039.092
sc2015,y2030,2030-01-25T13:00:00+01:00,2026.74
sc2015,y2030,2030-01-25T14:00:00+01:00,2011.286
sc2015,y2030,2030-01-25T15:00:00+01:00,1981.893
sc2015,y2030,2030-01-25T16:00:00+01:00,1986.214
sc2015,y2030,2030-01-25T17:00:00+01:00,1988.946
sc2015,y2030,2030-01-25T18:00:00+01:00,2051.187
sc2015,y2030,2030-01-25T19:00:00+01:00,2115.219
sc2015,y2030,2030-01-25T20:00:00+01:00,2134.28
sc2015,y2030,2030-01-25T21:00:00+01:00,2119.726
sc2015,y2030,2030-01-25T22:00:00+01:00,2084.151
sc2015,y2030,2030-01-25T23:00:00+01:00,2020.553
sc2015,y2030,2030-01-26T00:00:00+01:00,1934.527
sc2015,y2030,2030-01-26T01:00:00+01:00,1870.743
sc2015,y2030,2030-01-26T02:00:00+01:00,1835.781
sc2015,y2030,2030-01-26T03:00:00+01:00,1829.46
sc2015,y2030,2030-01-26T04:00:00+01:00,1830.592
sc2015,y2030,2030-01-26T05:00:00+01:00,1843.376
sc2015,y2030,2030-01-26T06:00:00+01:00,1916.364
sc2015,y2030,2030-01-26T07:00:00+01:00,2005.757
sc2015,y2030,2030-01-26T08:00:00+01:00,2080.99
sc2015,y2030,2030-01-26T09:00:00+01:00,2083.519
sc2015,y2030,2030-01-26T10:00:00+01:00,2073.661
sc2015,y2030,2030-01-26T11:00:00+01:00,2025.886
sc2015,y2030,2030-01-26T12:00:00+01:00,1986.464
sc2015,y2030,2030-01-26T13:00:00+01:00,1967.006
sc2015,y2030,2030-01-26T14:00:00+01:00,1938.998
sc2015,y2030,2030-01-26T15:00:00+01:00,1947.304
sc2015,y2030,2030-01-26T16:00:00+01:00,1952.874
sc2015,y2030,2030-01-26T17:00:00+01:00,1975.942
sc2015,y2030,2030-01-26T18:00:00+01:00,2032.202
sc2015,y2030,2030-01-26T19:00:00+01:00,2087.207
sc2015,y2030,2030-01-26T20:00:00+01:00,2097.124
sc2015,y2030,2030-01-26T21:00:00+01:00,2090.984
sc2015,y2030,2030-01-26T22:00:00+01:00,2039.958
sc2015,y2030,2030-01-26T23:00:00+01:00,1969.275
sc2015,y2030,2030-01-27T00:00:00+01:00,1898.483
sc2015,y2030,2030-01-27T01:00:00+01:00,1851.485
sc2015,y2030,2030-01-27T02:00:00+01:00,1827.737
sc2015,y2030,2030-01-27T03:00:00+01:00,1817.624
sc2015,y2030,2030-01-27T04:00:00+01:00,1820.132
sc2015,y2030,2030-01-27T05:00:00+01:00,1837.878
sc2015,y2030,2030-01-27T06:00:00+01:00,1916.191
sc2015,y2030,2030-01-27T07:00:00+01:00,2003.694
sc2015,y2030,2030-01-27T08:00:00+01:00,2080.699
sc2015,y2030,2030-01-27T09:00:00+01:00,2108.968
sc2015,y2030,2030-01-27T10:00:00+01:00,2115.051
sc2015,y2030,2030-01-27T11:00:00+01:00,2120.402
sc2015,y2030,2030-01-27T12:00:00+01:00,2107.448
sc2015,y2030,2030-01-27T13:00:00+01:00,2106.601
sc2015,y2030,2030-01-27T14:00:00+01:00,2094.608
sc2015,y2030,2030-01-27T15:00:00+01:00,2118.61
sc2015,y2030,2030-01-27T16:00:00+01:00,2126.345
sc2015,y2030,2030-01-27T17:00:00+01:00,2156.442
sc2015,y2030,2030-01-27T18:00:00+01:00,2200.525
sc2015,y2030,2030-01-27T19:00:00+01:00,2257.675
sc2015,y2030,2030-01-27T20:00:00+01:00,2268.585
sc2015,y2030,2030-01-27T21:00:00+01:00,2244.499
sc2015,y2030,2030-01-27T22:00:00+01:00,2199.403
sc2015,y2030,2030-01-27T23:00:00+01:00,2131.596
sc2015,y2030,2030-01-28T00:00:00+01:00,2044.939
sc2015,y2030,2030-01-28T01:00:00+01:00,1975.455
sc2015,y2030,2030-01-28T02:00:00+01:00,1928.38
sc2015,y2030,2030-01-28T03:00:00+01:00,1887.895
sc2015,y2030,2030-01-28T04:00:00+01:00,1857.529
sc2015,y2030,2030-01-28T05:00:00+01:00,1869.487
sc2015,y2030,2030-01-28T06:00:00+01:00,1907.122
sc2015,y2030,2030-01-28T07:00:00+01:00,1996.715
sc2015,y2030,2030-01-28T08:00:00+01:00,2048.851
sc2015,y2030,2030-01-28T09:00:00+01:00,2059.267
sc2015,y2030,2030-01-28T10:00:00+01:00,2050.725
sc2015,y2030,2030-01-28T11:00:00+01:00,2032.217
sc2015,y2030,2030-01-28T12:00:00+01:00,2004.689
sc2015,y2030,2030-01-28T13:00:00+01:00,2000.104
sc2015,y2030,2030-01-28T14:00:00+01:00,1993.982
sc2015,y2030,2030-01-28T15:00:00+01:00,2001.115
sc2015,y2030,2030-01-28T16:00:00+01:00,2017.478
sc2015,y2030,2030-01-28T17:00:00+01:00,2035.315
sc2015,y2030,2030-01-28T18:00:00+01:00,2082.403
sc2015,y2030,2030-01-28T19:00:00+01:00,2133.624
sc2015,y2030,2030-01-28T20:00:00+01:00,2150.496
sc2015,y2030,2030-01-28T21:00:00+01:00,2116.031
sc2015,y2030,2030-01-28T22:00:00+01:00,2066.122
sc2015,y2030,2030-01-28T23:00:00+01:00,2008.709
sc2015,y2030,2030-01-29T00:00:00+01:00,2003.465
sc2015,y2030,2030-01-29T01:00:00+01:00,1963.746
sc2015,y2030,2030-01-29T02:00:00+01:00,1953.215
sc2015,y2030,2030-01-29T03:00:00+01:00,1958.054
sc2015,y2030,2030-01-29T04:00:00+01:00,1972.202
sc2015,y2030,2030-01-29T05:00:00+01:00,2007.378
sc2015,y2030,2030-01-29T06:00:00+01:00,2089.1
sc2015,y2030,2030-01-29T07:00:00+01:00,2195.953
sc2015,y2030,2030-01-29T08:00:00+01:00,2278.111
sc2015,y2030,2030-01-29T09:00:00+01:00,2324.652
sc2015,y2030,2030-01-29T10:00:00+01:00,2358.932
sc2015,y2030,2030-01-29T11:00:00+01:00,2379.31
sc2015,y2030,2030-01-29T12:00:00+01:00,2391.661
sc2015,y2030,2030-01-29T13:00:00+01:00,2427.69
sc2015,y2030,2030-01-29T14:00:00+01:00,2433.436
sc2015,y2030,2030-01-29T15:00:00+01:00,2461.132
sc2015,y2030,2030-01-29T16:00:00+01:00,2493.855
sc2015,y2030,2030-01-29T17:00:00+01:00,2536.296
sc2015,y2030,2030-01-29T18:00:00+01:00,2590.064
sc2015,y2030,2030-01-29T19:00:00+01:00,2636.389
sc2015,y2030,2030-01-29T20:00:00+01:00,2634.065
sc2015,y2030,2030-01-29T21:00:00+01:00,2613.019
sc2015,y2030,2030-01-29T22:00:00+01:00,2558.871
sc2015,y2030,2030-01-29T23:00:00+01:00,2490.903
sc2015,y2030,2030-01-30T00:00:00+01:00,2429.83
sc2015,y2030,2030-01-30T01:00:00+01:00,2379.303
sc2015,y2030,2030-01-30T02:00:00+01:00,2286.168
sc2015,y2030,2030-01-30T03:00:00+01:00,2231.796
sc2015,y2030,2030-01-30T04:00:00+01:00,2210.878
sc2015,y2030,2030-01-30T05:00:00+01:00,2240.041
sc2015,y2030,2030-01-30T06:00:00+01:00,2399.727
sc2015,y2030,2030-01-30T07:00:00+01:00,2493.454
sc2015,y2030,2030-01-30T08:00:00+01:00,2559.718
sc2015,y2030,2030-01-30T09:00:00+01:00,2579.551
sc2015,y2030,2030-01-30T10:00:00+01:00,2592.527
sc2015,y2030,2030-01-30T11:00:00+01:00,2574.468
sc2015,y2030,2030-01-30T12:00:00+01:00,2562.974
sc2015,y2030,2030-01-30T13:00:00+01:00,2553.896
sc2015,y2030,2030-01-30T14:00:00+01:00,2520.777
sc2015,y2030,2030-01-30T15:00:00+01:00,2503.116
sc2015,y2030,2030-01-30T16:00:00+01:00,2490.943
sc2015,y2030,2030-01-30T17:00:00+01:00,2485.806
sc2015,y2030,2030-01-30T18:00:00+01:00,2513.173
sc2015,y2030,2030-01-30T19:00:00+01:00,2528.418
sc2015,y2030,2030-01-30T20:00:00+01:00,2515.499
sc2015,y2030,2030-01-30T21:00:00+01:00,2483.31
sc2015,y2030,2030-01-30T22:00:00+01:00,2445.201
sc2015,y2030,2030-01-30T23:00:00+01:00,2390.147
sc2015,y2030,2030-01-31T00:00:00+01:00,2340.232
sc2015,y2030,2030-01-31T01:00:00+01:00,2266.858
sc2015,y2030,2030-01-31T02:00:00+01:00,2178.571
sc2015,y2030,2030-01-31T03:00:00+01:00,2145.696
sc2015,y2030,2030-01-31T04:00:00+01:00,2105.571
sc2015,y2030,2030-01-31T05:00:00+01:00,2131.283
sc2015,y2030,2030-01-31T06:00:00+01:00,2192.66
sc2015,y2030,2030-01-31T07:00:00+01:00,2244.665
sc2015,y2030,2030-01-31T08:00:00+01:00,2298.69
sc2015,y2030,2030-01-31T09:00:00+01:00,2351.158
sc2015,y2030,2030-01-31T10:00:00+01:00,2425.299
sc2015,y2030,2030-01-31T11:00:00+01:00,2444.7
sc2015,y2030,2030-01-31T12:00:00+01:00,2447.873
sc2015,y2030,2030-01-31T13:00:00+01:00,2457.615
sc2015,y2030,2030-01-31T14:00:00+01:00,2422.212
sc2015,y2030,2030-01-31T15:00:00+01:00,2347.622
sc2015,y2030,2030-01-31T16:00:00+01:00,2342.378
sc2015,y2030,2030-01-31T17:00:00+01:00,2359.945
sc2015,y2030,2030-01-31T18:00:00+01:00,2403.209
sc2015,y2030,2030-01-31T19:00:00+01:00,2428.728
sc2015,y2030,2030-01-31T20:00:00+01:00,2428.129
sc2015,y2030,2030-01-31T21:00:00+01:00,2389.307
sc2015,y2030,2030-01-31T22:00:00+01:00,2359.58
sc2015,y2030,2030-01-31T23:00:00+01:00,2312.128
sc2015,y2030,2030-02-01T00:00:00+01:00,2242.091
sc2015,y2030,2030-02-01T01:00:00+01:00,2184.843
sc2015,y2030,2030-02-01T02:00:00+01:00,2102.573
sc2015,y2030,2030-02-01T03:00:00+01:00,2027.417
sc2015,y2030,2030-02-01T04:00:00+01:00,2014.698
sc2015,y2030,2030-02-01T05:00:00+01:00,2029.786
sc2015,y2030,2030-02-01T06:00:00+01:00,2066.129
sc2015,y2030,2030-02-01T07:00:00+01:00,2094.993
sc2015,y2030,2030-02-01T08:00:00+01:00,2106.173
sc2015,y2030,2030-02-01T09:00:00+01:00,2147.251
sc2015,y2030,2030-02-01T10:00:00+01:00,2196.911
sc2015,y2030,2030-02-01T11:00:00+01:00,2229.253
sc2015,y2030,2030-02-01T12:00:00+01:00,2228.485
sc2015,y2030,2030-02-01T13:00:00+01:00,2244.957
sc2015,y2030,2030-02-01T14:00:00+01:00,2225.691
sc2015,y2030,2030-02-01T15:00:00+01:00,2172.557
sc2015,y2030,2030-02-01T16:00:00+01:00,2137.903
sc2015,y2030,2030-02-01T17:00:00+01:00,2146.283
sc2015,y2030,2030-02-01T18:00:00+01:00,2170.716
sc2015,y2030,2030-02-01T19:00:00+01:00,2195.147
sc2015,y2030,2030-02-01T20:00:00+01:00,2207.058
sc2015,y2030,2030-02-01T21:00:00+01:00,2195.062
sc2015,y2030,2030-02-01T22:00:00+01:00,2160.869
sc2015,y2030,2030-02-01T23:00:00+01:00,2106.511
sc2015,y2030,2030-02-02T00:00:00+01:00,2009.366
sc2015,y2030,2030-02-02T01:00:00+01:00,1944.336
sc2015,y2030,2030-02-02T02:00:00+01:00,1913.686
sc2015,y2030,2030-02-02T03:00:00+01:00,1899.782
sc2015,y2030,2030-02-02T04:00:00+01:00,1893.832
sc2015,y2030,2030-02-02T05:00:00+01:00,1912.117
sc2015,y2030,2030-02-02T06:00:00+01:00,1976.57
sc2015,y2030,2030-02-02T07:00:00+01:00,2071.126
sc2015,y2030,2030-02-02T08:00:00+01:00,2137.622
sc2015,y2030,2030-02-02T09:00:00+01:00,2157.981
sc2015,y2030,2030-02-02T10:00:00+01:00,2183.714
sc2015,y2030,2030-02-02T11:00:00+01:00,2205.529
sc2015,y2030,2030-02-02T12:00:00+01:00,2227.341
sc2015,y2030,2030-02-02T13:00:00+01:00,2243.348
sc2015,y2030,2030-02-02T14:00:00+01:00,2255.664
sc2015,y2030,2030-02-02T15:00:00+01:00,2263.436
sc2015,y2030,2030-02-02T16:00:00+01:00,2260.619
sc2015,y2030,2030-02-02T17:00:00+01:00,2246.829
sc2015,y2030,2030-02-02T18:00:00+01:00,2259.49
sc2015,y2030,2030-02-02T19:00:00+01:00,2300.819
sc2015,y2030,2030-02-02T20:00:00+01:00,2317.884
sc2015,y2030,2030-02-02T21:00:00+01:00,2295.243
sc2015,y2030,2030-02-02T22:00:00+01:00,2261.123
sc2015,y2030,2030-02-02T23:00:00+01:00,2185.706
sc2015,y2030,2030-02-03T00:00:00+01:00,2128.419
sc2015,y2030,2030-02-03T01:00:00+01:00,2096.656
sc2015,y2030,2030-02-03T02:00:00+01:00,2063.006
sc2015,y2030,2030-02-03T03:00:00+01:00,2054.401
sc2015,y2030,2030-02-03T04:00:00+01:00,2044.03
sc2015,y2030,2030-02-03T05:00:00+01:00,2093.617
sc2015,y2030,2030-02-03T06:00:00+01:00,2175.108
sc2015,y2030,2030-02-03T07:00:00+01:00,2279.479
sc2015,y2030,2030-02-03T08:00:00+01:00,2352.915
sc2015,y2030,2030-02-03T09:00:00+01:00,2387.265
sc2015,y2030,2030-02-03T10:00:00+01:00,2406.477
sc2015,y2030,2030-02-03T11:00:00+01:00,2399.963
sc2015,y2030,2030-02-03T12:00:00+01:00,2401.595
sc2015,y2030,2030-02-03T13:00:00+01:00,2382.993
sc2015,y2030,2030-02-03T14:00:00+01:00,2356.651
sc2015,y2030,2030-02-03T15:00:00+01:00,2295.913
sc2015,y2030,2030-02-03T16:00:00+01:00,2275.398
sc2015,y2030,2030-02-03T17:00:00+01:00,2265.925
sc2015,y2030,2030-02-03T18:00:00+01:00,2304.425
sc2015,y2030,2030-02-03T19:00:00+01:00,2316.594
sc2015,y2030,2030-02-03T20:00:00+01:00,2308.262
sc2015,y2030,2030-02-03T21:00:00+01:00,2279.911
sc2015,y2030,2030-02-03T22:00:00+01:00,2227.053
sc2015,y2030,2030-02-03T23:00:00+01:00,2168.818
sc2015,y2030,2030-02-04T00:00:00+01:00,2184.268
sc2015,y2030,2030-02-04T01:00:00+01:00,2157.424
sc2015,y2030,2030-02-04T02:00:00+01:00,2134.246
sc2015,y2030,2030-02-04T03:00:00+01:00,2126.812
sc2015,y2030,2030-02-04T04:00:00+01:00,2119.428
sc2015,y2030,2030-02-04T05:00:00+01:00,2148.957
sc2015,y2030,2030-02-04T06:00:00+01:00,2215.246
sc2015,y2030,2030-02-04T07:00:00+01:00,2312.997
sc2015,y2030,2030-02-04T08:00:00+01:00,2351.707
sc2015,y2030,2030-02-04T09:00:00+01:00,2397.929
sc2015,y2030,2030-02-04T10:00:00+01:00,2419.652
sc2015,y2030,2030-02-04T11:00:00+01:00,2437.753
sc2015,y2030,2030-02-04T12:00:00+01:00,2460.672
sc2015,y2030,2030-02-04T13:00:00+01:00,2480.274
sc2015,y2030,2030-02-04T14:00:00+01:00,2481.024
sc2015,y2030,2030-02-04T15:00:00+01:00,2463.652
sc2015,y2030,2030-02-04T16:00:00+01:00,2469.216
sc2015,y2030,2030-02-04T17:00:00+01:00,2458.139
sc2015,y2030,2030-02-04T18:00:00+01:00,2461.304
sc2015,y2030,2030-02-04T19:00:00+01:00,2507.089
sc2015,y2030,2030-02-04T20:00:00+01:00,2509.917
sc2015,y2030,2030-02-04T21:00:00+01:00,2489.96
sc2015,y2030,2030-02-04T22:00:00+01:00,2436.891
sc2015,y2030,2030-02-04T23:00:00+01:00,2357.871
sc2015,y2030,2030-02-05T00:00:00+01:00,2314.525
sc2015,y2030,2030-02-05T01:00:00+01:00,2248.495
sc2015,y2030,2030-02-05T02:00:00+01:00,2197.018
sc2015,y2030,2030-02-05T03:00:00+01:00,2169.207
sc2015,y2030,2030-02-05T04:00:00+01:00,2150.311
sc2015,y2030,2030-02-05T05:00:00+01:00,2146.903
sc2015,y2030,2030-02-05T06:00:00+01:00,2190.883
sc2015,y2030,2030-02-05T07:00:00+01:00,2277.518
sc2015,y2030,2030-02-05T08:00:00+01:00,2330.607
sc2015,y2030,2030-02-05T09:00:00+01:00,2364.049
sc2015,y2030,2030-02-05T10:00:00+01:00,2392.253
sc2015,y2030,2030-02-05T11:00:00+01:00,2388.322
sc2015,y2030,2030-02-05T12:00:00+01:00,2400.63
sc2015,y2030,2030-02-05T13:00:00+01:00,2405.249
sc2015,y2030,2030-02-05T14:00:00+01:00,2375.209
sc2015,y2030,2030-02-05T15:00:00+01:00,2366.096
sc2015,y2030,2030-02-05T16:00:00+01:00,2355.61
sc2015,y2030,2030-02-05T17:00:00+01:00,2332.254
sc2015,y2030,2030-02-05T18:00:00+01:00,2349.851
sc2015,y2030,2030-02-05T19:00:00+01:00,2393.216
sc2015,y2030,2030-02-05T20:00:00+01:00,2383.187
sc2015,y2030,2030-02-05T21:00:00+01:00,2336.992
sc2015,y2030,2030-02-05T22:00:00+01:00,2264.73
sc2015,y2030,2030-02-05T23:00:00+01:00,2186.241
sc2015,y2030,2030-02-06T00:00:00+01:00,2098.161
sc2015,y2030,2030-02-06T01:00:00+01:00,2046.81
sc2015,y2030,2030-02-06T02:00:00+01:00,2012.809
sc2015,y2030,2030-02-06T03:00:00+01:00,2001.623
sc2015,y2030,2030-02-06T04:00:00+01:00,1982.14
sc2015,y2030,2030-02-06T05:00:00+01:00,1986.307
sc2015,y2030,2030-02-06T06:00:00+01:00,2032.312
sc2015,y2030,2030-02-06T07:00:00+01:00,2130.538
sc2015,y2030,2030-02-06T08:00:00+01:00,2189.575
sc2015,y2030,2030-02-06T09:00:00+01:00,2227.349
sc2015,y2030,2030-02-06T10:00:00+01:00,2261.197
sc2015,y2030,2030-02-06T11:00:00+01:00,2278.103
sc2015,y2030,2030-02-06T12:00:00+01:00,2310.006
sc2015,y2030,2030-02-06T13:00:00+01:00,2322.065
sc2015,y2030,2030-02-06T14:00:00+01:00,2316.141
sc2015,y2030,2030-02-06T15:00:00+01:00,2279.616
sc2015,y2030,2030-02-06T16:00:00+01:00,2249.426
sc2015,y2030,2030-02-06T17:00:00+01:00,2186.855
sc2015,y2030,2030-02-06T18:00:00+01:00,2179.951
sc2015,y2030,2030-02-06T19:00:00+01:00,2176.266
sc2015,y2030,2030-02-06T20:00:00+01:00,2171.595
sc2015,y2030,2030-02-06T21:00:00+01:00,2136.522
sc2015,y2030,2030-02-06T22:00:00+01:00,2085.304
sc2015,y2030,2030-02-06T23:00:00+01:00,2013.308
sc2015,y2030,2030-02-07T00:00:00+01:00,1905.422
sc2015,y2030,2030-02-07T01:00:00+01:00,1842.376
sc2015,y2030,2030-02-07T02:00:00+01:00,1790.315
sc2015,y2030,2030-02-07T03:00:00+01:00,1762.535
sc2015,y2030,2030-02-07T04:00:00+01:00,1732.923
sc2015,y2030,2030-02-07T05:00:00+01:00,1726.865
sc2015,y2030,2030-02-07T06:00:00+01:00,1734.934
sc2015,y2030,2030-02-07T07:00:00+01:00,1735.056
sc2015,y2030,2030-02-07T08:00:00+01:00,1782.054
sc2015,y2030,2030-02-07T09:00:00+01:00,1840.404
sc2015,y2030,2030-02-07T10:00:00+01:00,1888.589
sc2015,y2030,2030-02-07T11:00:00+01:00,1910.986
sc2015,y2030,2030-02-07T12:00:00+01:00,1906.528
