Period,Scenario,LoadLevel,Hydro
2030,sc01,06-27 17:00:00+02:00,49.037622545512846
2030,sc01,06-27 19:00:00+02:00,-26.622627484487083
2030,sc01,06-27 21:00:00+02:00,-38.01335245448607
2030,sc01,06-27 23:00:00+02:00,-148.96237745448715
2030,sc01,06-28 01:00:00+02:00,-148.96237745448715
2030,sc01,06-28 03:00:00+02:00,-148.96237745448715
2030,sc01,06-28 05:00:00+02:00,-148.96237745448715
2030,sc01,06-28 07:00:00+02:00,-148.96237745448715
2030,sc01,06-28 09:00:00+02:00,-109.02892384451536
2030,sc01,06-28 11:00:00+02:00,81.48914254553989
2030,sc01,06-28 13:00:00+02:00,81.48914254552858
2030,sc01,06-28 15:00:00+02:00,57.932182545513285
2030,sc01,06-28 17:00:00+02:00,5.332909315496863
2030,sc01,06-28 19:00:00+02:00,-83.40957745448765
2030,sc01,06-28 21:00:00+02:00,-71.55803250448744
2030,sc01,06-28 23:00:00+02:00,-148.96237745448715
2030,sc01,06-29 01:00:00+02:00,-148.96237745448715
2030,sc01,06-29 03:00:00+02:00,-148.96237745448715
2030,sc01,06-29 05:00:00+02:00,-148.96237745448715
2030,sc01,06-29 07:00:00+02:00,-148.96237745448715
2030,sc01,06-29 09:00:00+02:00,-139.70550251448714
2030,sc01,06-29 11:00:00+02:00,63.93974730551216
2030,sc01,06-29 13:00:00+02:00,32.657527545512636
2030,sc01,06-29 15:00:00+02:00,40.45862250551269
2030,sc01,06-29 17:00:00+02:00,-0.4623774544871253
2030,sc01,06-29 19:00:00+02:00,-59.09321085448724
2030,sc01,06-29 21:00:00+02:00,30.919872485512713
2030,sc01,06-29 23:00:00+02:00,-68.08012751448729
2030,sc01,06-30 01:00:00+02:00,-148.96237745448715
2030,sc01,06-30 03:00:00+02:00,-129.2463774544872
2030,sc01,06-30 05:00:00+02:00,-140.1777424544864
2030,sc01,06-30 07:00:00+02:00,-148.96237745448715
2030,sc01,06-30 09:00:00+02:00,-148.96237745448715
2030,sc01,06-30 11:00:00+02:00,-121.60867757448719
2030,sc01,06-30 13:00:00+02:00,-70.65122511448722
2030,sc01,06-30 15:00:00+02:00,-148.96237745448715
2030,sc01,06-30 17:00:00+02:00,-99.46237745448715
2030,sc01,06-30 19:00:00+02:00,-49.962377454487154
2030,sc01,06-30 21:00:00+02:00,-49.962377454487154
2030,sc01,06-30 23:00:00+02:00,-148.96237745448715
2030,sc01,07-01 01:00:00+02:00,-99.46237745448715
2030,sc01,07-01 03:00:00+02:00,-125.08656495448884
2030,sc01,07-01 05:00:00+02:00,-148.96237745448715
2030,sc01,07-01 07:00:00+02:00,-148.96237745448715
2030,sc01,07-01 09:00:00+02:00,-148.96237745448715
2030,sc01,07-01 11:00:00+02:00,-7.226577534487632
2030,sc01,07-01 13:00:00+02:00,-148.96237745448715
2030,sc01,07-01 15:00:00+02:00,-148.96237745448715
2030,sc01,07-01 17:00:00+02:00,-136.99077761448817
2030,sc01,07-01 19:00:00+02:00,-76.44257753448758
2030,sc01,07-01 21:00:00+02:00,-72.10867757448713
2030,sc01,07-01 23:00:00+02:00,-148.96237745448715
2030,sc01,07-02 01:00:00+02:00,-148.96237745448715
2030,sc01,07-02 03:00:00+02:00,-148.96237745448715
2030,sc01,07-02 05:00:00+02:00,-148.96237745448715
2030,sc01,07-02 07:00:00+02:00,-148.96237745448715
2030,sc01,07-02 09:00:00+02:00,-99.46237745448715
2030,sc01,07-02 11:00:00+02:00,-49.962377454487154
2030,sc01,07-02 13:00:00+02:00,-99.46237745448715
2030,sc01,07-02 15:00:00+02:00,-99.46237745448715
2030,sc01,07-02 17:00:00+02:00,-99.46237745448715
2030,sc01,07-02 19:00:00+02:00,-49.962377454487154
2030,sc01,07-02 21:00:00+02:00,-99.46237745448715
2030,sc01,07-02 23:00:00+02:00,-148.96237745448715
2030,sc01,07-03 01:00:00+02:00,-148.96237745448715
2030,sc01,07-03 03:00:00+02:00,-148.96237745448715
2030,sc01,07-03 05:00:00+02:00,-148.96237745448715
2030,sc01,07-03 07:00:00+02:00,-148.96237745448715
2030,sc01,07-03 09:00:00+02:00,-99.46237745448715
2030,sc01,07-03 11:00:00+02:00,-49.962377454487154
2030,sc01,07-03 13:00:00+02:00,-2.278852374488366
2030,sc01,07-03 15:00:00+02:00,-49.962377454487154
2030,sc01,07-03 17:00:00+02:00,-49.962377454487154
2030,sc01,07-03 19:00:00+02:00,-99.46237745448715
2030,sc01,07-03 21:00:00+02:00,-49.962377454487154
2030,sc01,07-03 23:00:00+02:00,-148.96237745448715
2030,sc01,07-04 01:00:00+02:00,-148.96237745448715
2030,sc01,07-04 03:00:00+02:00,-148.96237745448715
2030,sc01,07-04 05:00:00+02:00,-148.96237745448715
2030,sc01,07-04 07:00:00+02:00,-148.96237745448715
2030,sc01,07-04 09:00:00+02:00,-49.962377454487154
2030,sc01,07-04 11:00:00+02:00,-49.962377454487154
2030,sc01,07-04 13:00:00+02:00,-49.962377454487154
2030,sc01,07-04 15:00:00+02:00,-49.962377454487154
2030,sc01,07-04 17:00:00+02:00,-49.962377454487154
2030,sc01,07-04 19:00:00+02:00,-49.962377454487154
2030,sc01,07-04 21:00:00+02:00,-99.46237745448715
2030,sc01,07-04 23:00:00+02:00,-148.96237745448715
2030,sc01,07-05 01:00:00+02:00,-148.96237745448715
2030,sc01,07-05 03:00:00+02:00,-148.96237745448715
2030,sc01,07-05 05:00:00+02:00,-148.96237745448715
2030,sc01,07-05 07:00:00+02:00,-148.96237745448715
2030,sc01,07-05 09:00:00+02:00,-99.46237745448715
2030,sc01,07-05 11:00:00+02:00,-1.3636772944896904
2030,sc01,07-05 13:00:00+02:00,-49.962377454487154
2030,sc01,07-05 15:00:00+02:00,-49.962377454487154
2030,sc01,07-05 17:00:00+02:00,-49.962377454487154
2030,sc01,07-05 19:00:00+02:00,-49.962377454487154
2030,sc01,07-05 21:00:00+02:00,-49.962377454487154
2030,sc01,07-05 23:00:00+02:00,-148.96237745448715
2030,sc01,07-06 01:00:00+02:00,-148.96237745448715
2030,sc01,07-06 03:00:00+02:00,-148.96237745448715
2030,sc01,07-06 05:00:00+02:00,-148.96237745448715
2030,sc01,07-06 07:00:00+02:00,-148.96237745448715
2030,sc01,07-06 09:00:00+02:00,-86.70543983448724
2030,sc01,07-06 11:00:00+02:00,5.2366476655127485
2030,sc01,07-06 13:00:00+02:00,-0.4623774544871253
2030,sc01,07-06 15:00:00+02:00,8.046872705510395
2030,sc01,07-06 17:00:00+02:00,8.948172545512818
2030,sc01,07-06 19:00:00+02:00,-38.67397745448892
2030,sc01,07-06 21:00:00+02:00,-29.79959003448768
2030,sc01,07-06 23:00:00+02:00,-116.02545245448724
2030,sc01,07-07 01:00:00+02:00,-121.08021083448723
2030,sc01,07-07 03:00:00+02:00,-148.96237745448715
2030,sc01,07-07 05:00:00+02:00,-148.96237745448715
2030,sc01,07-07 07:00:00+02:00,-148.96237745448715
2030,sc01,07-07 09:00:00+02:00,-148.96237745448715
2030,sc01,07-07 11:00:00+02:00,-148.96237745448715
2030,sc01,07-07 13:00:00+02:00,-148.96237745448715
2030,sc01,07-07 15:00:00+02:00,-133.0218402344882
2030,sc01,07-07 17:00:00+02:00,-141.67220245448763
2030,sc01,07-07 19:00:00+02:00,-108.53525245448756
2030,sc01,07-07 21:00:00+02:00,-83.68253995448657
2030,sc01,07-07 23:00:00+02:00,-148.96237745448715
2030,sc01,07-08 01:00:00+02:00,-148.96237745448715
2030,sc01,07-08 03:00:00+02:00,-148.96237745448715
2030,sc01,07-08 05:00:00+02:00,-148.96237745448715
2030,sc01,07-08 07:00:00+02:00,-148.96237745448715
2030,sc01,07-08 09:00:00+02:00,-119.0069399544878
2030,sc01,07-08 11:00:00+02:00,-148.96237745448715
2030,sc01,07-08 13:00:00+02:00,-148.96237745448715
2030,sc01,07-08 15:00:00+02:00,-108.31937756448721
2030,sc01,07-08 17:00:00+02:00,-115.60955256448672
2030,sc01,07-08 19:00:00+02:00,-132.93504413448773
2030,sc01,07-08 21:00:00+02:00,-125.21131495448705
2030,sc01,07-08 23:00:00+02:00,-148.96237745448715
2030,sc01,07-09 01:00:00+02:00,-148.96237745448715
2030,sc01,07-09 03:00:00+02:00,-148.96237745448715
2030,sc01,07-09 05:00:00+02:00,-148.96237745448715
2030,sc01,07-09 07:00:00+02:00,-148.96237745448715
2030,sc01,07-09 09:00:00+02:00,-148.69772761448772
2030,sc01,07-09 11:00:00+02:00,-93.38889007448734
2030,sc01,07-09 13:00:00+02:00,-49.962377454487154
2030,sc01,07-09 15:00:00+02:00,-99.19772761448772
2030,sc01,07-09 17:00:00+02:00,-99.46237745448715
2030,sc01,07-09 19:00:00+02:00,-127.61217753449057
2030,sc01,07-09 21:00:00+02:00,-122.58556262453612
2030,sc01,07-09 23:00:00+02:00,-148.96237745448715
2030,sc01,07-10 01:00:00+02:00,-148.96237745448715
2030,sc01,07-10 03:00:00+02:00,-148.96237745448715
2030,sc01,07-10 05:00:00+02:00,-148.96237745448715
2030,sc01,07-10 07:00:00+02:00,-148.96237745448715
2030,sc01,07-10 09:00:00+02:00,-146.13237745448546
2030,sc01,07-10 11:00:00+02:00,51.54362254555926
2030,sc01,07-10 13:00:00+02:00,85.20800586551096
2030,sc01,07-10 15:00:00+02:00,49.037622545512846
2030,sc01,07-10 17:00:00+02:00,-29.852377454484923
2030,sc01,07-10 19:00:00+02:00,-49.962377454487154
2030,sc01,07-10 21:00:00+02:00,-99.46237745448715
2030,sc01,07-10 23:00:00+02:00,-148.96237745448715
2030,sc01,07-11 01:00:00+02:00,-148.96237745448715
2030,sc01,07-11 03:00:00+02:00,-148.96237745448715
2030,sc01,07-11 05:00:00+02:00,-148.96237745448715
2030,sc01,07-11 07:00:00+02:00,-148.96237745448715
2030,sc01,07-11 09:00:00+02:00,-148.96237745448715
2030,sc01,07-11 11:00:00+02:00,5.264182545514188
2030,sc01,07-11 13:00:00+02:00,5.264182545514188
2030,sc01,07-11 15:00:00+02:00,-0.4623774544871253
2030,sc01,07-11 17:00:00+02:00,-74.5038974544878
2030,sc01,07-11 19:00:00+02:00,-99.46237745448715
2030,sc01,07-11 21:00:00+02:00,-122.94536497448934
2030,sc01,07-11 23:00:00+02:00,-148.96237745448715
2030,sc01,07-12 01:00:00+02:00,-148.96237745448715
2030,sc01,07-12 03:00:00+02:00,-148.96237745448715
2030,sc01,07-12 05:00:00+02:00,-148.96237745448715
2030,sc01,07-12 07:00:00+02:00,-148.96237745448715
2030,sc01,07-12 09:00:00+02:00,-148.96237745448715
2030,sc01,07-12 11:00:00+02:00,-6.9672175345092455
2030,sc01,07-12 13:00:00+02:00,-0.4623774544871253
2030,sc01,07-12 15:00:00+02:00,-49.962377454487154
2030,sc01,07-12 17:00:00+02:00,-99.46237745448715
2030,sc01,07-12 19:00:00+02:00,-100.62357745448602
2030,sc01,07-12 21:00:00+02:00,-148.96237745448715
2030,sc01,07-12 23:00:00+02:00,-148.96237745448715
2030,sc01,07-13 01:00:00+02:00,-148.96237745448715
2030,sc01,07-13 03:00:00+02:00,-148.96237745448715
2030,sc01,07-13 05:00:00+02:00,-148.96237745448715
2030,sc01,07-13 07:00:00+02:00,-148.96237745448715
2030,sc01,07-13 09:00:00+02:00,-99.46237745448715
2030,sc01,07-13 11:00:00+02:00,-87.29469745451851
2030,sc01,07-13 13:00:00+02:00,-34.29404081445763
2030,sc01,07-13 15:00:00+02:00,-49.962377454487154
2030,sc01,07-13 17:00:00+02:00,-99.46237745448715
2030,sc01,07-13 19:00:00+02:00,49.037622545512846
2030,sc01,07-13 21:00:00+02:00,-10.374135724487218
2030,sc01,07-13 23:00:00+02:00,-137.81949745448816
2030,sc01,07-14 01:00:00+02:00,-148.96237745448715
2030,sc01,07-14 03:00:00+02:00,-148.96237745448715
2030,sc01,07-14 05:00:00+02:00,-148.96237745448715
2030,sc01,07-14 07:00:00+02:00,-148.96237745448715
2030,sc01,07-14 09:00:00+02:00,-148.96237745448715
2030,sc01,07-14 11:00:00+02:00,-148.96237745448715
2030,sc01,07-14 13:00:00+02:00,-148.96237745448715
2030,sc01,07-14 15:00:00+02:00,-148.96237745448715
2030,sc01,07-14 17:00:00+02:00,-148.96237745448715
2030,sc01,07-14 19:00:00+02:00,-99.46237745448715
2030,sc01,07-14 21:00:00+02:00,-147.7032974544857
2030,sc01,07-14 23:00:00+02:00,-148.96237745448715
2030,sc01,07-15 01:00:00+02:00,-137.03701077448815
2030,sc01,07-15 03:00:00+02:00,-148.96237745448715
2030,sc01,07-15 05:00:00+02:00,-148.96237745448715
2030,sc01,07-15 07:00:00+02:00,-148.96237745448715
2030,sc01,07-15 09:00:00+02:00,-148.96237745448715
2030,sc01,07-15 11:00:00+02:00,-145.37137745448808
2030,sc01,07-15 13:00:00+02:00,-99.46237745448715
2030,sc01,07-15 15:00:00+02:00,-96.89335244448712
2030,sc01,07-15 17:00:00+02:00,-99.46237745448715
2030,sc01,07-15 19:00:00+02:00,-99.46237745448715
2030,sc01,07-15 21:00:00+02:00,-100.96094576448766
2030,sc01,07-15 23:00:00+02:00,-148.96237745448715
2030,sc01,07-16 01:00:00+02:00,-148.96237745448715
2030,sc01,07-16 03:00:00+02:00,-148.96237745448715
2030,sc01,07-16 05:00:00+02:00,-148.96237745448715
2030,sc01,07-16 07:00:00+02:00,-148.96237745448715
2030,sc01,07-16 09:00:00+02:00,-144.85707729448805
2030,sc01,07-16 11:00:00+02:00,-99.46237745448715
2030,sc01,07-16 13:00:00+02:00,-99.46237745448715
2030,sc01,07-16 15:00:00+02:00,-84.68662733448723
2030,sc01,07-16 17:00:00+02:00,-93.18747737448889
2030,sc01,07-16 19:00:00+02:00,-99.46237745448715
2030,sc01,07-16 21:00:00+02:00,-148.96237745448715
2030,sc01,07-16 23:00:00+02:00,-148.96237745448715
2030,sc01,07-17 01:00:00+02:00,-148.96237745448715
2030,sc01,07-17 03:00:00+02:00,-148.96237745448715
2030,sc01,07-17 05:00:00+02:00,-148.96237745448715
2030,sc01,07-17 07:00:00+02:00,-148.96237745448715
2030,sc01,07-17 09:00:00+02:00,-148.96237745448715
2030,sc01,07-17 11:00:00+02:00,49.037622545512846
2030,sc01,07-17 13:00:00+02:00,49.037622545512846
2030,sc01,07-17 15:00:00+02:00,49.037622545512846
2030,sc01,07-17 17:00:00+02:00,-49.962377454487154
2030,sc01,07-17 19:00:00+02:00,-99.46237745448715
2030,sc01,07-17 21:00:00+02:00,-99.46237745448715
2030,sc01,07-17 23:00:00+02:00,-148.96237745448715
2030,sc01,07-18 01:00:00+02:00,-148.96237745448715
2030,sc01,07-18 03:00:00+02:00,-148.96237745448715
2030,sc01,07-18 05:00:00+02:00,-148.96237745448715
2030,sc01,07-18 07:00:00+02:00,-148.96237745448715
2030,sc01,07-18 09:00:00+02:00,-148.96237745448715
2030,sc01,07-18 11:00:00+02:00,-0.4623774544871253
2030,sc01,07-18 13:00:00+02:00,-0.4623774544871253
2030,sc01,07-18 15:00:00+02:00,-49.962377454487154
2030,sc01,07-18 17:00:00+02:00,-49.962377454487154
2030,sc01,07-18 19:00:00+02:00,-110.06018229449128
2030,sc01,07-18 21:00:00+02:00,-99.46237745448715
2030,sc01,07-18 23:00:00+02:00,-148.96237745448715
2030,sc01,07-19 01:00:00+02:00,-148.96237745448715
2030,sc01,07-19 03:00:00+02:00,-148.96237745448715
2030,sc01,07-19 05:00:00+02:00,-148.96237745448715
2030,sc01,07-19 07:00:00+02:00,-148.96237745448715
2030,sc01,07-19 09:00:00+02:00,-144.30987745448894
2030,sc01,07-19 11:00:00+02:00,-49.962377454487154
2030,sc01,07-19 13:00:00+02:00,-49.962377454487154
2030,sc01,07-19 15:00:00+02:00,-56.039627334487264
2030,sc01,07-19 17:00:00+02:00,-99.46237745448715
2030,sc01,07-19 19:00:00+02:00,-49.962377454487154
2030,sc01,07-19 21:00:00+02:00,-99.46237745448715
2030,sc01,07-19 23:00:00+02:00,-148.96237745448715
2030,sc01,07-20 01:00:00+02:00,-148.96237745448715
2030,sc01,07-20 03:00:00+02:00,-148.96237745448715
2030,sc01,07-20 05:00:00+02:00,-148.96237745448715
2030,sc01,07-20 07:00:00+02:00,-148.96237745448715
2030,sc01,07-20 09:00:00+02:00,-43.687477374489006
2030,sc01,07-20 11:00:00+02:00,-99.46237745448715
2030,sc01,07-20 13:00:00+02:00,-30.606772454485608
2030,sc01,07-20 15:00:00+02:00,-49.962377454487154
2030,sc01,07-20 17:00:00+02:00,-49.962377454487154
2030,sc01,07-20 19:00:00+02:00,-27.044777454487132
2030,sc01,07-20 21:00:00+02:00,20.545422545512764
2030,sc01,07-20 23:00:00+02:00,-148.96237745448715
2030,sc01,07-21 01:00:00+02:00,-148.96237745448715
2030,sc01,07-21 03:00:00+02:00,-148.96237745448715
2030,sc01,07-21 05:00:00+02:00,-148.96237745448715
2030,sc01,07-21 07:00:00+02:00,-148.96237745448715
2030,sc01,07-21 09:00:00+02:00,-148.96237745448715
2030,sc01,07-21 11:00:00+02:00,-148.96237745448715
2030,sc01,07-21 13:00:00+02:00,-148.96237745448715
2030,sc01,07-21 15:00:00+02:00,-99.46237745448715
2030,sc01,07-21 17:00:00+02:00,-148.96237745448715
2030,sc01,07-21 19:00:00+02:00,-59.22277745448709
2030,sc01,07-21 21:00:00+02:00,-148.96237745448715
2030,sc01,07-21 23:00:00+02:00,-148.96237745448715
2030,sc01,07-22 01:00:00+02:00,-148.96237745448715
2030,sc01,07-22 03:00:00+02:00,-148.96237745448715
2030,sc01,07-22 05:00:00+02:00,-148.96237745448715
2030,sc01,07-22 07:00:00+02:00,-148.96237745448715
2030,sc01,07-22 09:00:00+02:00,-148.96237745448715
2030,sc01,07-22 11:00:00+02:00,-148.96237745448715
2030,sc01,07-22 13:00:00+02:00,-148.96237745448715
2030,sc01,07-22 15:00:00+02:00,-124.49525245449028
2030,sc01,07-22 17:00:00+02:00,-148.96237745448715
2030,sc01,07-22 19:00:00+02:00,-82.1239024544862
2030,sc01,07-22 21:00:00+02:00,-108.72277745448713
2030,sc01,07-22 23:00:00+02:00,-148.96237745448715
2030,sc01,07-23 01:00:00+02:00,-148.96237745448715
2030,sc01,07-23 03:00:00+02:00,-148.96237745448715
2030,sc01,07-23 05:00:00+02:00,-148.96237745448715
2030,sc01,07-23 07:00:00+02:00,-148.96237745448715
2030,sc01,07-23 09:00:00+02:00,-148.96237745448715
2030,sc01,07-23 11:00:00+02:00,-99.46237745448715
2030,sc01,07-23 13:00:00+02:00,-37.21458468450014
2030,sc01,07-23 15:00:00+02:00,-131.18297745448436
2030,sc01,07-23 17:00:00+02:00,-148.96237745448715
2030,sc01,07-23 19:00:00+02:00,-148.96237745448715
2030,sc01,07-23 21:00:00+02:00,-148.96237745448715
2030,sc01,07-23 23:00:00+02:00,-148.96237745448715
2030,sc01,07-24 01:00:00+02:00,-148.96237745448715
2030,sc01,07-24 03:00:00+02:00,-148.96237745448715
2030,sc01,07-24 05:00:00+02:00,-148.96237745448715
2030,sc01,07-24 07:00:00+02:00,-148.96237745448715
2030,sc01,07-24 09:00:00+02:00,-49.962377454487154
2030,sc01,07-24 11:00:00+02:00,49.037622545512846
2030,sc01,07-24 13:00:00+02:00,66.82362254551182
2030,sc01,07-24 15:00:00+02:00,41.74362254551261
2030,sc01,07-24 17:00:00+02:00,-20.956377454483714
2030,sc01,07-24 19:00:00+02:00,-108.73637745448475
2030,sc01,07-24 21:00:00+02:00,10.431622545511999
2030,sc01,07-24 23:00:00+02:00,-148.96237745448715
2030,sc01,07-25 01:00:00+02:00,-148.96237745448715
2030,sc01,07-25 03:00:00+02:00,-148.96237745448715
2030,sc01,07-25 05:00:00+02:00,-148.96237745448715
2030,sc01,07-25 07:00:00+02:00,-148.96237745448715
2030,sc01,07-25 09:00:00+02:00,-110.7153768444903
2030,sc01,07-25 11:00:00+02:00,-49.962377454487154
2030,sc01,07-25 13:00:00+02:00,-10.608077014488572
2030,sc01,07-25 15:00:00+02:00,-49.962377454487154
2030,sc01,07-25 17:00:00+02:00,-0.4623774544871253
2030,sc01,07-25 19:00:00+02:00,-49.962377454487154
2030,sc01,07-25 21:00:00+02:00,-70.52262701449283
2030,sc01,07-25 23:00:00+02:00,-148.96237745448715
2030,sc01,07-26 01:00:00+02:00,-148.96237745448715
2030,sc01,07-26 03:00:00+02:00,-148.96237745448715
2030,sc01,07-26 05:00:00+02:00,-148.96237745448715
2030,sc01,07-26 07:00:00+02:00,-148.96237745448715
2030,sc01,07-26 09:00:00+02:00,-118.47957745448696
2030,sc01,07-26 11:00:00+02:00,-49.962377454487154
2030,sc01,07-26 13:00:00+02:00,-0.4623774544871253
2030,sc01,07-26 15:00:00+02:00,62.09642254551213
2030,sc01,07-26 17:00:00+02:00,1.9044225455143646
2030,sc01,07-26 19:00:00+02:00,-82.36437745448106
2030,sc01,07-26 21:00:00+02:00,-82.36437745448688
2030,sc01,07-26 23:00:00+02:00,-148.96237745448715
2030,sc01,07-27 01:00:00+02:00,-148.96237745448715
2030,sc01,07-27 03:00:00+02:00,-148.96237745448715
2030,sc01,07-27 05:00:00+02:00,-148.96237745448715
2030,sc01,07-27 07:00:00+02:00,-148.96237745448715
2030,sc01,07-27 09:00:00+02:00,-148.96237745448715
2030,sc01,07-27 11:00:00+02:00,-8.762793974487607
2030,sc01,07-27 13:00:00+02:00,-0.4623774544871253
2030,sc01,07-27 15:00:00+02:00,12.688822545512664
2030,sc01,07-27 17:00:00+02:00,-46.249177454485235
2030,sc01,07-27 19:00:00+02:00,-127.26758158448723
2030,sc01,07-27 21:00:00+02:00,-115.43405656448724
2030,sc01,07-27 23:00:00+02:00,-148.96237745448715
2030,sc01,07-28 01:00:00+02:00,-148.96237745448715
2030,sc01,07-28 03:00:00+02:00,-148.96237745448715
2030,sc01,07-28 05:00:00+02:00,-148.96237745448715
2030,sc01,07-28 07:00:00+02:00,-148.96237745448715
2030,sc01,07-28 09:00:00+02:00,-148.96237745448715
2030,sc01,07-28 11:00:00+02:00,-108.71296077448812
2030,sc01,07-28 13:00:00+02:00,-148.96237745448715
2030,sc01,07-28 15:00:00+02:00,-148.96237745448715
2030,sc01,07-28 17:00:00+02:00,-135.87783575448694
2030,sc01,07-28 19:00:00+02:00,-137.81037745448816
2030,sc01,07-28 21:00:00+02:00,-99.46237745448715
2030,sc01,07-28 23:00:00+02:00,-148.96237745448715
2030,sc01,07-29 01:00:00+02:00,-148.96237745448715
2030,sc01,07-29 03:00:00+02:00,-148.96237745448715
2030,sc01,07-29 05:00:00+02:00,-148.96237745448715
2030,sc01,07-29 07:00:00+02:00,-148.96237745448715
2030,sc01,07-29 09:00:00+02:00,-148.96237745448715
2030,sc01,07-29 11:00:00+02:00,-148.96237745448715
2030,sc01,07-29 13:00:00+02:00,-148.96237745448715
2030,sc01,07-29 15:00:00+02:00,-148.96237745448715
2030,sc01,07-29 17:00:00+02:00,-148.96237745448715
2030,sc01,07-29 19:00:00+02:00,-99.46237745448715
2030,sc01,07-29 21:00:00+02:00,-60.57537745448735
2030,sc01,07-29 23:00:00+02:00,-148.96237745448715
2030,sc01,07-30 01:00:00+02:00,-148.96237745448715
2030,sc01,07-30 03:00:00+02:00,-148.96237745448715
2030,sc01,07-30 05:00:00+02:00,-148.96237745448715
2030,sc01,07-30 07:00:00+02:00,-148.96237745448715
2030,sc01,07-30 09:00:00+02:00,-49.962377454487154
2030,sc01,07-30 11:00:00+02:00,-0.4623774544871253
2030,sc01,07-30 13:00:00+02:00,-148.96237745448715
2030,sc01,07-30 15:00:00+02:00,-148.96237745448715
2030,sc01,07-30 17:00:00+02:00,-148.96237745448715
2030,sc01,07-30 19:00:00+02:00,-76.10735145449031
2030,sc01,07-30 21:00:00+02:00,-147.05547769448725
2030,sc01,07-30 23:00:00+02:00,-148.96237745448715
2030,sc01,07-31 01:00:00+02:00,-148.96237745448715
2030,sc01,07-31 03:00:00+02:00,-148.96237745448715
2030,sc01,07-31 05:00:00+02:00,-148.96237745448715
2030,sc01,07-31 07:00:00+02:00,-148.96237745448715
2030,sc01,07-31 09:00:00+02:00,0.44835550551209735
2030,sc01,07-31 11:00:00+02:00,49.037622545512846
2030,sc01,07-31 13:00:00+02:00,-27.3044446544899
2030,sc01,07-31 15:00:00+02:00,-49.962377454487154
2030,sc01,07-31 17:00:00+02:00,-49.962377454487154
2030,sc01,07-31 19:00:00+02:00,43.12992218551298
2030,sc01,07-31 21:00:00+02:00,-0.4623774544871253
2030,sc01,07-31 23:00:00+02:00,-148.96237745448715
2030,sc01,08-01 01:00:00+02:00,-148.96237745448715
2030,sc01,08-01 03:00:00+02:00,-148.96237745448715
2030,sc01,08-01 05:00:00+02:00,-148.96237745448715
2030,sc01,08-01 07:00:00+02:00,-148.96237745448715
2030,sc01,08-01 09:00:00+02:00,-49.962377454487154
2030,sc01,08-01 11:00:00+02:00,-49.962377454487154
2030,sc01,08-01 13:00:00+02:00,-49.962377454487154
2030,sc01,08-01 15:00:00+02:00,-99.46237745448715
2030,sc01,08-01 17:00:00+02:00,-148.96237745448715
2030,sc01,08-01 19:00:00+02:00,-49.962377454487154
2030,sc01,08-01 21:00:00+02:00,-108.96837121449016
2030,sc01,08-01 23:00:00+02:00,-148.96237745448715
2030,sc01,08-02 01:00:00+02:00,-148.96237745448715
2030,sc01,08-02 03:00:00+02:00,-148.96237745448715
2030,sc01,08-02 05:00:00+02:00,-148.96237745448715
2030,sc01,08-02 07:00:00+02:00,-148.96237745448715
2030,sc01,08-02 09:00:00+02:00,-90.0089584544888
2030,sc01,08-02 11:00:00+02:00,-49.962377454487154
2030,sc01,08-02 13:00:00+02:00,-99.46237745448715
2030,sc01,08-02 15:00:00+02:00,-117.64149745448708
2030,sc01,08-02 17:00:00+02:00,-99.46237745448715
2030,sc01,08-02 19:00:00+02:00,-49.962377454487154
2030,sc01,08-02 21:00:00+02:00,-135.29781745448642
2030,sc01,08-02 23:00:00+02:00,-148.96237745448715
2030,sc01,08-03 01:00:00+02:00,-148.96237745448715
2030,sc01,08-03 03:00:00+02:00,-148.96237745448715
2030,sc01,08-03 05:00:00+02:00,-148.96237745448715
2030,sc01,08-03 07:00:00+02:00,-148.96237745448715
2030,sc01,08-03 09:00:00+02:00,-96.20151745448669
2030,sc01,08-03 11:00:00+02:00,-49.962377454487154
2030,sc01,08-03 13:00:00+02:00,-99.46237745448715
2030,sc01,08-03 15:00:00+02:00,-148.96237745448715
2030,sc01,08-03 17:00:00+02:00,-115.58379745448727
2030,sc01,08-03 19:00:00+02:00,-0.4623774544871253
2030,sc01,08-03 21:00:00+02:00,-99.46237745448715
2030,sc01,08-03 23:00:00+02:00,-148.96237745448715
2030,sc01,08-04 01:00:00+02:00,-148.96237745448715
2030,sc01,08-04 03:00:00+02:00,-148.96237745448715
2030,sc01,08-04 05:00:00+02:00,-148.96237745448715
2030,sc01,08-04 07:00:00+02:00,-148.96237745448715
2030,sc01,08-04 09:00:00+02:00,-148.96237745448715
2030,sc01,08-04 11:00:00+02:00,-148.96237745448715
2030,sc01,08-04 13:00:00+02:00,-148.96237745448715
2030,sc01,08-04 15:00:00+02:00,-148.96237745448715
2030,sc01,08-04 17:00:00+02:00,-148.96237745448715
2030,sc01,08-04 19:00:00+02:00,-148.96237745448715
2030,sc01,08-04 21:00:00+02:00,-148.96237745448715
2030,sc01,08-04 23:00:00+02:00,-148.96237745448715
2030,sc01,08-05 01:00:00+02:00,-148.96237745448715
2030,sc01,08-05 03:00:00+02:00,-148.96237745448715
2030,sc01,08-05 05:00:00+02:00,-148.96237745448715
2030,sc01,08-05 07:00:00+02:00,-148.96237745448715
2030,sc01,08-05 09:00:00+02:00,-148.96237745448715
2030,sc01,08-05 11:00:00+02:00,-148.96237745448715
