,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,SC_SC001,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33
2030,sc01,07-27 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-27 23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,5.91676251,3.94450834,7.88901668,5.91676251,3.94450834,7.88901668,,,
2030,sc01,07-28 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-28 23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.37835001,4.25223334,8.50446668,6.37835001,4.25223334,8.50446668,,,
2030,sc01,07-29 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-29 23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,6.51917499,4.34611666,8.69223332,6.51917499,4.34611666,8.69223332,,,
2030,sc01,07-30 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-30 23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,7.35028749,4.90019166,9.80038332,7.35028749,4.90019166,9.80038332,,,
2030,sc01,07-31 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,07-31 23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,14.70057498,9.80038332,19.60076664,14.70057498,9.80038332,19.60076664,,,
2030,sc01,08-01 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-01 23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.32756251,1.55170834,3.10341668,2.32756251,1.55170834,3.10341668,,,
2030,sc01,08-02 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-02 23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,3.31329999,2.20886666,4.41773332,3.31329999,2.20886666,4.41773332,,,
2030,sc01,08-03 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.8492125,1.899475,3.79895,2.8492125,1.899475,3.79895,,,
2030,sc01,08-03 01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.8492125,1.899475,3.79895,2.8492125,1.899475,3.79895,,,
2030,sc01,08-03 02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.8492125,1.899475,3.79895,2.8492125,1.899475,3.79895,,,
2030,sc01,08-03 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.8492125,1.899475,3.79895,2.8492125,1.899475,3.79895,,,
2030,sc01,08-03 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.8492125,1.899475,3.79895,2.8492125,1.899475,3.79895,,,
2030,sc01,08-03 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,2.8492125,1.899475,3.79895,2.8492125,1.899475,3.79895,,,
