Period,Scenario,LoadLevel,Demand
2030,sc01,06-26 15:00:00+02:00,666.0034778228044
2030,sc01,06-26 17:00:00+02:00,604.6572278228043
2030,sc01,06-26 19:00:00+02:00,518.7724778228051
2030,sc01,06-26 21:00:00+02:00,518.7724778228051
2030,sc01,06-26 23:00:00+02:00,199.77197782280496
2030,sc01,06-27 01:00:00+02:00,-260.0795121771955
2030,sc01,06-27 03:00:00+02:00,-380.3181621771953
2030,sc01,06-27 05:00:00+02:00,-380.3181621771953
2030,sc01,06-27 07:00:00+02:00,-67.69767217719527
2030,sc01,06-27 09:00:00+02:00,437.3046578228052
2030,sc01,06-27 11:00:00+02:00,641.7103628228049
2030,sc01,06-27 13:00:00+02:00,641.7103628228049
2030,sc01,06-27 15:00:00+02:00,617.6626328228047
2030,sc01,06-27 17:00:00+02:00,557.5433078228041
2030,sc01,06-27 19:00:00+02:00,473.3762528228042
2030,sc01,06-27 21:00:00+02:00,473.3762528228042
2030,sc01,06-27 23:00:00+02:00,160.75576282280463
2030,sc01,06-28 01:00:00+02:00,-290.50725217719514
2030,sc01,06-28 03:00:00+02:00,-408.2920521771953
2030,sc01,06-28 05:00:00+02:00,-408.2920521771953
2030,sc01,06-28 07:00:00+02:00,-102.05157217719511
2030,sc01,06-28 09:00:00+02:00,392.64458782280485
2030,sc01,06-28 11:00:00+02:00,592.8787478228044
2030,sc01,06-28 13:00:00+02:00,592.8787478228044
2030,sc01,06-28 15:00:00+02:00,569.3217878228045
2030,sc01,06-28 17:00:00+02:00,510.42938782280476
2030,sc01,06-28 19:00:00+02:00,427.9800278228047
2030,sc01,06-28 21:00:00+02:00,427.9800278228047
2030,sc01,06-28 23:00:00+02:00,121.73954782280452
2030,sc01,06-29 01:00:00+02:00,-320.9349921771952
2030,sc01,06-29 03:00:00+02:00,-436.26594217719526
2030,sc01,06-29 05:00:00+02:00,-436.26594217719526
2030,sc01,06-29 07:00:00+02:00,-136.4054721771954
2030,sc01,06-29 09:00:00+02:00,347.9845178228045
2030,sc01,06-29 11:00:00+02:00,544.0471328228043
2030,sc01,06-29 13:00:00+02:00,544.0471328228043
2030,sc01,06-29 15:00:00+02:00,520.9809428228052
2030,sc01,06-29 17:00:00+02:00,463.315467822805
2030,sc01,06-29 19:00:00+02:00,382.5838028228043
2030,sc01,06-29 21:00:00+02:00,382.5838028228043
2030,sc01,06-29 23:00:00+02:00,82.72333282280442
2030,sc01,06-30 01:00:00+02:00,-390.62433217719536
2030,sc01,06-30 03:00:00+02:00,-513.4395246771953
2030,sc01,06-30 05:00:00+02:00,-560.6761371771954
2030,sc01,06-30 07:00:00+02:00,-541.7814921771956
2030,sc01,06-30 09:00:00+02:00,-173.3359146771952
2030,sc01,06-30 11:00:00+02:00,-12.731432177195302
2030,sc01,06-30 13:00:00+02:00,-3.284109677195147
2030,sc01,06-30 15:00:00+02:00,-31.626077177195157
2030,sc01,06-30 17:00:00+02:00,6.1632128228047804
2030,sc01,06-30 19:00:00+02:00,43.95250282280449
2030,sc01,06-30 21:00:00+02:00,72.29447032280495
2030,sc01,06-30 23:00:00+02:00,-163.8885921771955
2030,sc01,07-01 01:00:00+02:00,-425.9597721771952
2030,sc01,07-01 03:00:00+02:00,-545.5849596771952
2030,sc01,07-01 05:00:00+02:00,-591.5946471771954
2030,sc01,07-01 07:00:00+02:00,-573.1907721771954
2030,sc01,07-01 09:00:00+02:00,-214.3152096771953
2030,sc01,07-01 11:00:00+02:00,-57.882272177195546
2030,sc01,07-01 13:00:00+02:00,-48.68033467719533
2030,sc01,07-01 15:00:00+02:00,-76.28614717719529
2030,sc01,07-01 17:00:00+02:00,-39.47839717719535
2030,sc01,07-01 19:00:00+02:00,-2.670647177195633
2030,sc01,07-01 21:00:00+02:00,24.935165322804778
2030,sc01,07-01 23:00:00+02:00,-205.1132721771953
2030,sc01,07-02 01:00:00+02:00,-510.339722177195
2030,sc01,07-02 03:00:00+02:00,-610.3960971771953
2030,sc01,07-02 05:00:00+02:00,-610.3960971771953
2030,sc01,07-02 07:00:00+02:00,-350.24952217719533
2030,sc01,07-02 09:00:00+02:00,69.98725282280452
2030,sc01,07-02 11:00:00+02:00,240.08309032280476
2030,sc01,07-02 13:00:00+02:00,240.08309032280476
2030,sc01,07-02 15:00:00+02:00,220.07181532280447
2030,sc01,07-02 17:00:00+02:00,170.0436278228044
2030,sc01,07-02 19:00:00+02:00,100.00416532280451
2030,sc01,07-02 21:00:00+02:00,100.00416532280451
2030,sc01,07-02 23:00:00+02:00,-160.14240967719525
2030,sc01,07-03 01:00:00+02:00,-416.9537721771951
2030,sc01,07-03 03:00:00+02:00,-524.5412721771954
2030,sc01,07-03 05:00:00+02:00,-524.5412721771954
2030,sc01,07-03 07:00:00+02:00,-244.81377217719523
2030,sc01,07-03 09:00:00+02:00,207.05372782280506
2030,sc01,07-03 11:00:00+02:00,389.9524778228049
2030,sc01,07-03 13:00:00+02:00,389.9524778228049
2030,sc01,07-03 15:00:00+02:00,368.4349778228045
2030,sc01,07-03 17:00:00+02:00,314.64122782280424
2030,sc01,07-03 19:00:00+02:00,239.32997782280472
2030,sc01,07-03 21:00:00+02:00,239.32997782280472
2030,sc01,07-03 23:00:00+02:00,-40.3975221771957
2030,sc01,07-04 01:00:00+02:00,-443.63547217719565
2030,sc01,07-04 03:00:00+02:00,-549.0712221771953
2030,sc01,07-04 05:00:00+02:00,-549.0712221771953
2030,sc01,07-04 07:00:00+02:00,-274.93827217719536
2030,sc01,07-04 09:00:00+02:00,167.8918778228042
2030,sc01,07-04 11:00:00+02:00,347.13265282280486
2030,sc01,07-04 13:00:00+02:00,347.13265282280486
2030,sc01,07-04 15:00:00+02:00,326.045502822805
2030,sc01,07-04 17:00:00+02:00,273.3276278228043
2030,sc01,07-04 19:00:00+02:00,199.52260282280508
2030,sc01,07-04 21:00:00+02:00,199.52260282280508
2030,sc01,07-04 23:00:00+02:00,-74.61034717719576
2030,sc01,07-05 01:00:00+02:00,-470.3171721771953
2030,sc01,07-05 03:00:00+02:00,-573.6011721771952
2030,sc01,07-05 05:00:00+02:00,-573.6011721771952
2030,sc01,07-05 07:00:00+02:00,-305.06277217719526
2030,sc01,07-05 09:00:00+02:00,128.7300278228047
2030,sc01,07-05 11:00:00+02:00,304.3128278228048
2030,sc01,07-05 13:00:00+02:00,304.3128278228048
2030,sc01,07-05 15:00:00+02:00,283.65602782280484
2030,sc01,07-05 17:00:00+02:00,232.01402782280456
2030,sc01,07-05 19:00:00+02:00,159.715227822805
2030,sc01,07-05 21:00:00+02:00,159.715227822805
2030,sc01,07-05 23:00:00+02:00,-108.82317217719515
2030,sc01,07-06 01:00:00+02:00,-496.9988721771954
2030,sc01,07-06 03:00:00+02:00,-598.1311221771953
2030,sc01,07-06 05:00:00+02:00,-598.1311221771953
2030,sc01,07-06 07:00:00+02:00,-335.18727217719515
2030,sc01,07-06 09:00:00+02:00,89.56817782280473
2030,sc01,07-06 11:00:00+02:00,261.493002822805
2030,sc01,07-06 13:00:00+02:00,261.493002822805
2030,sc01,07-06 15:00:00+02:00,241.26655282280512
2030,sc01,07-06 17:00:00+02:00,190.70042782280484
2030,sc01,07-06 19:00:00+02:00,119.90785282280444
2030,sc01,07-06 21:00:00+02:00,119.90785282280444
2030,sc01,07-06 23:00:00+02:00,-143.03599717719476
2030,sc01,07-07 01:00:00+02:00,-558.1085721771951
2030,sc01,07-07 03:00:00+02:00,-665.8036596771949
2030,sc01,07-07 05:00:00+02:00,-707.2248471771954
2030,sc01,07-07 07:00:00+02:00,-690.6563721771952
2030,sc01,07-07 09:00:00+02:00,-367.5711096771954
2030,sc01,07-07 11:00:00+02:00,-226.7390721771951
2030,sc01,07-07 13:00:00+02:00,-218.45483467719555
2030,sc01,07-07 15:00:00+02:00,-243.30754717719537
2030,sc01,07-07 17:00:00+02:00,-210.17059717719553
2030,sc01,07-07 19:00:00+02:00,-177.0336471771957
2030,sc01,07-07 21:00:00+02:00,-152.18093467719518
2030,sc01,07-07 23:00:00+02:00,-359.28687217719516
2030,sc01,07-08 01:00:00+02:00,-589.0937721771954
2030,sc01,07-08 03:00:00+02:00,-693.9915846771953
2030,sc01,07-08 05:00:00+02:00,-734.3368971771953
2030,sc01,07-08 07:00:00+02:00,-718.1987721771952
2030,sc01,07-08 09:00:00+02:00,-403.5053346771954
2030,sc01,07-08 11:00:00+02:00,-266.33127217719516
2030,sc01,07-08 13:00:00+02:00,-258.2622096771952
2030,sc01,07-08 15:00:00+02:00,-282.4693971771951
2030,sc01,07-08 17:00:00+02:00,-250.19314717719521
2030,sc01,07-08 19:00:00+02:00,-217.91689717719532
2030,sc01,07-08 21:00:00+02:00,-193.7097096771954
2030,sc01,07-08 23:00:00+02:00,-395.4362721771954
2030,sc01,07-09 01:00:00+02:00,-410.09781217719546
2030,sc01,07-09 03:00:00+02:00,-518.2382121771955
2030,sc01,07-09 05:00:00+02:00,-518.2382121771955
2030,sc01,07-09 07:00:00+02:00,-237.07317217719537
2030,sc01,07-09 09:00:00+02:00,217.11650782280435
2030,sc01,07-09 11:00:00+02:00,400.9551878228051
2030,sc01,07-09 13:00:00+02:00,400.9551878228051
2030,sc01,07-09 15:00:00+02:00,379.3271078228047
2030,sc01,07-09 17:00:00+02:00,325.2569078228046
2030,sc01,07-09 19:00:00+02:00,249.55862782280497
2030,sc01,07-09 21:00:00+02:00,249.55862782280497
2030,sc01,07-09 23:00:00+02:00,-31.60641217719558
2030,sc01,07-10 01:00:00+02:00,-309.16677217719507
2030,sc01,07-10 03:00:00+02:00,-425.44677217719527
2030,sc01,07-10 05:00:00+02:00,-425.44677217719527
2030,sc01,07-10 07:00:00+02:00,-123.11877217719484
2030,sc01,07-10 09:00:00+02:00,365.25722782280513
2030,sc01,07-10 11:00:00+02:00,562.9332278228055
2030,sc01,07-10 13:00:00+02:00,562.9332278228055
2030,sc01,07-10 15:00:00+02:00,539.6772278228048
2030,sc01,07-10 17:00:00+02:00,481.53722782280533
2030,sc01,07-10 19:00:00+02:00,400.14122782280515
2030,sc01,07-10 21:00:00+02:00,400.14122782280515
2030,sc01,07-10 23:00:00+02:00,97.81322782280495
2030,sc01,07-11 01:00:00+02:00,-338.0042121771953
2030,sc01,07-11 03:00:00+02:00,-451.9586121771954
2030,sc01,07-11 05:00:00+02:00,-451.9586121771954
2030,sc01,07-11 07:00:00+02:00,-155.67717217719542
2030,sc01,07-11 09:00:00+02:00,322.93130782280446
2030,sc01,07-11 11:00:00+02:00,516.6537878228053
2030,sc01,07-11 13:00:00+02:00,516.6537878228053
2030,sc01,07-11 15:00:00+02:00,493.8629078228048
2030,sc01,07-11 17:00:00+02:00,436.88570782280544
2030,sc01,07-11 19:00:00+02:00,357.1176278228047
2030,sc01,07-11 21:00:00+02:00,357.1176278228047
2030,sc01,07-11 23:00:00+02:00,60.836187822804504
2030,sc01,07-12 01:00:00+02:00,-366.8416521771949
2030,sc01,07-12 03:00:00+02:00,-478.4704521771953
2030,sc01,07-12 05:00:00+02:00,-478.4704521771953
2030,sc01,07-12 07:00:00+02:00,-188.23557217719576
2030,sc01,07-12 09:00:00+02:00,280.60538782280423
2030,sc01,07-12 11:00:00+02:00,470.37434782280457
2030,sc01,07-12 13:00:00+02:00,470.37434782280457
2030,sc01,07-12 15:00:00+02:00,448.0485878228044
2030,sc01,07-12 17:00:00+02:00,392.2341878228051
2030,sc01,07-12 19:00:00+02:00,314.0940278228047
2030,sc01,07-12 21:00:00+02:00,314.0940278228047
2030,sc01,07-12 23:00:00+02:00,23.859147822804744
2030,sc01,07-13 01:00:00+02:00,-395.6790921771951
2030,sc01,07-13 03:00:00+02:00,-504.98229217719495
2030,sc01,07-13 05:00:00+02:00,-504.98229217719495
2030,sc01,07-13 07:00:00+02:00,-220.79397217719543
2030,sc01,07-13 09:00:00+02:00,238.27946782280492
2030,sc01,07-13 11:00:00+02:00,424.09490782280477
2030,sc01,07-13 13:00:00+02:00,424.09490782280477
2030,sc01,07-13 15:00:00+02:00,402.23426782280444
2030,sc01,07-13 17:00:00+02:00,347.58266782280475
2030,sc01,07-13 19:00:00+02:00,271.07042782280496
2030,sc01,07-13 21:00:00+02:00,271.07042782280496
2030,sc01,07-13 23:00:00+02:00,-13.117892177195472
2030,sc01,07-14 01:00:00+02:00,-461.7261321771955
2030,sc01,07-14 03:00:00+02:00,-578.1224121771952
2030,sc01,07-14 05:00:00+02:00,-622.890212177195
2030,sc01,07-14 07:00:00+02:00,-604.9830921771952
2030,sc01,07-14 09:00:00+02:00,-255.7942521771954
2030,sc01,07-14 11:00:00+02:00,-103.58373217719532
2030,sc01,07-14 13:00:00+02:00,-94.63017217719539
2030,sc01,07-14 15:00:00+02:00,-121.49085217719539
2030,sc01,07-14 17:00:00+02:00,-85.67661217719524
2030,sc01,07-14 19:00:00+02:00,-49.86237217719554
2030,sc01,07-14 21:00:00+02:00,-23.001692177195537
2030,sc01,07-14 23:00:00+02:00,-246.84069217719525
2030,sc01,07-15 01:00:00+02:00,-495.2147721771953
2030,sc01,07-15 03:00:00+02:00,-608.5877721771951
2030,sc01,07-15 05:00:00+02:00,-652.1927721771951
2030,sc01,07-15 07:00:00+02:00,-634.7507721771951
2030,sc01,07-15 09:00:00+02:00,-294.6317721771952
2030,sc01,07-15 11:00:00+02:00,-146.37477217719515
2030,sc01,07-15 13:00:00+02:00,-137.65377217719492
2030,sc01,07-15 15:00:00+02:00,-163.8167721771954
2030,sc01,07-15 17:00:00+02:00,-128.93277217719537
2030,sc01,07-15 19:00:00+02:00,-94.04877217719559
2030,sc01,07-15 21:00:00+02:00,-67.88577217719512
2030,sc01,07-15 23:00:00+02:00,-285.91077217719544
2030,sc01,07-16 01:00:00+02:00,-434.7474621771951
2030,sc01,07-16 03:00:00+02:00,-540.8999871771953
2030,sc01,07-16 05:00:00+02:00,-540.8999871771953
2030,sc01,07-16 07:00:00+02:00,-264.90342217719535
2030,sc01,07-16 09:00:00+02:00,180.93718282280474
2030,sc01,07-16 11:00:00+02:00,361.3964753228049
2030,sc01,07-16 13:00:00+02:00,361.3964753228049
2030,sc01,07-16 15:00:00+02:00,340.1659703228054
2030,sc01,07-16 17:00:00+02:00,287.08970782280494
2030,sc01,07-16 19:00:00+02:00,212.78294032280496
2030,sc01,07-16 21:00:00+02:00,212.78294032280496
2030,sc01,07-16 23:00:00+02:00,-63.213624677195185
2030,sc01,07-17 01:00:00+02:00,-335.6717721771952
2030,sc01,07-17 03:00:00+02:00,-449.8142721771949
2030,sc01,07-17 05:00:00+02:00,-449.8142721771949
2030,sc01,07-17 07:00:00+02:00,-153.04377217719502
2030,sc01,07-17 09:00:00+02:00,326.354727822805
2030,sc01,07-17 11:00:00+02:00,520.396977822805
2030,sc01,07-17 13:00:00+02:00,520.396977822805
2030,sc01,07-17 15:00:00+02:00,497.56847782280533
2030,sc01,07-17 17:00:00+02:00,440.49722782280446
2030,sc01,07-17 19:00:00+02:00,360.5974778228049
2030,sc01,07-17 21:00:00+02:00,360.5974778228049
2030,sc01,07-17 23:00:00+02:00,63.82697782280502
2030,sc01,07-18 01:00:00+02:00,-363.97911217719525
2030,sc01,07-18 03:00:00+02:00,-475.83876217719535
2030,sc01,07-18 05:00:00+02:00,-475.83876217719535
2030,sc01,07-18 07:00:00+02:00,-185.0036721771953
2030,sc01,07-18 09:00:00+02:00,284.80685782280466
2030,sc01,07-18 11:00:00+02:00,474.9682628228045
2030,sc01,07-18 13:00:00+02:00,474.9682628228045
2030,sc01,07-18 15:00:00+02:00,452.5963328228047
2030,sc01,07-18 17:00:00+02:00,396.666507822805
2030,sc01,07-18 19:00:00+02:00,318.3647528228046
2030,sc01,07-18 21:00:00+02:00,318.3647528228046
2030,sc01,07-18 23:00:00+02:00,27.52966282280522
2030,sc01,07-19 01:00:00+02:00,-392.2864521771951
2030,sc01,07-19 03:00:00+02:00,-501.86325217719536
2030,sc01,07-19 05:00:00+02:00,-501.86325217719536
2030,sc01,07-19 07:00:00+02:00,-216.96357217719492
2030,sc01,07-19 09:00:00+02:00,243.25898782280478
2030,sc01,07-19 11:00:00+02:00,429.5395478228054
2030,sc01,07-19 13:00:00+02:00,429.5395478228054
2030,sc01,07-19 15:00:00+02:00,407.62418782280497
2030,sc01,07-19 17:00:00+02:00,352.8357878228046
2030,sc01,07-19 19:00:00+02:00,276.13202782280473
2030,sc01,07-19 21:00:00+02:00,276.13202782280473
2030,sc01,07-19 23:00:00+02:00,-8.767652177194805
2030,sc01,07-20 01:00:00+02:00,-420.59379217719516
2030,sc01,07-20 03:00:00+02:00,-527.8877421771952
2030,sc01,07-20 05:00:00+02:00,-527.8877421771952
2030,sc01,07-20 07:00:00+02:00,-248.92347217719544
2030,sc01,07-20 09:00:00+02:00,201.71111782280514
2030,sc01,07-20 11:00:00+02:00,384.1108328228054
2030,sc01,07-20 13:00:00+02:00,384.1108328228054
2030,sc01,07-20 15:00:00+02:00,362.65204282280433
2030,sc01,07-20 17:00:00+02:00,309.00506782280513
2030,sc01,07-20 19:00:00+02:00,233.89930282280488
2030,sc01,07-20 21:00:00+02:00,233.89930282280488
2030,sc01,07-20 23:00:00+02:00,-45.064967177195285
2030,sc01,07-21 01:00:00+02:00,-485.4267321771954
2030,sc01,07-21 03:00:00+02:00,-599.6833746771949
2030,sc01,07-21 05:00:00+02:00,-643.6282371771954
2030,sc01,07-21 07:00:00+02:00,-626.0502921771952
2030,sc01,07-21 09:00:00+02:00,-283.2803646771954
2030,sc01,07-21 11:00:00+02:00,-133.8678321771954
2030,sc01,07-21 13:00:00+02:00,-125.0788596771954
2030,sc01,07-21 15:00:00+02:00,-151.44577717719517
2030,sc01,07-21 17:00:00+02:00,-116.2898871771954
2030,sc01,07-21 19:00:00+02:00,-81.13399717719517
2030,sc01,07-21 21:00:00+02:00,-54.7670796771954
2030,sc01,07-21 23:00:00+02:00,-274.4913921771947
2030,sc01,07-22 01:00:00+02:00,-518.2997721771951
2030,sc01,07-22 03:00:00+02:00,-629.5887096771953
2030,sc01,07-22 05:00:00+02:00,-672.3921471771953
2030,sc01,07-22 07:00:00+02:00,-655.2707721771951
2030,sc01,07-22 09:00:00+02:00,-321.4039596771952
2030,sc01,07-22 11:00:00+02:00,-175.87227217719533
2030,sc01,07-22 13:00:00+02:00,-167.31158467719524
2030,sc01,07-22 15:00:00+02:00,-192.99364717719482
2030,sc01,07-22 17:00:00+02:00,-158.75089717719493
2030,sc01,07-22 19:00:00+02:00,-124.50814717719504
2030,sc01,07-22 21:00:00+02:00,-98.82608467719479
2030,sc01,07-22 23:00:00+02:00,-312.8432721771951
2030,sc01,07-23 01:00:00+02:00,-304.92597217719526
2030,sc01,07-23 03:00:00+02:00,-421.54797217719533
2030,sc01,07-23 05:00:00+02:00,-421.54797217719533
2030,sc01,07-23 07:00:00+02:00,-118.33077217719483
2030,sc01,07-23 09:00:00+02:00,371.48162782280474
2030,sc01,07-23 11:00:00+02:00,569.7390278228052
2030,sc01,07-23 13:00:00+02:00,569.7390278228052
2030,sc01,07-23 15:00:00+02:00,546.4146278228052
2030,sc01,07-23 17:00:00+02:00,488.10362782280504
2030,sc01,07-23 19:00:00+02:00,406.46822782280447
2030,sc01,07-23 21:00:00+02:00,406.46822782280447
2030,sc01,07-23 23:00:00+02:00,103.25102782280464
2030,sc01,07-24 01:00:00+02:00,-196.07877217719533
2030,sc01,07-24 03:00:00+02:00,-321.4787721771952
2030,sc01,07-24 05:00:00+02:00,-321.4787721771952
2030,sc01,07-24 07:00:00+02:00,4.56122782280454
2030,sc01,07-24 09:00:00+02:00,531.2412278228055
2030,sc01,07-24 11:00:00+02:00,744.4212278228049
2030,sc01,07-24 13:00:00+02:00,744.4212278228049
2030,sc01,07-24 15:00:00+02:00,719.341227822805
2030,sc01,07-24 17:00:00+02:00,656.6412278228047
2030,sc01,07-24 19:00:00+02:00,568.8612278228045
2030,sc01,07-24 21:00:00+02:00,568.8612278228045
2030,sc01,07-24 23:00:00+02:00,242.82122782280476
2030,sc01,07-25 01:00:00+02:00,-227.17797217719522
2030,sc01,07-25 03:00:00+02:00,-350.06997217719504
2030,sc01,07-25 05:00:00+02:00,-350.06997217719504
2030,sc01,07-25 07:00:00+02:00,-30.550772177195086
2030,sc01,07-25 09:00:00+02:00,485.5956278228048
2030,sc01,07-25 11:00:00+02:00,694.5120278228048
2030,sc01,07-25 13:00:00+02:00,694.5120278228048
2030,sc01,07-25 15:00:00+02:00,669.9336278228045
2030,sc01,07-25 17:00:00+02:00,608.487627822805
2030,sc01,07-25 19:00:00+02:00,522.4632278228044
2030,sc01,07-25 21:00:00+02:00,522.4632278228044
2030,sc01,07-25 23:00:00+02:00,202.94402782280486
2030,sc01,07-26 01:00:00+02:00,-258.27717217719555
2030,sc01,07-26 03:00:00+02:00,-378.6611721771951
2030,sc01,07-26 05:00:00+02:00,-378.6611721771951
2030,sc01,07-26 07:00:00+02:00,-65.66277217719517
2030,sc01,07-26 09:00:00+02:00,439.95002782280494
2030,sc01,07-26 11:00:00+02:00,644.6028278228057
2030,sc01,07-26 13:00:00+02:00,644.6028278228057
2030,sc01,07-26 15:00:00+02:00,620.526027822805
2030,sc01,07-26 17:00:00+02:00,560.3340278228045
2030,sc01,07-26 19:00:00+02:00,476.0652278228047
2030,sc01,07-26 21:00:00+02:00,476.0652278228047
2030,sc01,07-26 23:00:00+02:00,163.06682782280495
2030,sc01,07-27 01:00:00+02:00,-289.37637217719544
2030,sc01,07-27 03:00:00+02:00,-407.25237217719496
2030,sc01,07-27 05:00:00+02:00,-407.25237217719496
2030,sc01,07-27 07:00:00+02:00,-100.77477217719547
2030,sc01,07-27 09:00:00+02:00,394.3044278228051
2030,sc01,07-27 11:00:00+02:00,594.6936278228047
2030,sc01,07-27 13:00:00+02:00,594.6936278228047
2030,sc01,07-27 15:00:00+02:00,571.118427822805
2030,sc01,07-27 17:00:00+02:00,512.1804278228053
2030,sc01,07-27 19:00:00+02:00,429.66722782280453
2030,sc01,07-27 21:00:00+02:00,429.66722782280453
2030,sc01,07-27 23:00:00+02:00,123.1896278228046
2030,sc01,07-28 01:00:00+02:00,-360.60357217719525
2030,sc01,07-28 03:00:00+02:00,-486.12897217719546
2030,sc01,07-28 05:00:00+02:00,-534.4079721771952
2030,sc01,07-28 07:00:00+02:00,-515.096372177195
2030,sc01,07-28 09:00:00+02:00,-138.52017217719504
2030,sc01,07-28 11:00:00+02:00,25.62842782280495
2030,sc01,07-28 13:00:00+02:00,35.28422782280472
2030,sc01,07-28 15:00:00+02:00,6.316827822804726
2030,sc01,07-28 17:00:00+02:00,44.94002782280472
2030,sc01,07-28 19:00:00+02:00,83.56322782280427
2030,sc01,07-28 21:00:00+02:00,112.53062782280517
2030,sc01,07-28 23:00:00+02:00,-128.86437217719504
2030,sc01,07-29 01:00:00+02:00,-396.718772177195
2030,sc01,07-29 03:00:00+02:00,-518.9837721771955
2030,sc01,07-29 05:00:00+02:00,-566.0087721771949
2030,sc01,07-29 07:00:00+02:00,-547.1987721771955
2030,sc01,07-29 09:00:00+02:00,-180.40377217719492
2030,sc01,07-29 11:00:00+02:00,-20.518772177195387
2030,sc01,07-29 13:00:00+02:00,-11.113772177194733
2030,sc01,07-29 15:00:00+02:00,-39.32877217719533
2030,sc01,07-29 17:00:00+02:00,-1.7087721771949873
2030,sc01,07-29 19:00:00+02:00,35.91122782280445
2030,sc01,07-29 21:00:00+02:00,64.12622782280505
2030,sc01,07-29 23:00:00+02:00,-170.99877217719495
2030,sc01,07-30 01:00:00+02:00,-555.0006471771953
2030,sc01,07-30 03:00:00+02:00,-621.9787821771952
2030,sc01,07-30 05:00:00+02:00,-564.5689521771953
2030,sc01,07-30 07:00:00+02:00,-248.81488717719526
2030,sc01,07-30 09:00:00+02:00,105.21239782280531
2030,sc01,07-30 11:00:00+02:00,153.0539228228049
2030,sc01,07-30 13:00:00+02:00,19.09765282280523
2030,sc01,07-30 15:00:00+02:00,-47.88048217719529
2030,sc01,07-30 17:00:00+02:00,-9.60726217719548
2030,sc01,07-30 19:00:00+02:00,105.21239782280531
2030,sc01,07-30 21:00:00+02:00,28.665957822804785
2030,sc01,07-30 23:00:00+02:00,-315.7930221771951
2030,sc01,07-31 01:00:00+02:00,-464.97627217719537
2030,sc01,07-31 03:00:00+02:00,-536.9957721771952
2030,sc01,07-31 05:00:00+02:00,-475.26477217719525
2030,sc01,07-31 07:00:00+02:00,-135.74427217719517
2030,sc01,07-31 09:00:00+02:00,244.9302278228049
2030,sc01,07-31 11:00:00+02:00,296.37272782280434
2030,sc01,07-31 13:00:00+02:00,152.3337278228048
2030,sc01,07-31 15:00:00+02:00,80.31422782280424
2030,sc01,07-31 17:00:00+02:00,121.46822782280447
2030,sc01,07-31 19:00:00+02:00,244.93022782280445
2030,sc01,07-31 21:00:00+02:00,162.6222278228047
2030,sc01,07-31 23:00:00+02:00,-207.7637721771955
2030,sc01,08-01 01:00:00+02:00,-490.69752217719497
2030,sc01,08-01 03:00:00+02:00,-561.2766321771951
2030,sc01,08-01 05:00:00+02:00,-500.7802521771953
2030,sc01,08-01 07:00:00+02:00,-168.05016217719572
2030,sc01,08-01 09:00:00+02:00,205.01084782280486
2030,sc01,08-01 11:00:00+02:00,255.42449782280505
2030,sc01,08-01 13:00:00+02:00,114.26627782280457
2030,sc01,08-01 15:00:00+02:00,43.68716782280512
2030,sc01,08-01 17:00:00+02:00,84.01808782280432
2030,sc01,08-01 19:00:00+02:00,205.01084782280486
2030,sc01,08-01 21:00:00+02:00,124.34900782280465
2030,sc01,08-01 23:00:00+02:00,-238.62927217719516
2030,sc01,08-02 01:00:00+02:00,-516.4187721771948
2030,sc01,08-02 03:00:00+02:00,-585.5574921771956
2030,sc01,08-02 05:00:00+02:00,-526.2957321771953
2030,sc01,08-02 07:00:00+02:00,-200.35605217719535
2030,sc01,08-02 09:00:00+02:00,165.09146782280504
2030,sc01,08-02 11:00:00+02:00,214.4762678228044
2030,sc01,08-02 13:00:00+02:00,76.19882782280524
2030,sc01,08-02 15:00:00+02:00,7.060107822804866
2030,sc01,08-02 17:00:00+02:00,46.567947822804854
2030,sc01,08-02 19:00:00+02:00,165.09146782280504
2030,sc01,08-02 21:00:00+02:00,86.07578782280439
2030,sc01,08-02 23:00:00+02:00,-269.4947721771953
2030,sc01,08-03 01:00:00+02:00,-542.1400221771953
2030,sc01,08-03 03:00:00+02:00,-609.8383521771952
2030,sc01,08-03 05:00:00+02:00,-551.8112121771951
2030,sc01,08-03 07:00:00+02:00,-232.66194217719521
2030,sc01,08-03 09:00:00+02:00,125.17208782280431
2030,sc01,08-03 11:00:00+02:00,173.5280378228049
2030,sc01,08-03 13:00:00+02:00,38.13137782280455
2030,sc01,08-03 15:00:00+02:00,-29.566952177194935
2030,sc01,08-03 17:00:00+02:00,9.117807822804707
2030,sc01,08-03 19:00:00+02:00,125.17208782280431
2030,sc01,08-03 21:00:00+02:00,47.802567822804804
2030,sc01,08-03 23:00:00+02:00,-300.3602721771954
2030,sc01,08-04 01:00:00+02:00,-578.5613121771955
2030,sc01,08-04 03:00:00+02:00,-681.5491971771951
2030,sc01,08-04 05:00:00+02:00,-721.1599221771953
2030,sc01,08-04 07:00:00+02:00,-626.0941821771953
2030,sc01,08-04 09:00:00+02:00,-388.4298321771955
2030,sc01,08-04 11:00:00+02:00,-277.5198021771955
2030,sc01,08-04 13:00:00+02:00,-317.1305271771953
2030,sc01,08-04 15:00:00+02:00,-356.7412521771953
2030,sc01,08-04 17:00:00+02:00,-380.5076871771955
2030,sc01,08-04 19:00:00+02:00,-229.9869321771955
2030,sc01,08-04 21:00:00+02:00,-229.98693217719506
2030,sc01,08-04 23:00:00+02:00,-364.6633971771953
2030,sc01,08-05 01:00:00+02:00,-609.0152721771951
