Period,Scenario,LoadLevel,101_CT_1,101_CT_2,101_PV_1,101_PV_2,101_PV_3,101_PV_4,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_PV_1,102_PV_2,102_STEAM_3,102_STEAM_4,103_PV_1,104_PV_1,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,113_PV_1,114_SYNC_COND_1,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,122_WIND_1,123_CT_1,123_CT_4,123_CT_5,123_STEAM_2,123_STEAM_3,201_CT_1,201_CT_2,201_HYDRO_4,201_STEAM_3,202_CT_1,202_CT_2,202_STEAM_3,202_STEAM_4,207_CT_1,207_CT_2,212_CSP_1,213_CC_3,213_CT_1,213_CT_2,213_RTPV_1,214_SYNC_COND_1,215_CT_4,215_CT_5,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,215_PV_1,216_STEAM_1,218_CC_1,221_CC_1,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,223_CT_4,223_CT_5,223_CT_6,223_STEAM_1,223_STEAM_2,223_STEAM_3,301_CT_1,301_CT_2,301_CT_3,301_CT_4,302_CT_1,302_CT_2,302_CT_3,302_CT_4,303_WIND_1,307_CT_1,307_CT_2,308_RTPV_1,309_WIND_1,310_PV_1,310_PV_2,312_PV_1,313_CC_1,313_PV_1,313_PV_2,313_RTPV_1,313_RTPV_10,313_RTPV_11,313_RTPV_12,313_RTPV_13,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_STORAGE_1,314_PV_1,314_PV_2,314_PV_3,314_PV_4,314_SYNC_COND_1,315_CT_6,315_CT_7,315_CT_8,315_STEAM_1,315_STEAM_2,315_STEAM_3,315_STEAM_4,315_STEAM_5,316_STEAM_1,317_WIND_1,318_CC_1,319_PV_1,320_PV_1,320_RTPV_1,320_RTPV_2,320_RTPV_3,320_RTPV_4,320_RTPV_5,320_RTPV_6,321_CC_1,322_CT_5,322_CT_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4,323_CC_1,323_CC_2,324_PV_1,324_PV_2,324_PV_3
2020,sc01,08-25 16:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,38.2,38.2,38.2,38.2,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,226.8,0,0,0,0,0,0,0,36.8,36.8,36.8,0,0,0,0,36.8,36.8,36.8,36.8,36.8,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,32.7,32.7,32.7,0,0,0,0,0
2020,sc01,08-25 17:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,37.7,37.7,37.7,37.7,37.7,0,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,36.4,36.4,36.4,0,0,0,0,36.4,36.4,36.4,36.4,36.4,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,24.7,24.7,24.7,0,0,0,0,0
2020,sc01,08-25 18:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,37.3,37.3,37.3,37.3,37.3,0,0,0,0,0,0,0,0,28.8,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,28.8,28.8,28.8,0,0,0,0,28.8,28.8,28.8,28.8,28.8,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,23.1,23.1,23.1,0,0,0,0,0
2020,sc01,08-25 19:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,37.3,37.3,37.3,37.3,37.3,0,0,0,0,0,0,0,0,27.4,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,27.4,27.4,27.4,0,0,0,0,27.4,27.4,27.4,27.4,27.4,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,37.9,37.9,37.9,0,0,0,0,0
2020,sc01,08-25 20:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,37.7,37.7,37.7,37.7,37.7,0,0,0,0,0,0,0,0,27.4,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,27.4,27.4,27.4,0,0,0,0,27.4,27.4,27.4,27.4,27.4,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,25.0,0,0,0,0,0
2020,sc01,08-25 21:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,37.3,37.3,37.3,37.3,37.3,0,0,0,0,0,0,0,0,19.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,19.1,19.1,19.1,0,0,0,0,19.1,19.1,19.1,19.1,19.1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,15.9,15.9,15.9,0,0,0,0,0
2020,sc01,08-25 22:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,30.7,30.7,30.7,30.7,30.7,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.9,9.9,9.9,0,0,0,0,9.9,9.9,9.9,9.9,9.9,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,31.2,31.2,31.2,0,0,0,0,0
2020,sc01,08-25 23:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,11.3,11.3,11.3,11.3,11.3,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,29.6,29.6,29.6,0,0,0,0,0
2020,sc01,08-26 00:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,0,9.1,9.1,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,28.2,28.2,28.2,0,0,0,0,0
2020,sc01,08-26 01:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,0,9.1,9.1,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,26.5,26.5,26.5,0,0,0,0,0
2020,sc01,08-26 02:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,26.9,26.9,26.9,0,0,0,0,0
2020,sc01,08-26 03:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,0,9.1,9.1,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,17.8,17.8,17.8,0,0,0,0,0
2020,sc01,08-26 04:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,0,9.1,9.1,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,18.1,18.1,18.1,0,0,0,0,0
2020,sc01,08-26 05:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,25.0,25.0,25.0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,0,9.1,9.1,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6,40.6,40.6,40.6,0,0,0,0,0
2020,sc01,08-26 06:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,37.3,37.3,37.3,37.3,37.3,0,0,0,0,0,0,0,0,18.9,0,0,0,0,0,0,0,96.2,0,0,0,0,0,0,0,18.9,18.9,18.9,0,0,0,0,18.9,18.9,18.9,18.9,18.9,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,33.3,33.3,33.3,0,0,0,0,0
2020,sc01,08-26 07:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,38.7,38.7,38.7,38.7,38.7,0,0,0,0,0,0,0,0,27.8,0,0,0,0,0,0,0,277.6,0,0,0,0,0,0,0,27.8,27.8,27.8,0,0,0,0,27.8,27.8,27.8,27.8,27.8,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,37.9,37.9,37.9,0,0,0,0,0
2020,sc01,08-26 08:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,38.7,38.7,38.7,38.7,38.7,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,324.2,0,0,0,0,0,0,0,28.6,28.6,28.6,0,0,0,0,28.6,28.6,28.6,28.6,28.6,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,34.5,34.5,34.5,0,0,0,0,0
2020,sc01,08-26 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,38.2,38.2,38.2,38.2,0,0,0,0,0,0,0,0,37.0,0,0,0,0,0,0,0,350.5,0,0,0,0,0,0,0,37.0,37.0,37.0,0,0,0,0,37.0,37.0,37.0,37.0,37.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,35.3,35.3,35.3,0,0,0,0,0
2020,sc01,08-26 10:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,37.7,37.7,37.7,37.7,37.7,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,365.5,0,0,0,0,0,0,0,37.4,37.4,37.4,0,0,0,0,37.4,37.4,37.4,37.4,37.4,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,30.0,30.0,30.0,0,0,0,0,0
2020,sc01,08-26 11:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,38.7,38.7,38.7,38.7,38.7,0,0,0,0,0,0,0,0,37.2,0,0,0,0,0,0,0,372.3,0,0,0,0,0,0,0,37.2,37.2,37.2,0,0,0,0,37.2,37.2,37.2,37.2,37.2,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,27.5,27.5,27.5,0,0,0,0,0
2020,sc01,08-26 12:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,38.2,38.2,38.2,38.2,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,369.2,0,0,0,0,0,0,0,37.6,37.6,37.6,0,0,0,0,37.6,37.6,37.6,37.6,37.6,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,28.4,28.4,28.4,0,0,0,0,0
2020,sc01,08-26 13:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,38.7,38.7,38.7,38.7,38.7,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,357.5,0,0,0,0,0,0,0,37.4,37.4,37.4,0,0,0,0,37.4,37.4,37.4,37.4,37.4,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,29.5,29.5,29.5,0,0,0,0,0
2020,sc01,08-26 14:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,37.7,37.7,37.7,37.7,37.7,0,0,0,0,0,0,0,0,37.2,0,0,0,0,0,0,0,336.3,0,0,0,0,0,0,0,37.2,37.2,37.2,0,0,0,0,37.2,37.2,37.2,37.2,37.2,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1,30.1,30.1,30.1,0,0,0,0,0
2020,sc01,08-26 15:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,38.2,38.2,38.2,38.2,38.2,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,298.6,0,0,0,0,0,0,0,37.4,37.4,37.4,0,0,0,0,37.4,37.4,37.4,37.4,37.4,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,30.0,30.0,30.0,0,0,0,0,0
2020,sc01,08-26 16:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7,38.7,38.7,38.7,38.7,38.7,0,0,0,0,0,0,0,0,37.4,0,0,0,0,0,0,0,226.8,0,0,0,0,0,0,0,37.4,37.4,37.4,0,0,0,0,37.4,37.4,37.4,37.4,37.4,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,32.0,32.0,0,0,0,0,0
2020,sc01,08-26 17:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,37.3,37.3,37.3,37.3,37.3,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,37.6,37.6,37.6,0,0,0,0,37.6,37.6,37.6,37.6,37.6,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1,30.1,30.1,30.1,0,0,0,0,0
2020,sc01,08-26 18:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,25.5,25.5,25.5,25.5,25.5,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,29.0,29.0,29.0,0,0,0,0,29.0,29.0,29.0,29.0,29.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,28.2,28.2,28.2,0,0,0,0,0
2020,sc01,08-26 19:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,25.5,25.5,25.5,25.5,25.5,0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,27.0,27.0,27.0,0,0,0,0,27.0,27.0,27.0,27.0,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,30.5,30.5,30.5,0,0,0,0,0
2020,sc01,08-26 20:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16.0,16.0,16.0,16.0,16.0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,18.5,18.5,18.5,0,0,0,0,18.5,18.5,18.5,18.5,18.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,22.9,22.9,22.9,0,0,0,0,0
2020,sc01,08-26 21:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,18.7,18.7,18.7,0,0,0,0,18.7,18.7,18.7,18.7,18.7,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9,36.9,36.9,36.9,0,0,0,0,0
2020,sc01,08-26 22:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,9.6,9.6,9.6,0,0,0,0,0
2020,sc01,08-26 23:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.3,9.3,9.3,0,0,0,0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,17.0,17.0,0,0,0,0,0
2020,sc01,08-27 00:00:00+01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,12.7,12.7,12.7,12.7,12.7,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,0,9.1,9.1,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,26.9,26.9,26.9,0,0,0,0,0
