,,,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9
2030,sc01,06-23 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-23 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-23 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-23 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-23 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-23 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-23 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-23 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-23 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-23 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-23 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-23 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-23 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,06-24 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,06-24 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,06-24 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,06-24 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,06-24 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,06-24 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,06-24 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,06-24 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,06-24 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
2030,sc01,06-24 09:00:00+02:00,0.946157141,227.0777138,37.84628563,151.3851425,227.0777138,75.69257125,94.61571407,14.19235711,94.61571407
2030,sc01,06-24 10:00:00+02:00,0.982248723,235.7396934,39.28994891,157.1597956,235.7396934,78.57989781,98.22487226,14.73373084,98.22487226
2030,sc01,06-24 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-24 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-24 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-24 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-24 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-24 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-24 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-24 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-24 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-24 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-24 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-24 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-24 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,06-25 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,06-25 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,06-25 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,06-25 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,06-25 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,06-25 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,06-25 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,06-25 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,06-25 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
2030,sc01,06-25 09:00:00+02:00,0.946157141,227.0777138,37.84628563,151.3851425,227.0777138,75.69257125,94.61571407,14.19235711,94.61571407
2030,sc01,06-25 10:00:00+02:00,0.982248723,235.7396934,39.28994891,157.1597956,235.7396934,78.57989781,98.22487226,14.73373084,98.22487226
2030,sc01,06-25 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-25 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-25 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-25 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-25 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-25 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-25 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-25 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-25 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-25 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-25 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-25 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-25 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,06-26 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,06-26 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,06-26 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,06-26 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,06-26 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,06-26 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,06-26 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,06-26 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,06-26 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
2030,sc01,06-26 09:00:00+02:00,0.946157141,227.0777138,37.84628563,151.3851425,227.0777138,75.69257125,94.61571407,14.19235711,94.61571407
2030,sc01,06-26 10:00:00+02:00,0.982248723,235.7396934,39.28994891,157.1597956,235.7396934,78.57989781,98.22487226,14.73373084,98.22487226
2030,sc01,06-26 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-26 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-26 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-26 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-26 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-26 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-26 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-26 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-26 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-26 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-26 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-26 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-26 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,06-27 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,06-27 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,06-27 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,06-27 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,06-27 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,06-27 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,06-27 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,06-27 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,06-27 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
2030,sc01,06-27 09:00:00+02:00,0.946157141,227.0777138,37.84628563,151.3851425,227.0777138,75.69257125,94.61571407,14.19235711,94.61571407
2030,sc01,06-27 10:00:00+02:00,0.982248723,235.7396934,39.28994891,157.1597956,235.7396934,78.57989781,98.22487226,14.73373084,98.22487226
2030,sc01,06-27 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-27 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-27 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-27 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-27 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-27 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-27 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-27 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-27 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-27 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-27 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-27 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-27 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,06-28 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,06-28 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,06-28 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,06-28 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,06-28 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,06-28 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,06-28 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,06-28 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,06-28 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
2030,sc01,06-28 09:00:00+02:00,0.946157141,227.0777138,37.84628563,151.3851425,227.0777138,75.69257125,94.61571407,14.19235711,94.61571407
2030,sc01,06-28 10:00:00+02:00,0.982248723,235.7396934,39.28994891,157.1597956,235.7396934,78.57989781,98.22487226,14.73373084,98.22487226
2030,sc01,06-28 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-28 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-28 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-28 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-28 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-28 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-28 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-28 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-28 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-28 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-28 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-28 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-28 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,06-29 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,06-29 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,06-29 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,06-29 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,06-29 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,06-29 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,06-29 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,06-29 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,06-29 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
2030,sc01,06-29 09:00:00+02:00,0.946157141,227.0777138,37.84628563,151.3851425,227.0777138,75.69257125,94.61571407,14.19235711,94.61571407
2030,sc01,06-29 10:00:00+02:00,0.982248723,235.7396934,39.28994891,157.1597956,235.7396934,78.57989781,98.22487226,14.73373084,98.22487226
2030,sc01,06-29 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-29 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-29 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-29 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-29 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-29 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-29 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-29 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-29 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-29 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-29 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-29 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-29 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,06-30 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,06-30 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,06-30 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,06-30 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,06-30 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,06-30 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,06-30 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,06-30 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,06-30 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
2030,sc01,06-30 09:00:00+02:00,0.946157141,227.0777138,37.84628563,151.3851425,227.0777138,75.69257125,94.61571407,14.19235711,94.61571407
2030,sc01,06-30 10:00:00+02:00,0.982248723,235.7396934,39.28994891,157.1597956,235.7396934,78.57989781,98.22487226,14.73373084,98.22487226
2030,sc01,06-30 11:00:00+02:00,1.008892524,242.1342058,40.35570096,161.4228038,242.1342058,80.71140192,100.8892524,15.13338786,100.8892524
2030,sc01,06-30 12:00:00+02:00,1.006101975,241.4644739,40.24407898,160.9763159,241.4644739,80.48815797,100.6101975,15.09152962,100.6101975
2030,sc01,06-30 13:00:00+02:00,1.005517474,241.3241937,40.22069895,160.8827958,241.3241937,80.4413979,100.5517474,15.08276211,100.5517474
2030,sc01,06-30 14:00:00+02:00,1.021597819,245.1834765,40.86391276,163.455651,245.1834765,81.72782551,102.1597819,15.32396728,102.1597819
2030,sc01,06-30 15:00:00+02:00,1.068362281,256.4069474,42.73449124,170.9379649,256.4069474,85.46898247,106.8362281,16.02543421,106.8362281
2030,sc01,06-30 16:00:00+02:00,1.124256856,269.8216455,44.97027425,179.881097,269.8216455,89.9405485,112.4256856,16.86385284,112.4256856
2030,sc01,06-30 17:00:00+02:00,1.155085846,277.220603,46.20343384,184.8137354,277.220603,92.40686768,115.5085846,17.32628769,115.5085846
2030,sc01,06-30 18:00:00+02:00,1.150396921,276.0952611,46.01587686,184.0635074,276.0952611,92.03175371,115.0396921,17.25595382,115.0396921
2030,sc01,06-30 19:00:00+02:00,1.133783494,272.1080386,45.35133977,181.4053591,272.1080386,90.70267954,113.3783494,17.00675241,113.3783494
2030,sc01,06-30 20:00:00+02:00,1.110960144,266.6304345,44.43840575,177.753623,266.6304345,88.87681149,111.0960144,16.66440216,111.0960144
2030,sc01,06-30 21:00:00+02:00,1.081457845,259.5498828,43.2583138,173.0332552,259.5498828,86.51662759,108.1457845,16.22186767,108.1457845
2030,sc01,06-30 22:00:00+02:00,1.031735811,247.6165947,41.26943246,165.0777298,247.6165947,82.53886492,103.1735811,15.47603717,103.1735811
2030,sc01,06-30 23:00:00+02:00,0.976383447,234.3320274,39.05533789,156.2213516,234.3320274,78.11067579,97.63834474,14.64575171,97.63834474
2030,sc01,07-01 00:00:00+02:00,1,240,40,160,240,80,100,15,100
2030,sc01,07-01 01:00:00+02:00,0.957471204,229.793089,38.29884817,153.1953927,229.793089,76.59769634,95.74712042,14.36206806,95.74712042
2030,sc01,07-01 02:00:00+02:00,0.918110919,220.3466205,36.72443676,146.897747,220.3466205,73.44887351,91.81109189,13.77166378,91.81109189
2030,sc01,07-01 03:00:00+02:00,0.890734845,213.7763628,35.6293938,142.5175752,213.7763628,71.2587876,89.0734845,13.36102268,89.0734845
2030,sc01,07-01 04:00:00+02:00,0.869448972,208.6677532,34.77795887,139.1118355,208.6677532,69.55591774,86.94489718,13.04173458,86.94489718
2030,sc01,07-01 05:00:00+02:00,0.864770117,207.5448282,34.5908047,138.3632188,207.5448282,69.18160939,86.47701174,12.97155176,86.47701174
2030,sc01,07-01 06:00:00+02:00,0.863205303,207.1692727,34.52821212,138.1128485,207.1692727,69.05642425,86.32053031,12.94807955,86.32053031
2030,sc01,07-01 07:00:00+02:00,0.872524308,209.4058339,34.90097232,139.6038893,209.4058339,69.80194464,87.2524308,13.08786462,87.2524308
2030,sc01,07-01 08:00:00+02:00,0.89805368,215.5328831,35.92214719,143.6885888,215.5328831,71.84429438,89.80536798,13.4708052,89.80536798
