,,,Spain
sc2015,y2030,2030-06-29T04:00:00+02:00,804.526
sc2015,y2030,2030-06-29T05:00:00+02:00,835.057
sc2015,y2030,2030-06-29T06:00:00+02:00,880.494
sc2015,y2030,2030-06-29T07:00:00+02:00,930.159
sc2015,y2030,2030-06-29T08:00:00+02:00,963.606
sc2015,y2030,2030-06-29T09:00:00+02:00,978.579
sc2015,y2030,2030-06-29T10:00:00+02:00,998.302
sc2015,y2030,2030-06-29T11:00:00+02:00,1023.213
sc2015,y2030,2030-06-29T12:00:00+02:00,1053.448
sc2015,y2030,2030-06-29T13:00:00+02:00,1058.29
sc2015,y2030,2030-06-29T14:00:00+02:00,1086.911
sc2015,y2030,2030-06-29T15:00:00+02:00,1106.14
sc2015,y2030,2030-06-29T16:00:00+02:00,1119.782
sc2015,y2030,2030-06-29T17:00:00+02:00,1121.678
sc2015,y2030,2030-06-29T18:00:00+02:00,1121.607
sc2015,y2030,2030-06-29T19:00:00+02:00,1110.638
sc2015,y2030,2030-06-29T20:00:00+02:00,1106.606
sc2015,y2030,2030-06-29T21:00:00+02:00,1112.682
sc2015,y2030,2030-06-29T22:00:00+02:00,1066.475
sc2015,y2030,2030-06-29T23:00:00+02:00,1039.606
sc2015,y2030,2030-06-30T00:00:00+02:00,997.319
sc2015,y2030,2030-06-30T01:00:00+02:00,963.12
sc2015,y2030,2030-06-30T02:00:00+02:00,942.589
sc2015,y2030,2030-06-30T03:00:00+02:00,919.576
sc2015,y2030,2030-06-30T04:00:00+02:00,916.87
sc2015,y2030,2030-06-30T05:00:00+02:00,938.503
sc2015,y2030,2030-06-30T06:00:00+02:00,972.298
sc2015,y2030,2030-06-30T07:00:00+02:00,1013.157
sc2015,y2030,2030-06-30T08:00:00+02:00,1038.491
sc2015,y2030,2030-06-30T09:00:00+02:00,1063.517
sc2015,y2030,2030-06-30T10:00:00+02:00,1080.706
sc2015,y2030,2030-06-30T11:00:00+02:00,1121.683
sc2015,y2030,2030-06-30T12:00:00+02:00,1165.275
sc2015,y2030,2030-06-30T13:00:00+02:00,1191.885
sc2015,y2030,2030-06-30T14:00:00+02:00,1221.77
sc2015,y2030,2030-06-30T15:00:00+02:00,1249.673
sc2015,y2030,2030-06-30T16:00:00+02:00,1273.403
sc2015,y2030,2030-06-30T17:00:00+02:00,1272.239
sc2015,y2030,2030-06-30T18:00:00+02:00,1268.075
sc2015,y2030,2030-06-30T19:00:00+02:00,1237.801
sc2015,y2030,2030-06-30T20:00:00+02:00,1213.943
sc2015,y2030,2030-06-30T21:00:00+02:00,1198.871
sc2015,y2030,2030-06-30T22:00:00+02:00,1148.607
sc2015,y2030,2030-06-30T23:00:00+02:00,1103.815
sc2015,y2030,2030-07-01T00:00:00+02:00,1056.752
sc2015,y2030,2030-07-01T01:00:00+02:00,1022.708
sc2015,y2030,2030-07-01T02:00:00+02:00,989.993
sc2015,y2030,2030-07-01T03:00:00+02:00,966.773
sc2015,y2030,2030-07-01T04:00:00+02:00,957.725
sc2015,y2030,2030-07-01T05:00:00+02:00,964.386
sc2015,y2030,2030-07-01T06:00:00+02:00,988.403
sc2015,y2030,2030-07-01T07:00:00+02:00,1020.623
sc2015,y2030,2030-07-01T08:00:00+02:00,1071.554
sc2015,y2030,2030-07-01T09:00:00+02:00,1115.045
sc2015,y2030,2030-07-01T10:00:00+02:00,1156.098
sc2015,y2030,2030-07-01T11:00:00+02:00,1219.741
sc2015,y2030,2030-07-01T12:00:00+02:00,1270.028
sc2015,y2030,2030-07-01T13:00:00+02:00,1296.143
sc2015,y2030,2030-07-01T14:00:00+02:00,1285.22
sc2015,y2030,2030-07-01T15:00:00+02:00,1302.722
sc2015,y2030,2030-07-01T16:00:00+02:00,1300.567
sc2015,y2030,2030-07-01T17:00:00+02:00,1276.88
sc2015,y2030,2030-07-01T18:00:00+02:00,1253.752
sc2015,y2030,2030-07-01T19:00:00+02:00,1208.628
sc2015,y2030,2030-07-01T20:00:00+02:00,1193.478
sc2015,y2030,2030-07-01T21:00:00+02:00,1167.704
sc2015,y2030,2030-07-01T22:00:00+02:00,1117.212
sc2015,y2030,2030-07-01T23:00:00+02:00,1060.119
sc2015,y2030,2030-07-02T00:00:00+02:00,1003.938
sc2015,y2030,2030-07-02T01:00:00+02:00,959.045
sc2015,y2030,2030-07-02T02:00:00+02:00,931.086
sc2015,y2030,2030-07-02T03:00:00+02:00,913.313
sc2015,y2030,2030-07-02T04:00:00+02:00,899.86
sc2015,y2030,2030-07-02T05:00:00+02:00,901.061
sc2015,y2030,2030-07-02T06:00:00+02:00,917.82
sc2015,y2030,2030-07-02T07:00:00+02:00,943.239
sc2015,y2030,2030-07-02T08:00:00+02:00,972.177
sc2015,y2030,2030-07-02T09:00:00+02:00,984.651
sc2015,y2030,2030-07-02T10:00:00+02:00,985.507
sc2015,y2030,2030-07-02T11:00:00+02:00,1008.328
sc2015,y2030,2030-07-02T12:00:00+02:00,1038.451
sc2015,y2030,2030-07-02T13:00:00+02:00,1041.409
sc2015,y2030,2030-07-02T14:00:00+02:00,1054.955
sc2015,y2030,2030-07-02T15:00:00+02:00,1084.906
sc2015,y2030,2030-07-02T16:00:00+02:00,1110.51
sc2015,y2030,2030-07-02T17:00:00+02:00,1126.867
sc2015,y2030,2030-07-02T18:00:00+02:00,1144.57
sc2015,y2030,2030-07-02T19:00:00+02:00,1140.665
sc2015,y2030,2030-07-02T20:00:00+02:00,1139.884
sc2015,y2030,2030-07-02T21:00:00+02:00,1131.623
sc2015,y2030,2030-07-02T22:00:00+02:00,1080.469
sc2015,y2030,2030-07-02T23:00:00+02:00,1038.808
sc2015,y2030,2030-07-03T00:00:00+02:00,986.789
sc2015,y2030,2030-07-03T01:00:00+02:00,939.078
sc2015,y2030,2030-07-03T02:00:00+02:00,912.235
sc2015,y2030,2030-07-03T03:00:00+02:00,901.705
sc2015,y2030,2030-07-03T04:00:00+02:00,897.89
sc2015,y2030,2030-07-03T05:00:00+02:00,929.765
sc2015,y2030,2030-07-03T06:00:00+02:00,985.387
sc2015,y2030,2030-07-03T07:00:00+02:00,1032.33
sc2015,y2030,2030-07-03T08:00:00+02:00,1088.472
sc2015,y2030,2030-07-03T09:00:00+02:00,1141.884
sc2015,y2030,2030-07-03T10:00:00+02:00,1201.946
sc2015,y2030,2030-07-03T11:00:00+02:00,1269.205
sc2015,y2030,2030-07-03T12:00:00+02:00,1330.146
sc2015,y2030,2030-07-03T13:00:00+02:00,1356.804
sc2015,y2030,2030-07-03T14:00:00+02:00,1390.066
sc2015,y2030,2030-07-03T15:00:00+02:00,1419.508
sc2015,y2030,2030-07-03T16:00:00+02:00,1426.134
sc2015,y2030,2030-07-03T17:00:00+02:00,1405.486
sc2015,y2030,2030-07-03T18:00:00+02:00,1370.861
sc2015,y2030,2030-07-03T19:00:00+02:00,1309.579
sc2015,y2030,2030-07-03T20:00:00+02:00,1271.423
sc2015,y2030,2030-07-03T21:00:00+02:00,1247.506
sc2015,y2030,2030-07-03T22:00:00+02:00,1167.239
sc2015,y2030,2030-07-03T23:00:00+02:00,1106.928
sc2015,y2030,2030-07-04T00:00:00+02:00,1035.267
sc2015,y2030,2030-07-04T01:00:00+02:00,974.209
sc2015,y2030,2030-07-04T02:00:00+02:00,927.625
sc2015,y2030,2030-07-04T03:00:00+02:00,888.04
sc2015,y2030,2030-07-04T04:00:00+02:00,856.538
sc2015,y2030,2030-07-04T05:00:00+02:00,823.909
sc2015,y2030,2030-07-04T06:00:00+02:00,809.742
sc2015,y2030,2030-07-04T07:00:00+02:00,820.46
sc2015,y2030,2030-07-04T08:00:00+02:00,861.291
sc2015,y2030,2030-07-04T09:00:00+02:00,890.468
sc2015,y2030,2030-07-04T10:00:00+02:00,934.427
sc2015,y2030,2030-07-04T11:00:00+02:00,975.987
sc2015,y2030,2030-07-04T12:00:00+02:00,1009.062
sc2015,y2030,2030-07-04T13:00:00+02:00,1030.101
sc2015,y2030,2030-07-04T14:00:00+02:00,1053.894
sc2015,y2030,2030-07-04T15:00:00+02:00,1084.216
sc2015,y2030,2030-07-04T16:00:00+02:00,1090.813
sc2015,y2030,2030-07-04T17:00:00+02:00,1097.701
sc2015,y2030,2030-07-04T18:00:00+02:00,1094.518
sc2015,y2030,2030-07-04T19:00:00+02:00,1068.856
sc2015,y2030,2030-07-04T20:00:00+02:00,1057.575
sc2015,y2030,2030-07-04T21:00:00+02:00,1054.857
sc2015,y2030,2030-07-04T22:00:00+02:00,1028.098
sc2015,y2030,2030-07-04T23:00:00+02:00,972.611
sc2015,y2030,2030-07-05T00:00:00+02:00,931.002
sc2015,y2030,2030-07-05T01:00:00+02:00,896.225
sc2015,y2030,2030-07-05T02:00:00+02:00,864.338
sc2015,y2030,2030-07-05T03:00:00+02:00,841.977
sc2015,y2030,2030-07-05T04:00:00+02:00,826.787
sc2015,y2030,2030-07-05T05:00:00+02:00,797.052
sc2015,y2030,2030-07-05T06:00:00+02:00,774.394
sc2015,y2030,2030-07-05T07:00:00+02:00,786.059
sc2015,y2030,2030-07-05T08:00:00+02:00,806.913
sc2015,y2030,2030-07-05T09:00:00+02:00,825.594
sc2015,y2030,2030-07-05T10:00:00+02:00,844.51
sc2015,y2030,2030-07-05T11:00:00+02:00,888.22
sc2015,y2030,2030-07-05T12:00:00+02:00,934.912
sc2015,y2030,2030-07-05T13:00:00+02:00,969.496
sc2015,y2030,2030-07-05T14:00:00+02:00,984.837
sc2015,y2030,2030-07-05T15:00:00+02:00,996.691
sc2015,y2030,2030-07-05T16:00:00+02:00,1024.442
sc2015,y2030,2030-07-05T17:00:00+02:00,1048.981
sc2015,y2030,2030-07-05T18:00:00+02:00,1079.304
sc2015,y2030,2030-07-05T19:00:00+02:00,1090.684
sc2015,y2030,2030-07-05T20:00:00+02:00,1112.504
sc2015,y2030,2030-07-05T21:00:00+02:00,1149.425
sc2015,y2030,2030-07-05T22:00:00+02:00,1114.537
sc2015,y2030,2030-07-05T23:00:00+02:00,1040.43
sc2015,y2030,2030-07-06T00:00:00+02:00,990.646
sc2015,y2030,2030-07-06T01:00:00+02:00,943.573
sc2015,y2030,2030-07-06T02:00:00+02:00,899.655
sc2015,y2030,2030-07-06T03:00:00+02:00,870.755
sc2015,y2030,2030-07-06T04:00:00+02:00,859.799
sc2015,y2030,2030-07-06T05:00:00+02:00,880.189
sc2015,y2030,2030-07-06T06:00:00+02:00,901.971
sc2015,y2030,2030-07-06T07:00:00+02:00,939.94
sc2015,y2030,2030-07-06T08:00:00+02:00,972.867
sc2015,y2030,2030-07-06T09:00:00+02:00,1018.883
sc2015,y2030,2030-07-06T10:00:00+02:00,1054.223
sc2015,y2030,2030-07-06T11:00:00+02:00,1118.163
sc2015,y2030,2030-07-06T12:00:00+02:00,1184.763
sc2015,y2030,2030-07-06T13:00:00+02:00,1215.476
sc2015,y2030,2030-07-06T14:00:00+02:00,1253.902
sc2015,y2030,2030-07-06T15:00:00+02:00,1273.355
sc2015,y2030,2030-07-06T16:00:00+02:00,1284.312
sc2015,y2030,2030-07-06T17:00:00+02:00,1256.544
sc2015,y2030,2030-07-06T18:00:00+02:00,1218.962
sc2015,y2030,2030-07-06T19:00:00+02:00,1180.091
sc2015,y2030,2030-07-06T20:00:00+02:00,1155.787
sc2015,y2030,2030-07-06T21:00:00+02:00,1155.723
sc2015,y2030,2030-07-06T22:00:00+02:00,1091.073
sc2015,y2030,2030-07-06T23:00:00+02:00,1019.842
sc2015,y2030,2030-07-07T00:00:00+02:00,975.316
sc2015,y2030,2030-07-07T01:00:00+02:00,934.114
sc2015,y2030,2030-07-07T02:00:00+02:00,907.232
sc2015,y2030,2030-07-07T03:00:00+02:00,881.314
sc2015,y2030,2030-07-07T04:00:00+02:00,863.071
sc2015,y2030,2030-07-07T05:00:00+02:00,882.437
sc2015,y2030,2030-07-07T06:00:00+02:00,896.854
sc2015,y2030,2030-07-07T07:00:00+02:00,935.723
sc2015,y2030,2030-07-07T08:00:00+02:00,973.475
sc2015,y2030,2030-07-07T09:00:00+02:00,995.407
sc2015,y2030,2030-07-07T10:00:00+02:00,1018.036
sc2015,y2030,2030-07-07T11:00:00+02:00,1062.174
sc2015,y2030,2030-07-07T12:00:00+02:00,1101.043
sc2015,y2030,2030-07-07T13:00:00+02:00,1125.611
sc2015,y2030,2030-07-07T14:00:00+02:00,1152.594
sc2015,y2030,2030-07-07T15:00:00+02:00,1188.513
sc2015,y2030,2030-07-07T16:00:00+02:00,1213.914
sc2015,y2030,2030-07-07T17:00:00+02:00,1218.047
sc2015,y2030,2030-07-07T18:00:00+02:00,1220.361
sc2015,y2030,2030-07-07T19:00:00+02:00,1227.331
sc2015,y2030,2030-07-07T20:00:00+02:00,1208.85
sc2015,y2030,2030-07-07T21:00:00+02:00,1219.495
sc2015,y2030,2030-07-07T22:00:00+02:00,1166.244
sc2015,y2030,2030-07-07T23:00:00+02:00,1092.572
sc2015,y2030,2030-07-08T00:00:00+02:00,1040.258
sc2015,y2030,2030-07-08T01:00:00+02:00,1015.823
sc2015,y2030,2030-07-08T02:00:00+02:00,993.39
sc2015,y2030,2030-07-08T03:00:00+02:00,971.383
sc2015,y2030,2030-07-08T04:00:00+02:00,973.158
sc2015,y2030,2030-07-08T05:00:00+02:00,1000.637
sc2015,y2030,2030-07-08T06:00:00+02:00,1047.418
sc2015,y2030,2030-07-08T07:00:00+02:00,1077.07
sc2015,y2030,2030-07-08T08:00:00+02:00,1129.183
sc2015,y2030,2030-07-08T09:00:00+02:00,1156.188
sc2015,y2030,2030-07-08T10:00:00+02:00,1181.898
sc2015,y2030,2030-07-08T11:00:00+02:00,1213.645
sc2015,y2030,2030-07-08T12:00:00+02:00,1223.037
sc2015,y2030,2030-07-08T13:00:00+02:00,1232.5
sc2015,y2030,2030-07-08T14:00:00+02:00,1245.55
sc2015,y2030,2030-07-08T15:00:00+02:00,1277.957
sc2015,y2030,2030-07-08T16:00:00+02:00,1304.856
sc2015,y2030,2030-07-08T17:00:00+02:00,1318.688
sc2015,y2030,2030-07-08T18:00:00+02:00,1329.943
sc2015,y2030,2030-07-08T19:00:00+02:00,1327.244
sc2015,y2030,2030-07-08T20:00:00+02:00,1336.276
sc2015,y2030,2030-07-08T21:00:00+02:00,1337.738
sc2015,y2030,2030-07-08T22:00:00+02:00,1289.584
sc2015,y2030,2030-07-08T23:00:00+02:00,1237.501
sc2015,y2030,2030-07-09T00:00:00+02:00,1177.813
sc2015,y2030,2030-07-09T01:00:00+02:00,1147.709
sc2015,y2030,2030-07-09T02:00:00+02:00,1111.448
sc2015,y2030,2030-07-09T03:00:00+02:00,1095.39
sc2015,y2030,2030-07-09T04:00:00+02:00,1089.595
sc2015,y2030,2030-07-09T05:00:00+02:00,1112.461
sc2015,y2030,2030-07-09T06:00:00+02:00,1143.833
sc2015,y2030,2030-07-09T07:00:00+02:00,1166.956
sc2015,y2030,2030-07-09T08:00:00+02:00,1187.121
sc2015,y2030,2030-07-09T09:00:00+02:00,1192.3
sc2015,y2030,2030-07-09T10:00:00+02:00,1187.976
sc2015,y2030,2030-07-09T11:00:00+02:00,1192.304
sc2015,y2030,2030-07-09T12:00:00+02:00,1190.555
sc2015,y2030,2030-07-09T13:00:00+02:00,1170.898
sc2015,y2030,2030-07-09T14:00:00+02:00,1165.968
sc2015,y2030,2030-07-09T15:00:00+02:00,1167.524
sc2015,y2030,2030-07-09T16:00:00+02:00,1169.58
sc2015,y2030,2030-07-09T17:00:00+02:00,1151.243
sc2015,y2030,2030-07-09T18:00:00+02:00,1137.581
sc2015,y2030,2030-07-09T19:00:00+02:00,1114.382
sc2015,y2030,2030-07-09T20:00:00+02:00,1100.778
sc2015,y2030,2030-07-09T21:00:00+02:00,1088.723
sc2015,y2030,2030-07-09T22:00:00+02:00,1025.294
sc2015,y2030,2030-07-09T23:00:00+02:00,967.641
sc2015,y2030,2030-07-10T00:00:00+02:00,907.06
sc2015,y2030,2030-07-10T01:00:00+02:00,854.803
sc2015,y2030,2030-07-10T02:00:00+02:00,828.709
sc2015,y2030,2030-07-10T03:00:00+02:00,807.646
sc2015,y2030,2030-07-10T04:00:00+02:00,820.618
sc2015,y2030,2030-07-10T05:00:00+02:00,860.54
sc2015,y2030,2030-07-10T06:00:00+02:00,909.201
sc2015,y2030,2030-07-10T07:00:00+02:00,961.822
sc2015,y2030,2030-07-10T08:00:00+02:00,1002.83
sc2015,y2030,2030-07-10T09:00:00+02:00,1042.007
sc2015,y2030,2030-07-10T10:00:00+02:00,1080.976
sc2015,y2030,2030-07-10T11:00:00+02:00,1116.847
sc2015,y2030,2030-07-10T12:00:00+02:00,1160.11
sc2015,y2030,2030-07-10T13:00:00+02:00,1171.789
sc2015,y2030,2030-07-10T14:00:00+02:00,1161.934
sc2015,y2030,2030-07-10T15:00:00+02:00,1168.478
sc2015,y2030,2030-07-10T16:00:00+02:00,1168.913
sc2015,y2030,2030-07-10T17:00:00+02:00,1163.345
sc2015,y2030,2030-07-10T18:00:00+02:00,1160.04
sc2015,y2030,2030-07-10T19:00:00+02:00,1141.074
sc2015,y2030,2030-07-10T20:00:00+02:00,1137.751
sc2015,y2030,2030-07-10T21:00:00+02:00,1142.588
sc2015,y2030,2030-07-10T22:00:00+02:00,1117.331
sc2015,y2030,2030-07-10T23:00:00+02:00,1076.286
sc2015,y2030,2030-07-11T00:00:00+02:00,1028.713
sc2015,y2030,2030-07-11T01:00:00+02:00,983.479
sc2015,y2030,2030-07-11T02:00:00+02:00,944.687
sc2015,y2030,2030-07-11T03:00:00+02:00,931.901
sc2015,y2030,2030-07-11T04:00:00+02:00,914.288
sc2015,y2030,2030-07-11T05:00:00+02:00,896.576
sc2015,y2030,2030-07-11T06:00:00+02:00,893.983
sc2015,y2030,2030-07-11T07:00:00+02:00,913.508
sc2015,y2030,2030-07-11T08:00:00+02:00,937.76
sc2015,y2030,2030-07-11T09:00:00+02:00,956.531
sc2015,y2030,2030-07-11T10:00:00+02:00,962.12
sc2015,y2030,2030-07-11T11:00:00+02:00,965.786
sc2015,y2030,2030-07-11T12:00:00+02:00,959.741
sc2015,y2030,2030-07-11T13:00:00+02:00,948.702
sc2015,y2030,2030-07-11T14:00:00+02:00,943.615
sc2015,y2030,2030-07-11T15:00:00+02:00,950.939
sc2015,y2030,2030-07-11T16:00:00+02:00,969.359
sc2015,y2030,2030-07-11T17:00:00+02:00,1001.198
sc2015,y2030,2030-07-11T18:00:00+02:00,1036.717
sc2015,y2030,2030-07-11T19:00:00+02:00,1063.927
sc2015,y2030,2030-07-11T20:00:00+02:00,1082.919
sc2015,y2030,2030-07-11T21:00:00+02:00,1099.444
sc2015,y2030,2030-07-11T22:00:00+02:00,1044.88
sc2015,y2030,2030-07-11T23:00:00+02:00,978.354
sc2015,y2030,2030-07-12T00:00:00+02:00,922.051
sc2015,y2030,2030-07-12T01:00:00+02:00,875.212
sc2015,y2030,2030-07-12T02:00:00+02:00,839.289
sc2015,y2030,2030-07-12T03:00:00+02:00,813.367
sc2015,y2030,2030-07-12T04:00:00+02:00,799.596
sc2015,y2030,2030-07-12T05:00:00+02:00,787.835
sc2015,y2030,2030-07-12T06:00:00+02:00,767.019
sc2015,y2030,2030-07-12T07:00:00+02:00,775.502
sc2015,y2030,2030-07-12T08:00:00+02:00,792.354
sc2015,y2030,2030-07-12T09:00:00+02:00,807.786
sc2015,y2030,2030-07-12T10:00:00+02:00,813.334
sc2015,y2030,2030-07-12T11:00:00+02:00,829.1
sc2015,y2030,2030-07-12T12:00:00+02:00,848.991
sc2015,y2030,2030-07-12T13:00:00+02:00,874.313
sc2015,y2030,2030-07-12T14:00:00+02:00,882.306
sc2015,y2030,2030-07-12T15:00:00+02:00,899.9
sc2015,y2030,2030-07-12T16:00:00+02:00,928.048
sc2015,y2030,2030-07-12T17:00:00+02:00,962.277
sc2015,y2030,2030-07-12T18:00:00+02:00,1004.271
sc2015,y2030,2030-07-12T19:00:00+02:00,1046.575
sc2015,y2030,2030-07-12T20:00:00+02:00,1091.117
sc2015,y2030,2030-07-12T21:00:00+02:00,1127.03
sc2015,y2030,2030-07-12T22:00:00+02:00,1092.12
sc2015,y2030,2030-07-12T23:00:00+02:00,1019.956
sc2015,y2030,2030-07-13T00:00:00+02:00,968.87
sc2015,y2030,2030-07-13T01:00:00+02:00,921.993
sc2015,y2030,2030-07-13T02:00:00+02:00,888.431
sc2015,y2030,2030-07-13T03:00:00+02:00,866.497
sc2015,y2030,2030-07-13T04:00:00+02:00,862.773
sc2015,y2030,2030-07-13T05:00:00+02:00,888.637
sc2015,y2030,2030-07-13T06:00:00+02:00,914.4
sc2015,y2030,2030-07-13T07:00:00+02:00,950.301
sc2015,y2030,2030-07-13T08:00:00+02:00,979.093
sc2015,y2030,2030-07-13T09:00:00+02:00,1002.444
sc2015,y2030,2030-07-13T10:00:00+02:00,1012.644
sc2015,y2030,2030-07-13T11:00:00+02:00,1033.875
sc2015,y2030,2030-07-13T12:00:00+02:00,1049.627
sc2015,y2030,2030-07-13T13:00:00+02:00,1050.894
sc2015,y2030,2030-07-13T14:00:00+02:00,1064.1
sc2015,y2030,2030-07-13T15:00:00+02:00,1089.309
sc2015,y2030,2030-07-13T16:00:00+02:00,1119.877
sc2015,y2030,2030-07-13T17:00:00+02:00,1143.356
sc2015,y2030,2030-07-13T18:00:00+02:00,1167.171
sc2015,y2030,2030-07-13T19:00:00+02:00,1174.276
sc2015,y2030,2030-07-13T20:00:00+02:00,1173.148
sc2015,y2030,2030-07-13T21:00:00+02:00,1184.069
sc2015,y2030,2030-07-13T22:00:00+02:00,1119.344
sc2015,y2030,2030-07-13T23:00:00+02:00,1074.688
sc2015,y2030,2030-07-14T00:00:00+02:00,1022.619
sc2015,y2030,2030-07-14T01:00:00+02:00,989.02
sc2015,y2030,2030-07-14T02:00:00+02:00,961.156
sc2015,y2030,2030-07-14T03:00:00+02:00,948.806
sc2015,y2030,2030-07-14T04:00:00+02:00,946.037
sc2015,y2030,2030-07-14T05:00:00+02:00,975.672
sc2015,y2030,2030-07-14T06:00:00+02:00,1005.375
sc2015,y2030,2030-07-14T07:00:00+02:00,1030.911
sc2015,y2030,2030-07-14T08:00:00+02:00,1046.865
sc2015,y2030,2030-07-14T09:00:00+02:00,1053.39
sc2015,y2030,2030-07-14T10:00:00+02:00,1061.761
sc2015,y2030,2030-07-14T11:00:00+02:00,1078.029
sc2015,y2030,2030-07-14T12:00:00+02:00,1098.275
sc2015,y2030,2030-07-14T13:00:00+02:00,1098.965
sc2015,y2030,2030-07-14T14:00:00+02:00,1110.125
sc2015,y2030,2030-07-14T15:00:00+02:00,1137.121
sc2015,y2030,2030-07-14T16:00:00+02:00,1174.033
sc2015,y2030,2030-07-14T17:00:00+02:00,1192.388
sc2015,y2030,2030-07-14T18:00:00+02:00,1208.165
sc2015,y2030,2030-07-14T19:00:00+02:00,1209.063
sc2015,y2030,2030-07-14T20:00:00+02:00,1202.891
sc2015,y2030,2030-07-14T21:00:00+02:00,1210.806
sc2015,y2030,2030-07-14T22:00:00+02:00,1158.746
sc2015,y2030,2030-07-14T23:00:00+02:00,1094.717
sc2015,y2030,2030-07-15T00:00:00+02:00,1043.822
sc2015,y2030,2030-07-15T01:00:00+02:00,999.148
sc2015,y2030,2030-07-15T02:00:00+02:00,961.269
sc2015,y2030,2030-07-15T03:00:00+02:00,928.734
sc2015,y2030,2030-07-15T04:00:00+02:00,921.334
sc2015,y2030,2030-07-15T05:00:00+02:00,940.3
sc2015,y2030,2030-07-15T06:00:00+02:00,961.322
sc2015,y2030,2030-07-15T07:00:00+02:00,988.361
sc2015,y2030,2030-07-15T08:00:00+02:00,1007.333
sc2015,y2030,2030-07-15T09:00:00+02:00,1029.808
sc2015,y2030,2030-07-15T10:00:00+02:00,1035.01
sc2015,y2030,2030-07-15T11:00:00+02:00,1069.715
sc2015,y2030,2030-07-15T12:00:00+02:00,1088.906
sc2015,y2030,2030-07-15T13:00:00+02:00,1096.551
sc2015,y2030,2030-07-15T14:00:00+02:00,1104.186
sc2015,y2030,2030-07-15T15:00:00+02:00,1123.806
sc2015,y2030,2030-07-15T16:00:00+02:00,1144.474
sc2015,y2030,2030-07-15T17:00:00+02:00,1152.387
sc2015,y2030,2030-07-15T18:00:00+02:00,1156.919
sc2015,y2030,2030-07-15T19:00:00+02:00,1145.204
sc2015,y2030,2030-07-15T20:00:00+02:00,1142.676
sc2015,y2030,2030-07-15T21:00:00+02:00,1130.711
sc2015,y2030,2030-07-15T22:00:00+02:00,1074.642
sc2015,y2030,2030-07-15T23:00:00+02:00,1010.281
sc2015,y2030,2030-07-16T00:00:00+02:00,956.312
sc2015,y2030,2030-07-16T01:00:00+02:00,919.107
sc2015,y2030,2030-07-16T02:00:00+02:00,898.858
sc2015,y2030,2030-07-16T03:00:00+02:00,877.377
sc2015,y2030,2030-07-16T04:00:00+02:00,868.941
sc2015,y2030,2030-07-16T05:00:00+02:00,892.607
sc2015,y2030,2030-07-16T06:00:00+02:00,922.303
sc2015,y2030,2030-07-16T07:00:00+02:00,961.149
sc2015,y2030,2030-07-16T08:00:00+02:00,1013.118
sc2015,y2030,2030-07-16T09:00:00+02:00,1037.84
sc2015,y2030,2030-07-16T10:00:00+02:00,1051.695
sc2015,y2030,2030-07-16T11:00:00+02:00,1106.024
sc2015,y2030,2030-07-16T12:00:00+02:00,1150.806
sc2015,y2030,2030-07-16T13:00:00+02:00,1165.352
sc2015,y2030,2030-07-16T14:00:00+02:00,1183.856
sc2015,y2030,2030-07-16T15:00:00+02:00,1211.193
sc2015,y2030,2030-07-16T16:00:00+02:00,1212.081
sc2015,y2030,2030-07-16T17:00:00+02:00,1177.961
sc2015,y2030,2030-07-16T18:00:00+02:00,1150.673
sc2015,y2030,2030-07-16T19:00:00+02:00,1108.569
sc2015,y2030,2030-07-16T20:00:00+02:00,1076.318
sc2015,y2030,2030-07-16T21:00:00+02:00,1064.342
sc2015,y2030,2030-07-16T22:00:00+02:00,1023.712
sc2015,y2030,2030-07-16T23:00:00+02:00,997.994
sc2015,y2030,2030-07-17T00:00:00+02:00,950.608
sc2015,y2030,2030-07-17T01:00:00+02:00,903.145
sc2015,y2030,2030-07-17T02:00:00+02:00,872.524
sc2015,y2030,2030-07-17T03:00:00+02:00,855.971
sc2015,y2030,2030-07-17T04:00:00+02:00,856.246
sc2015,y2030,2030-07-17T05:00:00+02:00,883.571
sc2015,y2030,2030-07-17T06:00:00+02:00,925.161
sc2015,y2030,2030-07-17T07:00:00+02:00,966.603
sc2015,y2030,2030-07-17T08:00:00+02:00,1018.27
sc2015,y2030,2030-07-17T09:00:00+02:00,1050.901
sc2015,y2030,2030-07-17T10:00:00+02:00,1075.983
sc2015,y2030,2030-07-17T11:00:00+02:00,1099.211
sc2015,y2030,2030-07-17T12:00:00+02:00,1127.644
sc2015,y2030,2030-07-17T13:00:00+02:00,1138.293
sc2015,y2030,2030-07-17T14:00:00+02:00,1150.035
sc2015,y2030,2030-07-17T15:00:00+02:00,1173.059
sc2015,y2030,2030-07-17T16:00:00+02:00,1167.964
sc2015,y2030,2030-07-17T17:00:00+02:00,1133.739
sc2015,y2030,2030-07-17T18:00:00+02:00,1109.55
sc2015,y2030,2030-07-17T19:00:00+02:00,1071.829
sc2015,y2030,2030-07-17T20:00:00+02:00,1029.909
sc2015,y2030,2030-07-17T21:00:00+02:00,1013.394
sc2015,y2030,2030-07-17T22:00:00+02:00,967.404
sc2015,y2030,2030-07-17T23:00:00+02:00,928.717
sc2015,y2030,2030-07-18T00:00:00+02:00,876.47
sc2015,y2030,2030-07-18T01:00:00+02:00,834.18
sc2015,y2030,2030-07-18T02:00:00+02:00,809.12
sc2015,y2030,2030-07-18T03:00:00+02:00,789.698
sc2015,y2030,2030-07-18T04:00:00+02:00,778.361
