,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-08-19T23:00:00+02:00,121.9457175,113.38718,206.1093974,82.20175746,78.69493746,158.9758399,146.1174999,195.5889374,204.5644999,227.9432999,0,0,305.4692974,226.7743599,366.2541773,116.894,0,389.2570198,207.2783374,149.62432,0,0,0,0
sc01,y2030,2030-08-20T00:00:00+02:00,99.2761123,93.25095526,168.4933163,66.59021051,63.70616035,130.7436074,120.1687567,159.8411658,168.2362595,187.4632605,0,0,250.2080709,186.5019105,300.1982736,96.13500547,0,320.129568,169.4546663,123.052807,0,0,0,0
sc01,y2030,2030-08-20T01:00:00+02:00,84.9435203,80.266008,144.5224129,56.80904327,54.32658942,112.5379081,103.4355773,137.0750513,144.8098083,161.3595006,0,0,214.8586054,160.532016,257.8878056,82.74846186,0,275.5523779,145.3498974,105.9180312,0,0,0,0
sc01,y2030,2030-08-20T02:00:00+02:00,74.67795137,71.10992119,127.4605733,49.75282436,47.55354844,99.70050807,91.63649639,120.8627456,128.2910949,142.9529343,0,0,189.7733909,142.2198424,227.8941733,73.30919711,0,244.1196263,128.1936652,93.83577226,0,0,0,0
sc01,y2030,2030-08-20T03:00:00+02:00,69.80024434,66.65921941,119.2792526,46.43515711,44.37353178,93.46034886,85.90105594,113.0943765,120.2614783,134.0056472,0,0,177.6919706,133.3184388,213.4268098,68.72084475,0,228.8404131,119.966461,87.96268129,0,0,0,0
sc01,y2030,2030-08-20T04:00:00+02:00,71.7706533,68.30067897,122.4680645,47.83020912,45.71781699,95.76177668,88.01633889,116.1308881,123.2228744,137.3054887,0,0,182.3191749,136.6013579,218.9339719,70.41307111,0,234.4755268,123.1721952,90.12873106,0,0,0,0
sc01,y2030,2030-08-20T05:00:00+02:00,81.77579815,77.33900367,139.1820689,54.6672814,52.27535345,108.434067,99.66366452,132.0062851,139.5291304,155.4753166,0,0,206.9533608,154.6780073,248.4134452,79.73093162,0,265.5040023,139.9793782,102.0555925,0,0,0,0
sc01,y2030,2030-08-20T06:00:00+02:00,100.6536498,94.33593968,170.6762029,67.58744409,64.6698377,132.2648227,121.5669325,161.9233838,170.1937056,189.6444148,0,0,253.3417171,188.6718793,303.913561,97.25354606,0,323.8543084,171.6487383,124.4845389,0,0,0,0
sc01,y2030,2030-08-20T07:00:00+02:00,124.7636101,116.0335772,210.8916263,84.092047,80.50337966,162.6862527,149.5278058,200.1256243,209.338928,233.2633769,0,0,312.5705342,232.0671545,374.7741013,119.6222446,0,398.3420745,212.0878487,153.1164731,0,0,0,0
sc01,y2030,2030-08-20T08:00:00+02:00,140.9597517,130.6986135,237.9731556,95.14786662,91.10564145,183.2475406,168.4260483,225.8464802,235.7964676,262.7446354,0,0,352.5028685,261.397227,422.5681045,134.7408387,0,448.6869928,239.320564,172.4682735,0,0,0,0
sc01,y2030,2030-08-20T09:00:00+02:00,157.6051684,145.6852636,265.7426835,106.5402306,102.0345008,204.259751,187.7387417,252.2254941,262.8342384,292.872437,0,0,393.4050279,291.3705271,471.5043445,150.1909934,0,500.136008,267.2445935,192.2444715,0,0,0,0
sc01,y2030,2030-08-20T10:00:00+02:00,168.2545346,155.214217,283.4650874,113.8495514,109.0491117,217.619933,200.0183208,269.0637683,280.0256491,312.0285804,0,0,419.4775455,310.4284338,502.685167,160.0146566,0,532.8488066,285.0652339,204.8187605,0,0,0,0
sc01,y2030,2030-08-20T11:00:00+02:00,180.450008,166.1840569,303.8031224,122.1999262,117.0602132,233.0003271,214.1547125,288.3839831,299.8165973,334.0813514,0,0,449.4283268,332.3681136,538.5166871,171.32377,0,570.5081538,305.51636,219.2944256,0,0,0,0
sc01,y2030,2030-08-20T12:00:00+02:00,184.2282978,169.6340166,310.142207,124.7689518,119.5225389,237.8373841,218.6005368,294.4029685,306.0407516,341.0168375,0,0,458.7905722,339.2680332,549.7283954,174.8804295,0,582.3518301,311.8910114,223.8469497,0,0,0,0
sc01,y2030,2030-08-20T13:00:00+02:00,179.1216703,165.0131894,301.6056871,121.2819956,116.1784949,231.3586985,212.6458626,286.295185,297.7042076,331.7275456,0,0,446.2048736,330.0263787,534.6655524,170.1166901,0,566.4885778,303.306854,217.7493633,0,0,0,0
sc01,y2030,2030-08-20T14:00:00+02:00,172.7662914,159.160884,290.906329,116.9779403,112.0554387,223.1534043,205.1042319,276.1388242,287.1459247,319.9626018,0,0,430.3772066,318.321768,515.7005672,164.0833855,0,546.3976739,292.5471628,210.0267335,0,0,0,0
sc01,y2030,2030-08-20T15:00:00+02:00,171.9332495,158.354462,289.4747058,116.4275618,111.5300011,222.0227509,204.0650283,274.7820238,285.6910397,318.3414442,0,0,428.2389251,316.708924,513.1299769,163.2520226,0,543.6292355,291.107226,208.9625891,0,0,0,0
sc01,y2030,2030-08-20T16:00:00+02:00,173.0697619,159.4671879,291.4371592,117.1740465,112.2420716,223.5828615,205.4989535,276.6412345,287.6985349,320.5783675,0,0,431.1764475,318.934376,516.6640122,164.3991629,0,547.4492123,293.0811507,210.4309284,0,0,0,0
sc01,y2030,2030-08-20T17:00:00+02:00,173.7470006,160.0989806,292.5833575,117.6298322,112.6783173,224.4686739,206.3131193,277.7288128,288.8383671,321.8484663,0,0,432.8762786,320.1979613,518.7025363,165.0504956,0,549.61815,294.2338624,211.2646343,0,0,0,0
sc01,y2030,2030-08-20T18:00:00+02:00,183.3147277,168.664231,308.5087961,124.1953065,118.9788869,236.4776848,217.3508133,292.8595375,304.2911386,339.0672687,0,0,456.3073491,337.3284622,546.7252875,173.8806506,0,579.0225666,310.2476026,222.5672328,0,0,0,0
sc01,y2030,2030-08-20T19:00:00+02:00,189.1343336,173.8784208,318.1987285,128.1872583,122.8095753,243.7883012,224.0701298,302.0656791,313.6981817,349.5494025,0,0,470.5664167,347.7568415,563.7795908,179.2561038,0,596.9228259,319.9912895,229.4478129,0,0,0,0
sc01,y2030,2030-08-20T20:00:00+02:00,194.5138438,178.5818727,327.0694607,131.9181358,126.3949852,250.3828319,230.1312793,310.5000085,322.183791,359.0047957,0,0,483.5587307,357.1637455,579.2933427,184.1050235,0,613.069728,328.9105109,235.65443,0,0,0,0
sc01,y2030,2030-08-20T21:00:00+02:00,178.2919568,164.00811,300.0299354,120.804578,115.7321623,229.949515,211.3506572,284.8126881,295.89092,329.7070252,0,0,443.7483823,328.01622,531.6702557,169.0805257,0,563.0381508,301.7207407,216.423073,0,0,0,0
sc01,y2030,2030-08-20T22:00:00+02:00,154.718327,142.7937275,260.7095475,104.6669175,100.2506166,200.2056385,184.0125355,247.4606449,257.6175495,287.0595553,0,0,385.8380716,285.587455,462.3872863,147.2100283,0,490.2093943,262.1816478,188.4288363,0,0,0,0
sc01,y2030,2030-08-20T23:00:00+02:00,128.2370761,119.037752,216.5949951,86.51250319,82.83092322,166.8982915,153.399165,205.5502553,214.758831,239.3026974,0,0,320.9064273,238.0755041,384.7204799,122.719332,0,408.6553756,217.8221884,157.080745,0,0,0,0
sc01,y2030,2030-08-21T00:00:00+02:00,102.4488597,96.10055243,173.7812286,68.76413,65.79194797,134.7389189,123.840918,164.8646825,173.3772853,193.1918321,0,0,257.9930529,192.2011048,309.5108747,99.07273451,0,329.9122057,174.7719559,126.8131001,0,0,0,0
sc01,y2030,2030-08-21T01:00:00+02:00,87.35493781,82.43181817,148.541442,58.46131083,55.91187315,115.574508,106.2265698,140.893129,148.7171978,165.7134489,0,0,220.7755095,164.8636364,264.9657625,84.98125585,0,282.9875819,149.3912545,108.7760075,0,0,0,0
sc01,y2030,2030-08-21T02:00:00+02:00,79.1032289,75.08447601,134.8360358,52.78495896,50.46275867,105.2730798,96.75834539,127.869435,135.4616835,150.9430188,0,0,200.6317107,150.168952,240.8831823,77.4066763,0,257.764232,135.6101026,99.08054562,0,0,0,0
sc01,y2030,2030-08-21T03:00:00+02:00,73.78935957,70.24203587,125.927778,49.16843978,46.99600568,98.48367916,90.51808746,119.4104756,126.7253224,141.2082164,0,0,187.4800775,140.4840717,225.1356018,72.41446997,0,241.140185,126.6519226,92.69052157,0,0,0,0
sc01,y2030,2030-08-21T04:00:00+02:00,73.89122483,70.20526637,126.0023504,49.28319332,47.11189642,98.43212601,90.47070409,119.4884597,126.6589857,141.1342984,0,0,187.5224291,140.4105327,225.158242,72.37656327,0,241.0139557,126.726116,92.64200103,0,0,0,0
sc01,y2030,2030-08-21T05:00:00+02:00,83.43367266,78.82802059,141.9451931,55.80323246,53.36525243,110.5217608,101.5825008,134.6312531,142.2155011,158.4687012,0,0,211.0212936,157.6560412,253.2796139,81.26600061,0,270.6157821,142.7578531,104.0204808,0,0,0,0
sc01,y2030,2030-08-21T06:00:00+02:00,104.5712193,97.85449746,177.2054854,70.27170466,67.2452769,137.1980583,126.1011565,168.1262021,176.5416192,196.7178042,0,0,262.9542718,195.7089949,315.4123529,100.8809252,0,335.933481,178.2142946,129.1275842,0,0,0,0
sc01,y2030,2030-08-21T07:00:00+02:00,130.0291028,120.7627697,219.6674474,87.69988455,83.96495353,169.316873,155.622126,208.4626543,217.8709763,242.7705164,0,0,325.490493,241.5255394,390.2292973,124.4977008,0,414.5773435,220.9124243,159.3570569,0,0,0,0
sc01,y2030,2030-08-21T08:00:00+02:00,147.4578336,136.5348537,248.803292,99.600256,95.37752859,191.4303103,175.9469764,236.1351098,246.3257669,274.4772832,0,0,368.447236,273.0697073,441.6411781,140.7575811,0,468.7227452,250.2108678,180.1697038,0,0,0,0
sc01,y2030,2030-08-21T09:00:00+02:00,162.5588704,150.1344219,273.9988535,109.9344338,105.2911012,210.4977461,193.4721931,260.0688556,270.8610703,301.8166212,0,0,405.5599449,300.2688437,486.0443772,154.7777545,0,515.4099225,275.5466311,198.1155258,0,0,0,0
sc01,y2030,2030-08-21T10:00:00+02:00,174.6140322,160.925988,294.0642501,118.2069849,113.2298925,225.6281893,207.3788504,279.1329728,290.3303906,323.5110066,0,0,435.0818683,321.8519758,521.3514701,165.9030803,0,552.4572575,295.7232808,212.3559428,0,0,0,0
sc01,y2030,2030-08-21T11:00:00+02:00,186.4660361,171.5873414,313.8298358,126.3220196,121.0151946,240.5760662,221.1177079,297.9093609,309.564791,344.9436243,0,0,464.1898772,343.1746826,556.1748436,176.8941663,0,589.0575737,315.5987775,226.4245329,0,0,0,0
sc01,y2030,2030-08-21T12:00:00+02:00,187.7480086,172.7952383,316.0083916,127.1806055,121.8364229,242.2696124,222.6742761,299.9758438,311.7439866,347.3718708,0,0,467.4268995,345.5904765,560.0593983,178.1394209,0,593.2042716,317.7897859,228.0184588,0,0,0,0
sc01,y2030,2030-08-21T13:00:00+02:00,183.340788,168.8025822,308.6375501,124.1728726,118.9521742,236.6716616,217.5291007,292.9754548,304.540741,339.3453972,0,0,456.5573384,337.6051644,547.0494444,174.0232806,0,579.4975243,310.3777829,222.7497992,0,0,0,0
sc01,y2030,2030-08-21T14:00:00+02:00,178.9885538,164.7493975,301.2767664,121.2413423,116.1460001,230.9888459,212.3059246,285.9907397,297.2282944,331.1972423,0,0,445.644795,329.4987949,533.9640597,169.8447396,0,565.582983,302.9752137,217.4012667,0,0,0,0
sc01,y2030,2030-08-21T15:00:00+02:00,175.9257196,161.9402917,296.1288227,119.1631432,114.1546806,227.0503059,208.6859428,281.1034349,292.1603201,325.5500709,0,0,438.035264,323.8805834,524.8486162,166.9487543,0,555.9393519,297.7983103,213.6944055,0,0,0,0
sc01,y2030,2030-08-21T16:00:00+02:00,174.6113238,160.8517388,294.0064289,118.2303018,113.2555058,225.5240875,207.2831686,279.0820408,290.1964361,323.3617431,0,0,434.9589835,321.7034778,521.1887817,165.8265349,0,552.2023613,295.6646942,212.2579647,0,0,0,0
sc01,y2030,2030-08-21T17:00:00+02:00,174.0624784,160.3823264,293.1091537,117.8459929,112.8857147,224.8659422,206.6782556,278.2283192,289.3495579,322.4180789,0,0,433.6503675,320.7646528,519.6285219,165.3426046,0,550.5908731,294.7625797,211.6385338,0,0,0,0
sc01,y2030,2030-08-21T18:00:00+02:00,182.5207842,167.9511521,307.1855569,123.6513081,118.4569426,235.4779041,216.4318972,291.6024603,303.004656,337.6337596,0,0,454.359247,335.9023044,544.3949163,173.1455177,0,576.5745741,308.9170121,221.6262627,0,0,0,0
sc01,y2030,2030-08-21T19:00:00+02:00,184.4906591,169.7077131,310.459271,125.0054813,119.7567893,237.9407111,218.6955065,294.7131945,306.1737091,341.1649902,0,0,459.1722154,339.4154262,550.1495462,174.9564052,0,582.6048295,312.208835,223.9441987,0,0,0,0
sc01,y2030,2030-08-21T20:00:00+02:00,192.0861747,176.4014662,323.0233455,130.2547329,124.7990175,247.3257671,227.321477,306.6561991,318.2500678,354.6215042,0,0,477.6019499,352.8029324,572.1676842,181.8571817,0,605.5844148,324.8419173,232.7771925,0,0,0,0
sc01,y2030,2030-08-21T21:00:00+02:00,177.1969067,163.0245928,298.2048519,120.0542659,115.0122683,228.5705631,210.0832381,283.0788588,294.1165333,327.7298515,0,0,441.0614539,326.0491856,528.4560809,168.0665905,0,559.6617464,299.8855179,215.1252359,0,0,0,0
sc01,y2030,2030-08-21T22:00:00+02:00,153.8998932,142.0586526,259.345491,104.1061387,99.7125721,199.1750181,183.065274,246.1647913,256.2913835,285.5818274,0,0,383.8298773,284.1173052,459.9850313,146.4522191,0,487.6858898,260.8100132,187.4588405,0,0,0,0
sc01,y2030,2030-08-21T23:00:00+02:00,125.8988366,116.9376666,212.6979294,84.91037616,81.29374729,163.9538419,150.6928693,201.8480428,210.9700171,235.0808762,0,0,315.1690805,233.8753332,377.8573142,120.5542955,0,401.445804,213.9034723,154.3094982,0,0,0,0
sc01,y2030,2030-08-22T00:00:00+02:00,102.2367731,95.91006723,173.4277509,68.61881139,65.65252066,134.4718469,123.5954474,164.5288787,173.0336264,192.808898,0,0,257.4726552,191.8201344,308.8883612,98.87635802,0,329.258272,174.4165144,126.5617382,0,0,0,0
sc01,y2030,2030-08-22T01:00:00+02:00,87.75152981,82.78801654,149.2024287,58.73304979,56.17259567,116.0739201,106.6855883,141.5210663,149.3598237,166.4295177,0,0,221.7486287,165.5760331,266.1298335,85.34847066,0,284.2104072,150.0559133,109.2460425,0,0,0,0
sc01,y2030,2030-08-22T02:00:00+02:00,77.1697274,73.34790522,131.6135333,51.46015238,49.19166046,102.8383001,94.52049643,124.8080576,132.3286949,147.4519744,0,0,195.8874709,146.6958104,235.2079974,75.61639713,0,251.8026024,132.3696973,96.78898829,0,0,0,0
sc01,y2030,2030-08-22T03:00:00+02:00,72.94859079,69.48690094,124.5264967,48.59235746,46.44327805,97.42493327,89.54497544,118.0792584,125.3629656,139.6901616,0,0,185.41708,138.9738019,222.6677897,71.63598035,0,238.5478146,125.2428564,91.69405486,0,0,0,0
sc01,y2030,2030-08-22T04:00:00+02:00,71.67283785,68.21282621,122.3050388,47.76318743,45.65351238,95.63860167,87.90312656,115.9760136,123.0643772,137.1288775,0,0,182.0791648,136.4256524,218.6468654,70.32250125,0,234.1739292,123.0082638,90.01280164,0,0,0,0
sc01,y2030,2030-08-22T05:00:00+02:00,76.73936557,72.81554108,130.7880146,51.21639241,48.96436537,102.0918926,93.83446016,124.0319335,131.3682442,146.3817578,0,0,194.5954475,145.6310822,233.6305829,75.06756812,0,249.9750019,131.5386903,96.08648723,0,0,0,0
sc01,y2030,2030-08-22T06:00:00+02:00,91.28691662,85.92322565,155.064981,61.16949731,58.51207795,120.4696772,110.7258062,147.092723,155.0161288,172.7322577,0,0,230.3585293,171.8464513,276.4204647,88.580645,0,294.9735479,155.9507874,113.3832256,0,0,0,0
sc01,y2030,2030-08-22T07:00:00+02:00,110.1450091,102.9039078,186.5272913,74.07559816,70.89300307,144.277644,132.6081287,176.979506,185.6513801,206.8686807,0,0,276.7008188,205.8078156,331.8658002,106.0865029,0,353.2680548,187.5881562,135.7907237,0,0,0,0
sc01,y2030,2030-08-22T08:00:00+02:00,124.8378074,116.218719,211.1032483,84.1013492,80.50695582,162.9458329,149.7663905,200.3200683,209.6729467,233.6355692,0,0,312.9443939,232.4374381,375.2472124,119.8131124,0,398.9776644,212.3013795,153.3607839,0,0,0,0
sc01,y2030,2030-08-22T09:00:00+02:00,141.8491795,131.5340514,239.4827022,95.7444605,91.67639703,184.4188762,169.5026435,227.2785118,237.3037009,264.4241239,0,0,354.7444998,263.0681027,425.2575995,135.6021149,0,451.5550424,240.8387233,173.570707,0,0,0,0
sc01,y2030,2030-08-22T10:00:00+02:00,151.7494173,140.3901764,255.9565586,102.5404895,98.1985253,196.8357113,180.9151758,242.9306659,253.2812461,282.2276742,0,0,378.9788781,280.7803527,454.2395912,144.7321405,0,481.9580282,257.40388,185.25714,0,0,0,0
sc01,y2030,2030-08-22T11:00:00+02:00,160.1996991,147.9962795,270.0526076,108.3247146,103.7475101,207.4999381,190.716855,256.320994,267.0035968,297.5182937,0,0,399.7400689,295.9925588,479.0782805,152.573484,0,508.0697015,271.5783424,195.2940595,0,0,0,0
sc01,y2030,2030-08-22T12:00:00+02:00,163.0508975,150.6135737,274.8465399,110.2585109,105.6003591,211.1695467,194.0896569,260.8720847,271.7255196,302.7798648,0,0,406.8275067,301.2271475,487.5688039,155.2717255,0,517.0548459,276.3992572,198.7478087,0,0,0,0
sc01,y2030,2030-08-22T13:00:00+02:00,157.1816919,145.3078384,265.0390565,106.2490475,101.7549906,203.7305776,187.2523691,251.5568859,262.1533167,292.1136958,0,0,392.3706673,290.6156768,470.2676529,149.8018953,0,498.8403111,266.5370754,191.7464259,0,0,0,0
sc01,y2030,2030-08-22T14:00:00+02:00,150.7152018,139.3557387,254.1545129,101.8688604,97.5588891,195.3853655,179.5821374,241.224599,251.4149924,280.1481344,0,0,376.2703663,278.7114773,450.9765356,143.66571,0,478.4068142,255.59117,183.8921087,0,0,0,0
sc01,y2030,2030-08-22T15:00:00+02:00,145.9760649,135.0410647,246.2127315,98.6420835,94.46555568,189.3359258,174.0219906,233.6831482,243.6307869,271.4743054,0,0,364.5476852,270.0821295,436.9408332,139.2175925,0,463.594583,247.6049074,178.1985184,0,0,0,0
sc01,y2030,2030-08-22T16:00:00+02:00,146.2155749,135.3481496,246.6801809,98.7739554,94.58793019,189.7664779,174.4177186,234.1221051,244.1848061,272.0916411,0,0,365.2842295,270.6962994,437.8420005,139.5341749,0,464.6488025,248.0755226,178.6037439,0,0,0,0
sc01,y2030,2030-08-22T17:00:00+02:00,147.8337268,136.8250217,249.3945677,99.8744408,95.6427391,191.8371439,176.3209043,236.6994626,246.849266,275.0606107,0,0,369.2927826,273.6500435,442.6422788,141.0567235,0,469.718889,250.8051349,180.552606,0,0,0,0
sc01,y2030,2030-08-22T18:00:00+02:00,157.423748,145.4102955,265.3571632,106.4551907,101.957965,203.8742288,187.3844015,251.8654863,262.3381621,292.3196664,0,0,392.7785562,290.8205912,470.7304673,149.9075212,0,499.1920457,266.8562384,191.8816272,0,0,0,0
sc01,y2030,2030-08-22T19:00:00+02:00,164.9601269,152.1664018,277.9083839,111.62345,106.9172727,213.3467076,196.0907239,263.7898518,274.5270134,305.9015293,0,0,411.2500762,304.3328035,492.8238174,156.8725791,0,522.3856885,279.4771097,200.7969013,0,0,0,0
sc01,y2030,2030-08-22T20:00:00+02:00,173.6023583,159.8002607,292.2169848,117.5898957,112.6476197,224.0498501,205.928171,277.3901564,288.2994394,321.2479468,0,0,432.2481411,319.6005214,517.9142602,164.7425369,0,548.5926476,293.8644102,210.8704472,0,0,0,0
sc01,y2030,2030-08-22T21:00:00+02:00,157.2455422,145.1053117,264.9525777,106.3838865,101.8960934,203.4466226,186.991381,251.4891983,261.7879334,291.7065544,0,0,392.1067168,290.2106233,469.8951313,149.5931048,0,498.1450391,266.4485088,191.4791742,0,0,0,0
sc01,y2030,2030-08-22T22:00:00+02:00,138.0801384,127.8501691,232.979233,93.26667707,89.31254813,179.2538454,164.7553726,221.1168462,230.6575216,257.0183813,0,0,345.0128864,255.7003383,413.5511214,131.804298,0,438.9083126,234.297276,168.7095015,0,0,0,0
sc01,y2030,2030-08-22T23:00:00+02:00,115.1585981,107.2913413,194.7975318,77.55132382,74.23303492,150.429097,138.2620377,184.8426651,193.5668528,215.6887788,0,0,288.8157174,214.5826825,346.3327251,110.6096302,0,368.3300684,195.9036281,141.5803266,0,0,0,0
sc01,y2030,2030-08-23T00:00:00+02:00,88.5294243,83.59883732,150.5821696,59.2267391,56.64120805,117.2107409,107.7304605,142.8255764,150.8226446,168.0595183,0,0,223.8388827,167.1976747,268.6547542,86.18436837,0,286.9939467,151.4440133,110.3159915,0,0,0,0
sc01,y2030,2030-08-23T01:00:00+02:00,75.16224302,71.48097193,128.2202841,50.10705699,47.89630528,100.2207442,92.11465451,121.5880289,128.9605164,143.6988611,0,0,190.8582491,142.9619439,229.1779454,73.69172363,0,245.3934397,128.9572013,94.32540628,0,0,0,0
sc01,y2030,2030-08-23T02:00:00+02:00,66.07828473,63.38614652,113.1277956,43.86046017,41.90006389,88.8712982,81.6831785,107.2466067,114.3564499,127.4257584,0,0,168.672357,126.772293,202.6525592,65.3465428,0,217.6039876,113.781261,83.64357476,0,0,0,0
sc01,y2030,2030-08-23T03:00:00+02:00,61.35436444,59.07356802,105.2027861,40.64816534,38.82114777,82.8247964,76.12573199,99.7217333,106.5760248,118.7561419,0,0,156.9682838,118.147136,188.6365883,60.90058559,0,202.79895,105.8117919,77.95274955,0,0,0,0
sc01,y2030,2030-08-23T04:00:00+02:00,61.08387548,58.70236928,104.6567682,40.50778729,38.69225009,82.30435282,75.64738308,99.2101565,105.9063363,118.0099176,0,0,156.0969886,117.4047386,187.5663,60.51790647,0,201.5246285,105.2619472,77.46292028,0,0,0,0
sc01,y2030,2030-08-23T05:00:00+02:00,64.68053744,61.98492692,110.6899678,42.95386203,41.03680243,86.9067017,79.87748315,104.938789,111.8284764,124.6088737,0,0,165.0066563,123.9698538,198.2356893,63.90198652,0,212.7936151,111.3289876,81.7945427,0,0,0,0
sc01,y2030,2030-08-23T06:00:00+02:00,75.32179157,71.58417817,128.4564393,50.23043015,48.0164865,100.3654457,92.24765232,121.8146083,129.1467132,143.9063376,0,0,191.1848428,143.1683564,229.5598662,73.79812183,0,245.7477457,129.1944205,94.46159593,0,0,0,0
sc01,y2030,2030-08-23T07:00:00+02:00,89.59837705,84.44998826,152.2829044,59.99735024,57.38549493,118.4041072,108.8273044,144.4473385,152.3582262,169.7705949,0,0,226.2854715,168.8999765,271.5576301,87.06184356,0,289.9159391,153.1535228,111.4391597,0,0,0,0
sc01,y2030,2030-08-23T08:00:00+02:00,105.9016094,99.21120777,179.5429182,71.1265468,68.05815893,139.1002501,127.8494946,170.3377546,178.9892924,199.4452116,0,0,266.4805745,198.4224156,319.6659643,102.2795956,0,340.5910536,180.5657141,130.9178824,0,0,0,0
sc01,y2030,2030-08-23T09:00:00+02:00,119.0153967,111.0259315,201.4263974,80.09909072,76.66529902,155.6652237,143.0746541,191.1250223,200.3045158,223.1964603,0,0,298.7171621,222.0518632,358.2362182,114.4597233,0,381.1508785,202.5709946,146.5084457,0,0,0,0
sc01,y2030,2030-08-23T10:00:00+02:00,129.6488015,120.5405493,219.1221989,87.39747503,83.6694168,169.0053062,155.3357593,207.9380243,217.470063,242.3237845,0,0,324.7505153,241.0810985,389.3701912,124.2686075,0,413.8144629,220.3648851,159.0638175,0,0,0,0
sc01,y2030,2030-08-23T11:00:00+02:00,137.0196265,127.1771402,231.4191532,92.44207228,88.50875867,178.3102172,163.8880672,219.6192124,229.4432941,255.6653848,0,0,342.863039,254.3542803,411.0404749,131.1104538,0,436.5978111,232.7302578,167.8213808,0,0,0,0
sc01,y2030,2030-08-23T12:00:00+02:00,140.0968077,129.9974004,236.5897235,94.53070856,90.5101704,182.2643965,167.5224233,224.528109,234.5313926,261.3349802,0,0,350.5049713,259.9948009,420.1942993,134.0179386,0,446.2797356,237.9299029,171.5429614,0,0,0,0
sc01,y2030,2030-08-23T13:00:00+02:00,142.7180677,132.317361,240.9330161,96.3387865,92.24649693,185.5171248,170.5120633,228.6561476,238.7168886,265.9988187,0,0,356.8812191,264.6347222,427.8142375,136.4096506,0,454.2441366,242.2971126,174.6043528,0,0,0,0
sc01,y2030,2030-08-23T14:00:00+02:00,134.7046577,124.9758982,227.4702729,90.89867281,87.03343884,175.2239398,161.0514152,215.874571,225.4719813,251.2402078,0,0,336.9852353,249.9517964,403.982624,128.8411321,0,429.0409702,228.7586842,164.9166492,0,0,0,0
sc01,y2030,2030-08-23T15:00:00+02:00,131.4599067,122.0034041,222.0191346,88.69582693,84.92252577,171.0563192,157.2208816,210.6992311,220.1092343,245.2645754,0,0,328.9293341,244.0068083,394.3332208,125.7767053,0,418.8364287,223.2769016,160.9941828,0,0,0,0
sc01,y2030,2030-08-23T16:00:00+02:00,131.1162538,121.7867223,221.5146456,88.42812428,84.66152462,170.7525179,156.9416525,210.2148466,219.7183135,244.8289779,0,0,328.2349693,243.5734447,393.5226967,125.553322,0,418.0925623,222.7701788,160.7082522,0,0,0,0
sc01,y2030,2030-08-23T17:00:00+02:00,133.5364753,123.9839718,225.5658152,90.07817591,86.24362009,173.8331975,159.7731595,214.0621477,223.6824232,249.2461288,0,0,334.2115636,247.9679435,400.677198,127.8185276,0,425.6356968,226.8440004,163.6077153,0,0,0,0
sc01,y2030,2030-08-23T18:00:00+02:00,145.6380756,134.8250159,245.7143761,98.3798226,94.20997681,189.033012,173.7435771,233.2048385,243.241008,271.0399803,0,0,363.8600086,269.6500317,436.1373367,138.9948617,0,462.8528895,247.1043247,177.913423,0,0,0,0
sc01,y2030,2030-08-23T19:00:00+02:00,149.8620692,138.6061091,252.7449543,101.2784845,96.9916976,194.3343386,178.61612,239.8845936,250.062568,278.6411472,0,0,374.2039159,277.2122183,448.5082218,142.892896,0,475.8333437,254.1738832,182.9029069,0,0,0,0
sc01,y2030,2030-08-23T20:00:00+02:00,163.0788168,150.3485615,274.6777491,110.3793211,105.7293655,210.797983,193.7481462,260.7278825,271.2474046,302.2471081,0,0,406.4264884,300.6971228,487.0257172,154.9985169,0,516.1450614,276.2277342,198.3981017,0,0,0,0
sc01,y2030,2030-08-23T21:00:00+02:00,150.6145757,139.1497215,253.9009669,101.8404465,97.5368469,195.0965166,179.3166513,240.990168,251.0433118,279.7339761,0,0,375.8362898,278.2994428,450.4320168,143.4533211,0,477.6995592,255.3355001,183.620251,0,0,0,0
sc01,y2030,2030-08-23T22:00:00+02:00,134.7357589,124.8464208,227.4052672,90.97515779,87.11392827,175.0424046,160.884563,215.8215786,225.2383882,250.9799182,0,0,336.8067701,249.6928418,403.7347482,128.7076503,0,428.5964757,228.6923437,164.7457925,0,0,0,0
sc01,y2030,2030-08-23T23:00:00+02:00,110.3448376,102.9678712,186.7745976,74.25300644,71.06843311,144.3673246,132.6905557,177.2208777,185.7667779,206.9972668,0,0,277.0041755,205.9357424,332.2034466,106.1524446,0,353.4876402,187.8361221,135.875129,0,0,0,0
sc01,y2030,2030-08-24T00:00:00+02:00,93.77845399,88.31324359,159.3305523,62.82329646,60.09195902,123.8206301,113.8057263,151.1365401,159.3280168,177.536933,0,0,236.7184462,176.6264872,284.0616284,91.04458101,0,303.1784548,160.2409981,116.5370637,0,0,0,0
sc01,y2030,2030-08-24T01:00:00+02:00,83.04771646,78.56329525,141.3627397,55.51006654,53.0802739,110.1505995,101.2413598,134.0733618,141.7379038,157.9365214,0,0,210.2068644,157.1265905,252.3232701,80.99308789,0,269.7069826,142.1726706,103.6711525,0,0,0,0
