,,,Area_1,Area_2,Area_3
2030,sc01,06-09 06:00:00+02:00,75.78024495,71.77711315,74.1351629
2030,sc01,06-09 07:00:00+02:00,82.30238746,79.17912795,77.7416166
2030,sc01,06-09 08:00:00+02:00,87.69637555,86.8278766,81.8890383
2030,sc01,06-09 09:00:00+02:00,93.95410691,92.7719188,86.26186335
2030,sc01,06-09 10:00:00+02:00,100.3352301,98.783252,89.3048086
2030,sc01,06-09 11:00:00+02:00,106.1522761,105.7590902,91.35597909
2030,sc01,06-09 12:00:00+02:00,111.9693221,111.2993861,94.37638405
2030,sc01,06-09 13:00:00+02:00,117.5924666,116.1219109,96.04436885
2030,sc01,06-09 14:00:00+02:00,122.1579664,118.6789706,97.28408731
2030,sc01,06-09 15:00:00+02:00,124.0969817,119.8453487,99.69590319
2030,sc01,06-09 16:00:00+02:00,122.9688273,118.6789706,98.63650746
2030,sc01,06-09 17:00:00+02:00,118.0155245,115.2471274,92.84364126
2030,sc01,06-09 18:00:00+02:00,112.4981445,110.0432867,87.72698516
2030,sc01,06-09 19:00:00+02:00,108.7787605,106.6114434,88.60605819
2030,sc01,06-09 20:00:00+02:00,102.0450891,99.6131749,85.58565326
2030,sc01,06-09 21:00:00+02:00,92.29713015,91.56068,79.3419804
2030,sc01,06-09 22:00:00+02:00,83.07799354,82.05021251,70.52870925
2030,sc01,06-09 23:00:00+02:00,76.67924295,74.62576736,63.45104394
2030,sc01,06-10 00:00:00+02:00,72.66019295,68.95088935,58.96551725
2030,sc01,06-10 01:00:00+02:00,69.43437655,65.02557845,56.30575765
2030,sc01,06-10 02:00:00+02:00,66.77263729,62.46851881,54.81809555
2030,sc01,06-10 03:00:00+02:00,66.1556779,61.189989,55.44922495
2030,sc01,06-10 04:00:00+02:00,66.9136566,60.0236109,59.82205
2030,sc01,06-10 05:00:00+02:00,70.2628649,62.35636705,65.3218918
2030,sc01,06-10 06:00:00+02:00,75.6215982,66.864867,71.9487504
2030,sc01,06-10 07:00:00+02:00,80.43388175,74.2668818,78.2600443
2030,sc01,06-10 08:00:00+02:00,85.28142011,82.49881946,84.09799115
2030,sc01,06-10 09:00:00+02:00,92.57916876,88.5550134,87.5015818
2030,sc01,06-10 10:00:00+02:00,99.01317415,95.37383916,89.73307501
2030,sc01,06-10 11:00:00+02:00,102.9088323,103.1571699,90.95025309
2030,sc01,06-10 12:00:00+02:00,106.7868629,109.4152369,91.87440684
2030,sc01,06-10 13:00:00+02:00,109.5896214,114.4620652,93.65509331
2030,sc01,06-10 14:00:00+02:00,112.903575,118.5443885,94.44400505
2030,sc01,06-10 15:00:00+02:00,114.4371598,119.6434755,94.6694084
2030,sc01,06-10 16:00:00+02:00,112.0222044,117.1761373,91.9194875
2030,sc01,06-10 17:00:00+02:00,105.5353167,113.1386747,85.83359696
2030,sc01,06-10 18:00:00+02:00,101.4457571,108.8320478,81.61855425
2030,sc01,06-10 19:00:00+02:00,99.29521275,106.7684559,83.0611357
2030,sc01,06-10 20:00:00+02:00,94.37716475,101.6319062,79.5448434
2030,sc01,06-10 21:00:00+02:00,86.07465365,94.2747521,74.92407465
2030,sc01,06-10 22:00:00+02:00,78.44198416,85.68392884,66.5841506
2030,sc01,06-10 23:00:00+02:00,72.62493815,78.79781205,59.754429
2030,sc01,06-11 00:00:00+02:00,69.01131865,74.2220211,56.1479753
2030,sc01,06-11 01:00:00+02:00,65.82075706,71.66496145,54.57015185
2030,sc01,06-11 02:00:00+02:00,64.9041316,70.92475995,53.30789305
2030,sc01,06-11 03:00:00+02:00,65.73262,71.35093656,54.45745015
2030,sc01,06-11 04:00:00+02:00,68.2180851,71.507949,57.70325845
2030,sc01,06-11 05:00:00+02:00,71.32050964,72.60703605,64.6231414
2030,sc01,06-11 06:00:00+02:00,75.3043048,75.23138675,70.30330589
2030,sc01,06-11 07:00:00+02:00,79.42911925,79.67259559,77.5162132
2030,sc01,06-11 08:00:00+02:00,84.66446066,85.7960806,83.4217811
2030,sc01,06-11 09:00:00+02:00,91.38050469,91.06721234,88.2679532
2030,sc01,06-11 10:00:00+02:00,97.56772635,91.5158193,91.62646315
2030,sc01,06-11 11:00:00+02:00,103.2261257,82.88013536,92.66331855
2030,sc01,06-11 12:00:00+02:00,108.4262123,82.9025657,94.62432775
2030,sc01,06-11 13:00:00+02:00,113.5381618,79.6053046,95.97674785
2030,sc01,06-11 14:00:00+02:00,116.0941366,80.21092396,96.5853369
2030,sc01,06-11 15:00:00+02:00,116.3232929,81.17542895,94.51162605
2030,sc01,06-11 16:00:00+02:00,108.5672316,81.42216276,91.28835809
2030,sc01,06-11 17:00:00+02:00,99.5067417,80.7492523,85.9237583
2030,sc01,06-11 18:00:00+02:00,95.4348095,79.35857075,82.11444165
2030,sc01,06-11 19:00:00+02:00,93.17850076,80.99598615,84.43609616
2030,sc01,06-11 20:00:00+02:00,89.63539091,78.4389265,81.91157861
2030,sc01,06-11 21:00:00+02:00,81.7030554,73.8407052,73.16592851
2030,sc01,06-11 22:00:00+02:00,74.757855,67.6723595,65.93048085
2030,sc01,06-11 23:00:00+02:00,69.3462395,62.8946954,61.3097121
2030,sc01,06-12 00:00:00+02:00,65.60922809,59.8441681,57.11720976
2030,sc01,06-12 01:00:00+02:00,62.7183325,57.80300645,70.01028156
2030,sc01,06-12 02:00:00+02:00,60.70880749,56.3674642,68.68040175
2030,sc01,06-12 03:00:00+02:00,61.00847354,56.16559105,55.58446695
2030,sc01,06-12 04:00:00+02:00,62.2600198,56.7487801,58.78519455
2030,sc01,06-12 05:00:00+02:00,66.68450025,58.22918305,64.73584311
2030,sc01,06-12 06:00:00+02:00,73.17138795,63.6348969,71.56556471
2030,sc01,06-12 07:00:00+02:00,78.68876795,69.7808122,77.71907625
2030,sc01,06-12 08:00:00+02:00,83.8183449,77.1379663,83.17383741
2030,sc01,06-12 09:00:00+02:00,90.111331,78.6856603,87.05077505
2030,sc01,06-12 10:00:00+02:00,95.27616281,82.83527465,89.32734895
2030,sc01,06-12 11:00:00+02:00,101.1989733,87.97182434,91.0178741
2030,sc01,06-12 12:00:00+02:00,106.1699035,91.91956554,88.2679532
2030,sc01,06-12 13:00:00+02:00,110.0303068,96.6299386,89.1019456
2030,sc01,06-12 14:00:00+02:00,113.3618877,100.5552495,95.18783614
2030,sc01,06-12 15:00:00+02:00,114.2961405,101.87864,94.15098071
2030,sc01,06-12 16:00:00+02:00,112.9388298,101.8337793,91.24327745
2030,sc01,06-12 17:00:00+02:00,108.584859,99.4785928,85.3377096
2030,sc01,06-12 18:00:00+02:00,103.3318902,95.8673068,82.31730465
2030,sc01,06-12 19:00:00+02:00,100.4762494,95.05981426,83.7373458
2030,sc01,06-12 20:00:00+02:00,94.41241961,90.64103575,80.78456186
2030,sc01,06-12 21:00:00+02:00,84.92887185,84.42782936,74.09008226
2030,sc01,06-12 22:00:00+02:00,75.7449901,77.2725484,65.6374565
2030,sc01,06-12 23:00:00+02:00,69.6635329,70.45372265,59.957292
2030,sc01,06-13 00:00:00+02:00,65.0451509,65.90036205,55.1787409
2030,sc01,06-13 01:00:00+02:00,61.5549233,62.19935465,52.72184435
2030,sc01,06-13 02:00:00+02:00,59.6864176,60.0684716,51.43704525
2030,sc01,06-13 03:00:00+02:00,59.6511628,58.9918149,52.293578
2030,sc01,06-13 04:00:00+02:00,60.05659325,57.91515819,55.8098703
2030,sc01,06-13 05:00:00+02:00,64.322427,60.2703447,61.01668775
2030,sc01,06-13 06:00:00+02:00,70.96796141,66.7302849,68.47753875
2030,sc01,06-13 07:00:00+02:00,76.83788965,74.02014795,74.72121165
2030,sc01,06-13 08:00:00+02:00,82.05560365,80.56980955,80.04073079
2030,sc01,06-13 09:00:00+02:00,88.15468826,85.50448605,81.55093325
2030,sc01,06-13 10:00:00+02:00,94.34190995,90.37187155,84.43609616
2030,sc01,06-13 11:00:00+02:00,99.38334985,94.90280185,84.43609616
2030,sc01,06-13 12:00:00+02:00,104.3013978,98.3570754,86.37456501
2030,sc01,06-13 13:00:00+02:00,107.985527,101.3851724,88.2679532
2030,sc01,06-13 14:00:00+02:00,110.9116774,103.9198017,88.6736792
2030,sc01,06-13 15:00:00+02:00,112.2161059,104.1441052,87.6368238
2030,sc01,06-13 16:00:00+02:00,110.5238743,103.0674485,84.25577351
2030,sc01,06-13 17:00:00+02:00,105.9583746,100.1066426,78.37274595
2030,sc01,06-13 18:00:00+02:00,99.59487876,96.04674955,75.1269377
2030,sc01,06-13 19:00:00+02:00,96.63347355,94.25232175,76.2314141
2030,sc01,06-13 20:00:00+02:00,90.88693715,89.72139144,73.8646789
2030,sc01,06-13 21:00:00+02:00,83.14850321,83.82221,70.66395129
2030,sc01,06-13 22:00:00+02:00,74.7402276,76.8463718,62.7522936
2030,sc01,06-13 23:00:00+02:00,68.39435925,70.58830476,57.5905568
2030,sc01,06-14 00:00:00+02:00,63.75834985,65.6536282,53.91648215
2030,sc01,06-14 01:00:00+02:00,59.9860836,62.31150635,50.7608352
2030,sc01,06-14 02:00:00+02:00,57.41248145,59.57500395,49.34079406
2030,sc01,06-14 03:00:00+02:00,56.0727981,57.6908547,49.61127808
2030,sc01,06-14 04:00:00+02:00,54.68023255,55.26837715,49.29571338
2030,sc01,06-14 05:00:00+02:00,57.05993319,55.15622541,50.10716545
2030,sc01,06-14 06:00:00+02:00,62.47154875,59.61986466,53.69107875
2030,sc01,06-14 07:00:00+02:00,69.1875928,66.5957028,58.67249291
2030,sc01,06-14 08:00:00+02:00,75.85075461,73.571541,63.721528
2030,sc01,06-14 09:00:00+02:00,82.33764226,78.08004095,66.67431195
2030,sc01,06-14 10:00:00+02:00,88.0312964,82.07264285,68.47753875
2030,sc01,06-14 11:00:00+02:00,92.93171694,86.5587124,68.8832648
2030,sc01,06-14 12:00:00+02:00,96.84500245,90.3045805,68.72548245
2030,sc01,06-14 13:00:00+02:00,100.6348961,94.40933416,69.04104715
2030,sc01,06-14 14:00:00+02:00,103.87834,97.68416495,69.2213698
2030,sc01,06-14 15:00:00+02:00,105.4295522,99.27671965,69.1312085
2030,sc01,06-14 16:00:00+02:00,105.1122588,99.29915,68.31975641
2030,sc01,06-14 17:00:00+02:00,101.5867764,96.22619235,67.35052199
2030,sc01,06-14 18:00:00+02:00,95.22328055,91.49338895,66.4714489
2030,sc01,06-14 19:00:00+02:00,91.7859352,90.32701085,68.99596645
2030,sc01,06-14 20:00:00+02:00,85.28142011,86.33440895,68.0041917
2030,sc01,06-14 21:00:00+02:00,78.12469075,80.8389737,66.29112625
2030,sc01,06-14 22:00:00+02:00,70.47439385,74.1322997,61.01668775
2030,sc01,06-14 23:00:00+02:00,64.9922687,68.00881475,53.91648215
2030,sc01,06-15 00:00:00+02:00,60.5325334,63.18628996,50.87353685
2030,sc01,06-15 01:00:00+02:00,57.14807025,59.93388949,49.1830117
2030,sc01,06-15 02:00:00+02:00,54.7507422,57.57870294,47.56010756
2030,sc01,06-15 03:00:00+02:00,53.07613806,55.69455375,47.15438152
2030,sc01,06-15 04:00:00+02:00,51.1018679,52.9580513,46.52325214
2030,sc01,06-15 05:00:00+02:00,52.03612075,52.84589961,46.27530844
2030,sc01,06-15 06:00:00+02:00,56.56636566,57.1749567,48.12361594
2030,sc01,06-15 07:00:00+02:00,63.3176645,64.12836454,51.84277125
2030,sc01,06-15 08:00:00+02:00,69.69878775,71.507949,55.6070073
2030,sc01,06-15 09:00:00+02:00,76.53822365,76.86880215,58.40200885
2030,sc01,06-15 10:00:00+02:00,83.2542677,82.72312295,60.00237266
2030,sc01,06-15 11:00:00+02:00,88.7892751,88.3755706,60.7236634
2030,sc01,06-15 12:00:00+02:00,93.93647945,93.22052575,61.2195508
2030,sc01,06-15 13:00:00+02:00,98.7311356,97.28041871,61.89576085
2030,sc01,06-15 14:00:00+02:00,102.7325582,100.1963639,62.54943055
2030,sc01,06-15 15:00:00+02:00,105.1827685,101.4300331,62.8424549
2030,sc01,06-15 16:00:00+02:00,105.2003958,101.5197544,62.8424549
2030,sc01,06-15 17:00:00+02:00,101.8864423,98.55894855,63.3383423
2030,sc01,06-15 18:00:00+02:00,95.69922069,93.624272,63.69898765
2030,sc01,06-15 19:00:00+02:00,92.36763979,92.16629939,68.27467575
2030,sc01,06-15 20:00:00+02:00,85.6163409,87.94939401,66.9898766
2030,sc01,06-15 21:00:00+02:00,76.55585105,82.0053518,62.79737425
2030,sc01,06-15 22:00:00+02:00,68.00655615,74.24445145,56.86926605
2030,sc01,06-15 23:00:00+02:00,62.2600198,67.380765,51.5948276
2030,sc01,06-16 00:00:00+02:00,58.27622465,62.40122775,49.40841506
2030,sc01,06-16 01:00:00+02:00,55.26193715,58.90209351,47.87567226
2030,sc01,06-16 02:00:00+02:00,53.67547005,56.38989455,47.40232521
2030,sc01,06-16 03:00:00+02:00,53.9927635,55.4702503,48.55188232
2030,sc01,06-16 04:00:00+02:00,54.9093889,55.04407365,52.87962671
2030,sc01,06-16 05:00:00+02:00,59.15759524,56.81607115,61.12938945
2030,sc01,06-16 06:00:00+02:00,64.95701385,62.73768299,66.9898766
2030,sc01,06-16 07:00:00+02:00,70.4038842,69.9153943,72.1516134
2030,sc01,06-16 08:00:00+02:00,75.7097353,76.59963795,75.66790575
2030,sc01,06-16 09:00:00+02:00,82.07323105,81.3548717,79.58992404
2030,sc01,06-16 10:00:00+02:00,88.0665512,86.22225721,81.79887696
2030,sc01,06-16 11:00:00+02:00,94.05987135,90.93263025,82.76811136
2030,sc01,06-16 12:00:00+02:00,99.38334985,94.18503071,84.16561215
2030,sc01,06-16 13:00:00+02:00,104.1427511,96.00188885,84.72912055
2030,sc01,06-16 14:00:00+02:00,108.3909575,101.2505903,85.04468525
2030,sc01,06-16 15:00:00+02:00,109.695386,102.7085629,84.09799115
2030,sc01,06-16 16:00:00+02:00,108.4790945,101.6543365,81.5960139
2030,sc01,06-16 17:00:00+02:00,104.0898689,98.6038092,76.70476115
2030,sc01,06-16 18:00:00+02:00,97.44433451,94.02801826,73.8646789
2030,sc01,06-16 19:00:00+02:00,93.8659698,92.4130332,77.5612939
2030,sc01,06-16 20:00:00+02:00,87.99604155,87.79238155,75.21709901
2030,sc01,06-16 21:00:00+02:00,78.6182583,81.08570755,68.2521354
2030,sc01,06-16 22:00:00+02:00,70.61541315,73.3248072,59.32616259
2030,sc01,06-16 23:00:00+02:00,64.6044656,66.57327245,56.62132234
2030,sc01,06-17 00:00:00+02:00,60.97321871,61.50401385,52.92470735
2030,sc01,06-17 01:00:00+02:00,58.41724395,58.161892,51.48212589
2030,sc01,06-17 02:00:00+02:00,56.86603165,56.1431607,50.3776495
2030,sc01,06-17 03:00:00+02:00,57.27146215,56.07586965,50.80591585
2030,sc01,06-17 04:00:00+02:00,58.11757795,55.8964269,54.11934515
2030,sc01,06-17 05:00:00+02:00,61.5549233,57.13009599,58.44708955
2030,sc01,06-17 06:00:00+02:00,67.0546759,61.99748151,64.87108511
2030,sc01,06-17 07:00:00+02:00,73.3124072,67.91909335,71.7458874
2030,sc01,06-17 08:00:00+02:00,79.6406482,74.71548875,77.89939889
2030,sc01,06-17 09:00:00+02:00,87.29094509,78.8651031,82.38492565
2030,sc01,06-17 10:00:00+02:00,95.36429984,81.84833935,85.17992726
2030,sc01,06-17 11:00:00+02:00,103.4729095,86.58114275,86.46472635
2030,sc01,06-17 12:00:00+02:00,110.3652276,90.50645366,87.74952544
2030,sc01,06-17 13:00:00+02:00,115.8473528,94.54391625,88.6736792
2030,sc01,06-17 14:00:00+02:00,120.9769297,97.1009759,88.62859855
2030,sc01,06-17 15:00:00+02:00,122.440005,97.7963167,87.77206581
2030,sc01,06-17 16:00:00+02:00,121.1355764,96.45049586,84.75166085
2030,sc01,06-17 17:00:00+02:00,116.6229589,92.81677944,80.08581145
2030,sc01,06-17 18:00:00+02:00,110.6120114,88.17369745,77.2457292
2030,sc01,06-17 19:00:00+02:00,106.7163533,86.67086415,79.04895604
2030,sc01,06-17 20:00:00+02:00,99.80640769,81.5343145,77.58383425
2030,sc01,06-17 21:00:00+02:00,89.68827315,75.74728475,70.6188706
2030,sc01,06-17 22:00:00+02:00,79.46437405,68.5471431,63.586286
2030,sc01,06-17 23:00:00+02:00,72.20188025,62.80497405,58.67249291
2030,sc01,06-18 00:00:00+02:00,67.742145,58.3861955,55.2238216
2030,sc01,06-18 01:00:00+02:00,64.26954481,55.3356682,52.0005536
2030,sc01,06-18 02:00:00+02:00,62.20713756,53.76554386,51.34688391
2030,sc01,06-18 03:00:00+02:00,61.413904,53.8328349,52.0456343
2030,sc01,06-18 04:00:00+02:00,62.1366279,52.8683299,54.81809555
2030,sc01,06-18 05:00:00+02:00,66.73738249,54.3038722,59.41632395
2030,sc01,06-18 06:00:00+02:00,72.8364671,58.87966315,66.5165296
2030,sc01,06-18 07:00:00+02:00,78.12469075,63.88163076,74.743752
2030,sc01,06-18 08:00:00+02:00,83.5363063,68.16582716,80.8296425
2030,sc01,06-18 09:00:00+02:00,89.38860716,71.75468285,85.51803226
2030,sc01,06-18 10:00:00+02:00,94.95886935,74.78277981,89.03432459
2030,sc01,06-18 11:00:00+02:00,99.70064325,77.25011805,91.17565645
2030,sc01,06-18 12:00:00+02:00,104.0898689,78.4837872,93.47477065
2030,sc01,06-18 13:00:00+02:00,107.4214498,80.4576578,95.59356214
2030,sc01,06-18 14:00:00+02:00,110.6296388,84.0240831,97.17138565
2030,sc01,06-18 15:00:00+02:00,112.092714,85.28018259,98.18570075
2030,sc01,06-18 16:00:00+02:00,110.4886195,86.69329451,96.24723191
2030,sc01,06-18 17:00:00+02:00,106.2932954,85.7960806,91.28835809
2030,sc01,06-18 18:00:00+02:00,100.1237012,82.49881946,86.69012969
2030,sc01,06-18 19:00:00+02:00,95.96363186,82.2296553,86.53234735
2030,sc01,06-18 20:00:00+02:00,90.2347229,78.99968521,83.6922651
2030,sc01,06-18 21:00:00+02:00,80.85693966,73.3920982,76.0961721
2030,sc01,06-18 22:00:00+02:00,71.6730579,66.79757595,68.65786145
2030,sc01,06-18 23:00:00+02:00,65.1861702,60.674091,62.25640621
2030,sc01,06-19 00:00:00+02:00,60.76168975,56.3674642,58.4921702
2030,sc01,06-19 01:00:00+02:00,58.0999505,53.76554386,55.71970895
2030,sc01,06-19 02:00:00+02:00,56.0551707,52.30757124,54.43490986
2030,sc01,06-19 03:00:00+02:00,55.98466105,52.33000155,55.3590636
2030,sc01,06-19 04:00:00+02:00,56.68975755,51.8365339,57.97374251
2030,sc01,06-19 05:00:00+02:00,60.7969446,52.89076025,60.94906675
2030,sc01,06-19 06:00:00+02:00,66.40246166,57.44412089,70.2356849
2030,sc01,06-19 07:00:00+02:00,72.04323355,63.2984417,77.42605189
2030,sc01,06-19 08:00:00+02:00,76.5911059,68.95088935,83.64718445
2030,sc01,06-19 09:00:00+02:00,82.2318778,72.89863056,88.62859855
2030,sc01,06-19 10:00:00+02:00,87.37908215,77.3174091,91.76170515
2030,sc01,06-19 11:00:00+02:00,92.17373825,81.42216276,94.44400505
2030,sc01,06-19 12:00:00+02:00,96.59821871,85.23532191,97.14884529
2030,sc01,06-19 13:00:00+02:00,99.98268184,89.0260507,99.33525784
2030,sc01,06-19 14:00:00+02:00,102.767813,91.96442625,100.7778393
2030,sc01,06-19 15:00:00+02:00,104.0898689,93.22052575,100.3946536
2030,sc01,06-19 16:00:00+02:00,103.3495176,92.48032425,97.23900664
2030,sc01,06-19 17:00:00+02:00,99.38334985,89.99055566,91.4010598
2030,sc01,06-19 18:00:00+02:00,94.6944582,85.90823235,86.37456501
2030,sc01,06-19 19:00:00+02:00,92.93171694,85.12317015,86.73521041
2030,sc01,06-19 20:00:00+02:00,87.6258659,81.9604911,84.48117686
2030,sc01,06-19 21:00:00+02:00,79.0413162,76.8912325,78.66577035
2030,sc01,06-19 22:00:00+02:00,70.79168731,70.0948371,70.86681429
2030,sc01,06-19 23:00:00+02:00,65.4505814,64.2405163,64.26249605
2030,sc01,06-20 00:00:00+02:00,61.37864919,59.61986466,60.99414739
2030,sc01,06-20 01:00:00+02:00,58.84030185,56.59176765,58.19914585
2030,sc01,06-20 02:00:00+02:00,57.16569765,54.9767826,56.7114837
2030,sc01,06-20 03:00:00+02:00,57.0423058,54.8646309,57.1622904
2030,sc01,06-20 04:00:00+02:00,58.25859725,53.9449866,59.68680795
2030,sc01,06-20 05:00:00+02:00,61.9779812,55.8964269,63.518665
2030,sc01,06-20 06:00:00+02:00,68.16520285,61.39186211,71.92621005
2030,sc01,06-20 07:00:00+02:00,74.4053068,67.53777745,80.80710221
2030,sc01,06-20 08:00:00+02:00,79.37623701,73.3248072,88.6736792
2030,sc01,06-20 09:00:00+02:00,84.8407348,76.7566504,95.3005378
2030,sc01,06-20 10:00:00+02:00,90.86930975,80.21092396,101.5892914
2030,sc01,06-20 11:00:00+02:00,96.28092529,83.9343617,105.8043341
2030,sc01,06-20 12:00:00+02:00,100.6525235,87.6353691,110.5152642
2030,sc01,06-20 13:00:00+02:00,104.6539461,91.35880685,113.4229674
2030,sc01,06-20 14:00:00+02:00,107.474332,95.10467495,115.1811136
2030,sc01,06-20 15:00:00+02:00,109.3428377,97.28041871,115.744622
2030,sc01,06-20 16:00:00+02:00,107.773998,97.86360775,113.3778868
2030,sc01,06-20 17:00:00+02:00,103.7020658,95.687864,107.5173996
2030,sc01,06-20 18:00:00+02:00,97.53247155,91.3812372,102.4909048
2030,sc01,06-20 19:00:00+02:00,94.28902769,89.4073666,101.49913
2030,sc01,06-20 20:00:00+02:00,88.9302944,84.78671495,98.00537805
2030,sc01,06-20 21:00:00+02:00,81.35050716,79.06697625,90.54452705
2030,sc01,06-20 22:00:00+02:00,73.03036866,72.2481505,81.70871561
2030,sc01,06-20 23:00:00+02:00,67.17806781,66.348969,73.95484025
2030,sc01,06-21 00:00:00+02:00,63.22952745,61.59373525,68.02673205
2030,sc01,06-21 01:00:00+02:00,59.8098095,58.49834725,64.01455235
2030,sc01,06-21 02:00:00+02:00,57.28908955,56.3226035,61.2195508
2030,sc01,06-21 03:00:00+02:00,56.3548367,54.70761846,60.00237266
2030,sc01,06-21 04:00:00+02:00,55.17380011,52.33000155,60.2052357
2030,sc01,06-21 05:00:00+02:00,57.16569765,53.0926334,61.2195508
2030,sc01,06-21 06:00:00+02:00,63.5468209,58.161892,65.5022145
2030,sc01,06-21 07:00:00+02:00,70.95033401,65.0928695,72.0839924
2030,sc01,06-21 08:00:00+02:00,78.3185923,73.07807336,80.22105346
2030,sc01,06-21 09:00:00+02:00,85.91600695,79.06697625,87.07331541
2030,sc01,06-21 10:00:00+02:00,93.16087336,84.11380451,92.5055362
2030,sc01,06-21 11:00:00+02:00,98.87215485,89.81111285,96.15707055
2030,sc01,06-21 12:00:00+02:00,103.7725754,94.94766251,99.13239479
2030,sc01,06-21 13:00:00+02:00,108.1441737,99.8599087,100.6425973
2030,sc01,06-21 14:00:00+02:00,111.8459303,104.2562569,101.7245334
2030,sc01,06-21 15:00:00+02:00,113.6791811,107.1497718,101.634372
2030,sc01,06-21 16:00:00+02:00,112.8154379,107.6881001,99.4479595
2030,sc01,06-21 17:00:00+02:00,108.9197798,105.4450653,95.7513445
2030,sc01,06-21 18:00:00+02:00,102.556284,100.1066426,91.89694715
2030,sc01,06-21 19:00:00+02:00,97.7263731,96.65236895,89.84577666
2030,sc01,06-21 20:00:00+02:00,90.3404874,90.9550606,87.2085574
2030,sc01,06-21 21:00:00+02:00,82.17899555,84.7194239,80.98742486
2030,sc01,06-21 22:00:00+02:00,74.61683571,77.33983945,74.38310659
2030,sc01,06-21 23:00:00+02:00,68.88792676,70.5210137,67.53084466
2030,sc01,06-22 00:00:00+02:00,64.7631123,65.63119785,62.45926921
2030,sc01,06-22 01:00:00+02:00,61.76645225,62.26664571,59.5741063
2030,sc01,06-22 02:00:00+02:00,58.805047,60.0236109,57.6581778
2030,sc01,06-22 03:00:00+02:00,57.64163781,58.2067527,56.395919
2030,sc01,06-22 04:00:00+02:00,55.50872094,55.35809855,55.9451123
2030,sc01,06-22 05:00:00+02:00,56.9365413,55.51511095,54.75047455
2030,sc01,06-22 06:00:00+02:00,62.75358736,60.85353374,55.40414426
2030,sc01,06-22 07:00:00+02:00,70.73880505,68.61443415,58.89789625
2030,sc01,06-22 08:00:00+02:00,78.75927761,77.90059816,64.08217336
2030,sc01,06-22 09:00:00+02:00,86.4272019,84.94372735,71.22745965
2030,sc01,06-22 10:00:00+02:00,94.18326325,93.17566504,76.9301645
2030,sc01,06-22 11:00:00+02:00,101.5515215,99.94963009,80.8972635
2030,sc01,06-22 12:00:00+02:00,107.2099209,105.2207619,84.77420119
2030,sc01,06-22 13:00:00+02:00,112.5862815,109.482528,87.47904145
2030,sc01,06-22 14:00:00+02:00,116.7816057,112.8022194,89.77815566
2030,sc01,06-22 15:00:00+02:00,118.7911307,114.4396348,90.13880101
2030,sc01,06-22 16:00:00+02:00,118.4738372,113.8788761,88.62859855
2030,sc01,06-22 17:00:00+02:00,114.7897081,110.6713364,86.17170201
2030,sc01,06-22 18:00:00+02:00,108.7258783,106.2974186,82.45254665
2030,sc01,06-22 19:00:00+02:00,104.565809,103.426334,83.57956345
2030,sc01,06-22 20:00:00+02:00,97.77925531,97.8411774,81.5283929
2030,sc01,06-22 21:00:00+02:00,88.0489238,91.44852825,76.05109145
2030,sc01,06-22 22:00:00+02:00,79.32335475,83.75491896,68.8832648
2030,sc01,06-22 23:00:00+02:00,72.5544285,77.25011805,61.71543815
2030,sc01,06-23 00:00:00+02:00,68.25333995,72.5846057,57.36515345
2030,sc01,06-23 01:00:00+02:00,64.81599455,69.1079018,55.78732995
2030,sc01,06-23 02:00:00+02:00,63.15901779,66.39382971,54.63777286
2030,sc01,06-23 03:00:00+02:00,62.63019545,65.92279241,55.65208795
2030,sc01,06-23 04:00:00+02:00,63.5468209,64.77884465,59.1909206
2030,sc01,06-23 05:00:00+02:00,68.16520285,66.50598145,64.87108511
2030,sc01,06-23 06:00:00+02:00,75.23379515,73.07807336,71.61064535
2030,sc01,06-23 07:00:00+02:00,82.53154379,80.43522746,77.8768586
2030,sc01,06-23 08:00:00+02:00,89.35335229,89.3176452,82.7230307
2030,sc01,06-23 09:00:00+02:00,97.1622959,95.3514088,87.07331541
2030,sc01,06-23 10:00:00+02:00,105.077004,101.1832993,91.76170515
2030,sc01,06-23 11:00:00+02:00,112.1103414,106.0506847,95.1652958
2030,sc01,06-23 12:00:00+02:00,118.1036616,110.3573115,98.45618475
2030,sc01,06-23 13:00:00+02:00,122.6162791,116.5705179,101.093404
2030,sc01,06-23 14:00:00+02:00,125.8420955,116.9069731,102.4007435
2030,sc01,06-23 15:00:00+02:00,126.9349951,118.4770975,102.2880418
2030,sc01,06-23 16:00:00+02:00,125.0841168,117.5798835,99.40287885
2030,sc01,06-23 17:00:00+02:00,120.1484413,115.0676846,93.24936731
2030,sc01,06-23 18:00:00+02:00,112.9564572,110.0432867,86.64504905
2030,sc01,06-23 19:00:00+02:00,108.5672316,107.5759484,85.69835495
2030,sc01,06-23 20:00:00+02:00,102.0979713,102.259956,82.20460296
2030,sc01,06-23 21:00:00+02:00,91.5038966,94.6112073,76.1637931
2030,sc01,06-23 22:00:00+02:00,81.8088199,86.6035731,68.11689341
2030,sc01,06-23 23:00:00+02:00,74.79310985,79.6053046,60.88144575
2030,sc01,06-24 00:00:00+02:00,69.89268926,74.19959075,56.8467257
2030,sc01,06-24 01:00:00+02:00,66.4553439,70.3864316,54.68285354
2030,sc01,06-24 02:00:00+02:00,63.96987875,67.69478985,53.21773175
2030,sc01,06-24 03:00:00+02:00,63.21190005,66.48355109,54.0968048
2030,sc01,06-24 04:00:00+02:00,63.4410564,65.1825909,57.3426131
