,,,Gas_C1,Gas_C2,Ant_C3,Ant_C4,Gas_C5,Gas_C6,Ant_C7,Ant_C8,Sub_C9,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Gas_C15,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Gas_C21,Gas_C22,Nuc_N23,Nuc_N24,Hyd_H25,Hyd_H26,Hyd_H27,Pum_H28,Pum_H29,Pum_H30,Gas_C31,Gas_C32,Gas_C33,Ons_W100,Ons_W101,Ons_W102,Ons_W103,Ons_W104,Ons_W105,Sol_S106,Sol_S107,Sol_S108,Sol_S109,STATCON_SC001,Ant_CG1,Gas_CG2,Sub_CG3,ESS_CG4,ESS_CG5,ESS_CG6,ESS_CG7,ESS_CG8,ESS_CG9,Ons_CG10,Sol_CG11,STATCON_CG12,STATCON_CG13
sc01,y2030,2030-07-26T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.8592584,317.9676698,989.1319958,276.2412852,403.5277673,367.31304,159.6595174,136.572336,297.092825,212.1787304,,,,,,,,,,,473.2437355,232.9661344,,
sc01,y2030,2030-07-26T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.016753,302.4101371,940.7357124,262.7253422,383.783947,334.728936,58.25884111,49.83446119,108.4074659,77.42280041,,,,,,,,,,,450.0888502,85.00800468,,
sc01,y2030,2030-07-26T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.6283118,275.583528,857.2836511,239.4191458,349.7387194,322.325712,4.164539273,3.562336066,7.749332815,5.534443987,,,,,,,,,,,410.161757,6.07666008,,
sc01,y2030,2030-07-26T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.6349991,265.3719094,825.5174069,230.5475814,336.779315,324.949392,0.025603541,0.000012,0.04764281,0.0340257,,,,,,,,,,,394.9634052,0.00006,,
sc01,y2030,2030-07-26T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.806566,267.5319943,832.2369871,232.424202,339.520645,341.5824,0.000012,0.000012,0.037243618,0.02659877,,,,,,,,,,,398.1783444,0.00006,,
sc01,y2030,2030-07-27T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.9129423,281.2260094,874.8362496,244.3211734,356.8995038,337.63104,0.000012,0.000012,0.041354928,0.029534998,,,,,,,,,,,418.5596832,0.00006,,
sc01,y2030,2030-07-27T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.1364443,277.9728406,864.716311,241.4949127,352.7709583,335.421288,0.02469377,0.000012,0.04594992,0.032816664,,,,,,,,,,,413.7178646,0.00006,,
sc01,y2030,2030-07-27T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.4652434,276.1535438,859.0568532,239.9143594,350.4621175,333.473184,0.024563803,0.000012,0.045708077,0.032643946,,,,,,,,,,,411.010134,0.00006,,
sc01,y2030,2030-07-27T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.1103288,274.5496627,854.0675095,238.5209531,348.4266574,337.01292,0.027293114,0.000012,0.050786753,0.036271051,,,,,,,,,,,408.6230153,0.00006,,
sc01,y2030,2030-07-27T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.3892461,277.46394,863.1332266,241.0527946,352.125121,348.052608,0.04236931,0.036242599,0.078840386,0.056306486,,,,,,,,,,,412.9604482,0.00006,,
sc01,y2030,2030-07-27T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.7342838,286.5529546,891.4072805,248.9490722,363.6598464,336.887568,0.087207998,0.074597494,0.162275765,0.115894639,,,,,,,,,,,426.4879846,0.127248984,,
sc01,y2030,2030-07-27T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2377175,277.3607374,862.8121841,240.9631349,351.9941479,309.789432,1.169574912,1.00045134,2.176333241,1.554300828,,,,,,,,,,,412.8068474,1.70657754,,
sc01,y2030,2030-07-27T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.4808452,255.0507451,793.410389,221.580847,323.6808881,256.988592,14.49186365,12.39630248,26.96631422,19.25889094,,,,,,,,,,,379.6020125,21.1457075,,
sc01,y2030,2030-07-27T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.6539319,211.5796252,658.1806793,183.814372,268.5123734,208.94148,93.68478302,80.13771979,174.3277025,124.5019316,,,,,,,,,,,314.9022422,136.6995348,,
sc01,y2030,2030-07-27T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.5734385,172.0222663,535.1258753,149.4480616,218.3107518,178.216128,201.8038542,172.6224922,375.5145833,268.1862398,,,,,,,,,,,256.0274758,294.4607662,,
sc01,y2030,2030-07-27T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.431901,146.7259744,456.4343158,127.4713613,186.2076256,168.627384,293.4143606,250.9858812,545.9824927,389.9315717,,,,,,,,,,,218.3780138,428.1336337,,
sc01,y2030,2030-07-27T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.8407989,138.8315272,431.876315,120.6128897,176.1889069,184.825728,358.1694828,306.3772442,666.4781729,475.9875727,,,,,,,,,,,206.6283989,522.6206441,,
sc01,y2030,2030-07-27T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.421743,152.1676817,473.3623476,132.198962,193.1136107,198.60912,401.2083838,343.1926082,746.5645274,533.1839088,,,,,,,,,,,226.4771198,585.4205735,,
sc01,y2030,2030-07-27T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0834355,163.5155975,508.6633788,142.0577092,207.5150722,214.502904,426.5909796,364.904815,793.7962066,566.9159846,,,,,,,,,,,243.3666674,622.457421,,
sc01,y2030,2030-07-27T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.2962203,176.6010066,549.3693941,153.4259412,224.121559,233.053056,431.116308,368.775769,802.2168919,572.9298974,,,,,,,,,,,262.8421942,629.0605242,,
sc01,y2030,2030-07-27T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.7200858,191.873413,596.8787076,166.6941742,243.5035296,255.329136,419.2830535,358.6536338,780.1976911,557.2041521,,,,,,,,,,,285.5727146,611.7941088,,
sc01,y2030,2030-07-27T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.6479421,210.2133892,653.9305999,182.627425,266.7785047,277.324704,390.0561576,333.653023,725.8125768,518.3632126,,,,,,,,,,,312.8688194,569.1478759,,
sc01,y2030,2030-07-27T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2367086,228.3224188,710.2640652,198.3600358,289.7603894,301.61772,338.8173653,289.8234934,630.4679472,450.2696714,,,,,,,,,,,339.8211974,494.3831292,,
sc01,y2030,2030-07-27T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.6026852,248.3229456,772.4815886,215.7359257,315.1427434,333.087624,263.3580139,225.2757604,490.0539449,349.9883376,,,,,,,,,,,369.5887649,384.2771132,,
sc01,y2030,2030-07-27T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.6442548,274.2322298,853.080041,238.2451764,348.0238082,349.161192,165.364558,141.452413,307.7087071,219.7604161,,,,,,,,,,,408.1505674,241.2906067,,
sc01,y2030,2030-07-27T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0743666,287.4656558,894.2465062,249.742001,364.8181409,340.147224,61.53804374,52.63948262,114.5093732,81.78068064,,,,,,,,,,,427.8463934,89.79283164,,
sc01,y2030,2030-07-27T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.1780675,280.0444238,871.1605802,243.2946454,355.3999721,334.869336,4.068623472,3.480289939,7.570853659,5.406977158,,,,,,,,,,,416.8010832,5.936705172,,
sc01,y2030,2030-07-27T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7980306,275.6991197,857.6432335,239.5195686,349.8854153,311.304672,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,410.333797,0.00006,,
sc01,y2030,2030-07-27T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.3125034,256.2982478,797.2911127,222.6646418,325.2640738,287.122104,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,381.4587194,0.00006,,
sc01,y2030,2030-07-28T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0800392,236.3886532,735.3564605,205.3677512,299.9971205,263.241432,0.000012,0.000012,0.040145719,0.028671401,,,,,,,,,,,351.8264902,0.00006,,
sc01,y2030,2030-07-28T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.212514,216.7276106,674.1950028,188.2867956,275.0456009,237.77856,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,322.5641906,0.00006,,
sc01,y2030,2030-07-28T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.4323878,195.7639373,608.9813282,170.0741513,248.4409327,212.819328,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,291.3631344,0.00006,,
sc01,y2030,2030-07-28T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.2610736,175.2149124,545.0575404,152.2217419,222.3624887,196.452144,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,260.7792161,0.00006,,
sc01,y2030,2030-07-28T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4760316,161.7397514,503.1390871,140.5149046,205.2613739,189.495072,0.028722754,0.024569369,0.053447011,0.038170963,,,,,,,,,,,240.7236062,0.00006,,
sc01,y2030,2030-07-28T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0661572,156.0119693,485.3211353,135.53877,197.9923356,183.152592,0.072911604,0.062368397,0.135673181,0.096895519,,,,,,,,,,,232.1987237,0.00006,,
sc01,y2030,2030-07-28T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.3992163,150.7901828,469.0772321,131.0022301,191.3654485,169.175736,1.166975568,0.998227867,2.171496406,1.550846443,,,,,,,,,,,224.4269344,1.702784724,,
sc01,y2030,2030-07-28T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.5036598,139.2829873,433.2807146,121.0051054,176.7618479,147.982176,15.54667752,13.29858752,28.92910126,20.66068064,,,,,,,,,,,207.3003247,22.68483222,,
sc01,y2030,2030-07-28T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.8843796,121.8342538,379.0012949,105.846141,154.6179346,129.555504,98.48044306,84.23991492,183.2514185,130.8751006,,,,,,,,,,,181.3306912,143.6970906,,
sc01,y2030,2030-07-28T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.6097795,106.6635089,331.8082291,92.66622859,135.364981,117.541656,206.2178005,176.3981704,383.7280104,274.0521319,,,,,,,,,,,158.7514776,300.9013469,,
sc01,y2030,2030-07-28T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0871539,96.77246498,301.0392266,84.07317038,122.8124128,113.992416,296.1406826,253.3179701,551.0556055,393.5547041,,,,,,,,,,,144.0302495,432.1117288,,
sc01,y2030,2030-07-28T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.796748,93.85036301,291.9491686,81.53453117,119.1040191,114.415416,359.7611911,307.7387875,669.4400078,478.1028658,,,,,,,,,,,139.6811707,524.9431748,,
sc01,y2030,2030-07-28T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3080804,94.19862043,293.0325257,81.83708731,119.5459871,134.052192,400.11393,342.2564153,744.5279786,531.7294397,,,,,,,,,,,140.1994958,583.8236083,,
sc01,y2030,2030-07-28T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0454831,110.3656482,343.3248228,95.88254208,140.0633077,173.553624,424.0568791,362.7371518,789.0807778,563.5483042,,,,,,,,,,,164.2615164,618.7598052,,
sc01,y2030,2030-07-28T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7957551,142.8873181,444.4930464,124.1364457,181.3360474,229.614408,429.3795562,367.290156,798.9851616,570.6218496,,,,,,,,,,,212.6647915,626.526354,,
sc01,y2030,2030-07-28T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5633662,189.0423618,588.0718901,164.2346374,239.910687,279.531216,416.1238106,355.9512257,774.3190037,553.0056919,,,,,,,,,,,281.3591503,607.1843202,,
sc01,y2030,2030-07-28T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.903993,230.139048,715.9152247,199.9382717,292.065845,313.373952,386.1989906,330.3536126,718.6351997,513.2372496,,,,,,,,,,,342.524958,563.5197163,,
sc01,y2030,2030-07-28T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.8138983,258.0018934,802.5908035,224.1447208,327.4261435,326.674152,335.243917,286.7667749,623.8185103,445.5207547,,,,,,,,,,,383.9943218,489.1689556,,
sc01,y2030,2030-07-28T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.8914971,268.9519954,836.6543182,233.6578586,341.3227459,339.603408,258.8760948,221.4419383,481.7140346,344.0321131,,,,,,,,,,,400.2917878,377.7373504,,
sc01,y2030,2030-07-28T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.5206898,279.5966981,869.7677978,242.905674,354.8317706,336.588768,160.2173366,137.0494932,298.1308094,212.9200416,,,,,,,,,,,416.1347155,233.7800726,,
sc01,y2030,2030-07-28T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.8765211,277.1147342,862.0469189,240.7494144,351.6819492,324.466776,57.72922474,49.38142872,107.421961,76.71896933,,,,,,,,,,,412.4407114,84.23521842,,
sc01,y2030,2030-07-28T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.2231682,267.1346549,831.0009458,232.0790047,339.0163877,319.172904,3.634143094,3.108636554,6.762376937,4.829576594,,,,,,,,,,,397.5869686,5.302735992,,
sc01,y2030,2030-07-28T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.8238097,262.7761913,817.4426621,228.2924952,333.48513,302.26464,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,391.1000964,0.00006,,
sc01,y2030,2030-07-28T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.3846974,248.8555572,774.1384337,216.1986434,315.8186722,278.289,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,370.3814714,0.00006,,
sc01,y2030,2030-07-29T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4023727,229.1163271,712.7337506,199.0497608,290.767926,247.892256,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,341.0028024,0.00006,,
sc01,y2030,2030-07-29T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6580643,204.0905792,634.8837984,177.3081016,259.008143,218.176704,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,303.7560019,0.00006,,
sc01,y2030,2030-07-29T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.7371971,179.6256593,558.7784659,156.0536735,227.9600981,200.686896,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,267.3439032,0.00006,,
sc01,y2030,2030-07-29T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.5951006,165.2262379,513.984829,143.543865,209.6860189,186.178392,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,245.9126806,0.00006,,
sc01,y2030,2030-07-29T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0568754,153.2813347,476.8266931,133.1664722,194.5269302,173.98692,0.000012,0.000012,0.043773343,0.031262191,,,,,,,,,,,228.1346134,0.00006,,
sc01,y2030,2030-07-29T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.3195336,143.2440523,445.6027728,124.4463662,181.788773,156.54924,0.067323014,0.057587933,0.125273988,0.08946859,,,,,,,,,,,213.1957328,0.00006,,
sc01,y2030,2030-07-29T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.2404506,128.8875481,400.9426423,111.9738429,163.5691595,132.432264,1.151899373,0.985331729,2.143442772,1.530811006,,,,,,,,,,,191.8283855,1.680786396,,
sc01,y2030,2030-07-29T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0872756,109.0319557,339.1759798,94.72386787,138.3707395,104.287032,12.15258386,10.39528864,22.61340588,16.15011656,,,,,,,,,,,162.2765297,17.73236279,,
sc01,y2030,2030-07-29T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0646487,85.85988571,267.0924379,74.5926313,108.9634301,82.0998,86.70164489,74.16436159,161.3335493,115.2217246,,,,,,,,,,,127.7886305,126.5101348,,
sc01,y2030,2030-07-29T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24419402,67.59305842,210.2680968,58.72293029,85.78128696,79.041888,193.0558914,165.1395074,359.2364621,256.5606775,,,,,,,,,,,100.601396,281.6962337,,
sc01,y2030,2030-07-29T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.54771717,65.07546854,202.4363927,56.53571971,82.58625329,83.380536,287.7149086,246.1105848,535.3770096,382.357313,,,,,,,,,,,96.85436837,419.8173158,,
sc01,y2030,2030-07-29T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7923782,68.64749294,213.5482256,59.6389931,87.11945323,96.331104,357.732533,306.0034786,665.6651011,475.4068906,,,,,,,,,,,102.1707521,521.9830717,,
sc01,y2030,2030-07-29T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.4473333,79.3097418,246.7162879,68.90205221,100.6507455,132.92928,400.7667552,342.8148403,745.7427494,532.5970087,,,,,,,,,,,118.0397947,584.776174,,
sc01,y2030,2030-07-29T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.6880803,109.4411508,340.4489014,95.07936494,138.8900425,193.614912,423.6742555,362.4098566,788.3687957,563.0398186,,,,,,,,,,,162.8855507,618.2015022,,
sc01,y2030,2030-07-29T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.046318,159.4038482,495.8725728,138.4855381,202.2969158,266.54292,428.0729957,366.1725276,796.5539273,568.8855026,,,,,,,,,,,237.24699,624.6198954,,
sc01,y2030,2030-07-29T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2034313,219.4457375,682.6505362,190.6482271,278.4951329,352.684008,409.6411762,350.4059971,762.2561827,544.3906267,,,,,,,,,,,326.6096851,597.725227,,
sc01,y2030,2030-07-29T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.3328306,290.3660028,903.2688888,252.2617402,368.4989256,433.495944,368.0994972,314.8713528,684.9558442,489.1840169,,,,,,,,,,,432.1630934,537.1099595,,
sc01,y2030,2030-07-29T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.020224,356.8987582,1110.238601,310.0635094,452.9345988,484.871544,302.7422371,258.9649224,563.3397115,402.3278074,,,,,,,,,,,531.1863989,441.7443434,,
sc01,y2030,2030-07-29T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.124273,399.1964731,1241.818088,346.8105634,506.6139634,494.147232,228.8090906,195.7227012,425.7656558,304.0747159,,,,,,,,,,,594.1397443,333.8652793,,
sc01,y2030,2030-07-29T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.3369456,406.83318,1265.574313,353.4451176,516.3055879,501.044688,143.1271685,122.4306078,266.3295965,190.2081468,,,,,,,,,,,605.5057546,208.8430663,,
sc01,y2030,2030-07-29T20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6747549,412.5118802,1283.23958,358.3786111,523.512337,492.399648,52.95240994,45.29535377,98.5333121,70.37084479,,,,,,,,,,,613.9575864,77.26516056,,
sc01,y2030,2030-07-29T21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.2244246,405.3943879,1261.098527,352.1951359,514.4796396,483.815304,2.903077543,2.483284982,5.40201751,3.858030626,,,,,,,,,,,603.364344,4.236006504,,
sc01,y2030,2030-07-29T22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8474649,398.326867,1239.112922,346.0550741,505.5103598,486.437328,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,592.8454757,0.00006,,
sc01,y2030,2030-07-29T23:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0170302,400.4855885,1245.828262,347.9305104,508.2499596,469.956744,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,596.0583854,0.00006,,
sc01,y2030,2030-07-30T00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0949076,386.9170649,1203.619376,336.1425622,491.0303597,450.908352,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,575.8638206,0.00006,,
sc01,y2030,2030-07-30T01:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0687575,371.2344559,1154.834007,322.5179566,471.1278072,426.420864,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,552.522779,0.00006,,
sc01,y2030,2030-07-30T02:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.4676987,351.0738194,1092.118416,305.002968,445.5422609,430.33464,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,522.5169144,0.00006,,
sc01,y2030,2030-07-30T03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.1987642,354.2960453,1102.142097,307.8023462,449.6315369,442.496016,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,527.3126794,0.00006,,
sc01,y2030,2030-07-30T04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.8997254,364.3085496,1133.288937,316.5009259,462.3382486,436.724064,0.000012,0.000012,0.000012,0.000012,,,,,,,,,,,542.2146816,0.00006,,
sc01,y2030,2030-07-30T05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.9224522,359.556481,1118.50623,312.3724634,456.3074729,432.068328,0.062514228,0.053474508,0.116325847,0.083077975,,,,,,,,,,,535.1419915,0.00006,,
sc01,y2030,2030-07-30T06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2944877,355.7233968,1106.582294,309.0423888,451.4429662,426.632976,1.144751177,0.979217179,2.13014148,1.521311446,,,,,,,,,,,529.4370624,1.670356152,,
sc01,y2030,2030-07-30T07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.7241046,351.2484521,1092.661662,305.154684,445.7638843,420.306984,8.706633288,7.447631477,16.2012157,11.57063749,,,,,,,,,,,522.7768272,12.70422668,,
sc01,y2030,2030-07-30T08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.0770948,346.0402404,1076.459986,300.6299374,439.1542246,409.064832,67.98350753,58.15291558,126.5030274,90.34634803,,,,,,,,,,,515.0252414,99.1976877,,
sc01,y2030,2030-07-30T09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.4873137,336.7845365,1047.667396,292.5888446,427.4079564,407.720592,147.8175551,126.4427524,275.0574206,196.441413,,,,,,,,,,,501.2496149,215.687013,,
sc01,y2030,2030-07-30T10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.8623644,335.6778187,1044.224625,291.6273598,426.0034385,393.869304,230.4291319,197.1084803,428.7802123,306.2276618,,,,,,,,,,,499.602444,336.2291518,,
sc01,y2030,2030-07-30T11:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.1185976,324.2740039,1008.749704,281.7200491,411.5310365,397.321128,300.8105345,257.312549,559.7452188,399.7606807,,,,,,,,,,,482.6296997,438.9257123,,
sc01,y2030,2030-07-30T12:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.2912446,327.115903,1017.590267,284.1890102,415.1376458,407.277432,350.7295099,300.0131107,652.6339462,466.1002574,,,,,,,,,,,486.8594093,511.7646565,,
sc01,y2030,2030-07-30T13:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.3266621,335.3129635,1043.089636,291.3103838,425.5404065,423.045,381.8335222,326.619402,710.5119797,507.4357817,,,,,,,,,,,499.0594157,557.1498715,,
sc01,y2030,2030-07-30T14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.3868738,348.2944586,1083.472396,302.5883383,442.0150176,442.70712,393.3618734,336.4807238,731.96382,522.7563274,,,,,,,,,,,518.380283,573.9713896,,
sc01,y2030,2030-07-30T15:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.1549129,364.4823523,1133.829602,316.6519207,462.5588186,466.620912,383.4227611,327.978833,713.4692196,509.547793,,,,,,,,,,,542.4733589,559.4687992,,
sc01,y2030,2030-07-30T16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0624744,384.1706626,1195.075884,333.7565657,487.5449436,481.877856,349.1053097,298.6237742,649.6116506,463.9417846,,,,,,,,,,,571.7762424,509.3947156,,
sc01,y2030,2030-07-30T17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.5054316,396.731759,1234.150871,344.6692898,503.4860335,474.869088,292.2002069,249.9472973,543.7232076,388.3180282,,,,,,,,,,,590.4714139,426.3620094,,
sc01,y2030,2030-07-30T18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0330661,390.9614153,1216.200518,339.656179,496.162981,507.749904,218.8094136,187.1690035,407.1583574,290.7856944,,,,,,,,,,,581.8831853,319.2743162,,
sc01,y2030,2030-07-30T19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.7801796,418.0323084,1300.412497,363.1746024,530.5182257,519.9264,126.133956,107.894658,234.7087973,167.6251006,,,,,,,,,,,622.1738558,184.047532,,
