,,,N_101,N_102,N_103,N_104,N_105,N_106,N_107,N_108,N_109,N_110,N_111,N_112,N_113,N_114,N_115,N_116,N_117,N_118,N_119,N_120,N_121,N_122,N_123,N_124
sc01,y2030,2030-08-19T13:00:00+02:00,47.64821934,43.31656302,80.1356416,32.48742228,30.32159412,60.64318824,54.14570379,75.80398531,77.96981346,86.63312605,0,0,116.9547202,84.46729791,138.6130017,43.31656303,0,147.2763143,80.13564162,56.31153193,0,0,0,0
sc01,y2030,2030-08-19T14:00:00+02:00,44.78866733,40.71697029,75.32639506,30.53772774,28.50187922,57.00375844,50.89621288,71.25469803,73.29054655,81.43394062,0,0,109.9358198,79.3980921,130.294305,40.71697029,0,138.4376991,75.32639506,52.9320614,0,0,0,0
sc01,y2030,2030-08-19T15:00:00+02:00,44.0755954,40.06872307,74.12713772,30.05154231,28.04810616,56.09621231,50.08590384,70.12026538,72.12370155,80.13744616,0,0,108.1855523,78.13401002,128.2199139,40.06872309,0,136.2336585,74.12713771,52.08934002,0,0,0,0
sc01,y2030,2030-08-19T16:00:00+02:00,44.72260072,40.65690974,75.21528301,30.49268231,28.45983683,56.91967363,50.82113717,71.14959204,73.18243755,81.3138195,0,0,109.7736563,79.280974,130.1021112,40.65690976,0,138.2334931,75.21528303,52.85398267,0,0,0,0
sc01,y2030,2030-08-19T17:00:00+02:00,45.25971285,41.14519351,76.11860801,30.85889514,28.80163546,57.6032709,51.43149189,72.00408865,74.06134831,82.29038703,0,0,111.0920225,80.23312734,131.6646192,41.14519351,0,139.8936579,76.11860798,53.48875157,0,0,0,0
sc01,y2030,2030-08-19T18:00:00+02:00,51.11194246,46.46540225,85.96099415,34.84905167,32.52578156,65.05156316,58.08175279,81.3144539,83.63772402,92.93080448,0,0,125.4565861,90.60753437,148.6892872,46.46540225,0,157.9823676,85.96099416,60.40502292,0,0,0,0
sc01,y2030,2030-08-19T19:00:00+02:00,52.67285068,47.88440973,88.58615796,35.91330727,33.5190868,67.03817361,59.85551215,83.79771699,86.19193749,95.76881944,0,0,129.2879062,93.37459895,153.2301111,47.88440971,0,162.806993,88.58615796,62.24973262,0,0,0,0
sc01,y2030,2030-08-19T20:00:00+02:00,53.35270629,48.50246027,89.7295515,36.37684521,33.95172217,67.90344435,60.62807532,84.87930545,87.30442846,97.00492053,0,0,130.9566427,94.57979749,155.2078728,48.50246025,0,164.9083649,89.72955148,63.05319835,0,0,0,0
sc01,y2030,2030-08-19T21:00:00+02:00,48.16544929,43.7867721,81.00552834,32.84007905,30.65074047,61.30148091,54.73346512,76.62685115,78.81618975,87.57354417,0,0,118.2242846,85.38420557,140.1176707,43.7867721,0,148.8750251,81.00552834,56.92280371,0,0,0,0
sc01,y2030,2030-08-19T22:00:00+02:00,38.71665851,35.19696228,65.11438027,26.39772173,24.63787361,49.27574723,43.99620288,61.59468401,63.35453215,70.3939246,0,0,95.03179822,68.63407649,112.6302793,35.19696228,0,119.6696718,65.11438025,45.75605099,0,0,0,0
sc01,y2030,2030-08-19T23:00:00+02:00,29.02145662,26.38314239,48.8088134,19.78735678,18.46819967,36.93639933,32.97892797,46.17049916,47.48965629,52.76628476,0,0,71.23448443,51.44712765,84.42605561,26.38314239,0,89.70268408,48.80881339,34.2980851,0,0,0,0
sc01,y2030,2030-08-20T00:00:00+02:00,21.20940068,19.28127336,35.67035572,14.46095502,13.49689135,26.99378271,24.10159169,33.74222839,34.70629205,38.56254671,0,0,52.05943808,37.59848304,61.70007475,19.28127337,0,65.55632942,35.67035572,25.06565537,0,0,0,0
sc01,y2030,2030-08-20T01:00:00+02:00,16.39150396,14.90136724,27.56752939,11.17602543,10.43095706,20.86191413,18.62670905,26.07739266,26.82246103,29.80273446,0,0,40.23369153,29.05766611,47.68437515,14.90136724,0,50.6646486,27.56752938,19.37177742,0,0,0,0
sc01,y2030,2030-08-20T02:00:00+02:00,13.45856001,12.23505456,22.63485093,9.176290922,8.564538193,17.12907639,15.2938182,21.41134549,22.0230982,24.47010911,0,0,33.03464732,23.85835639,39.15217458,12.23505456,0,41.59918549,22.63485093,15.90557092,0,0,0,0
sc01,y2030,2030-08-20T03:00:00+02:00,11.91497189,10.83179263,20.03881636,8.123844469,7.582254838,15.16450968,13.53974079,18.9556371,19.49722673,21.66358525,0,0,29.2458401,21.12199562,34.6617364,10.83179263,0,36.82809494,20.03881636,14.08133042,0,0,0,0
sc01,y2030,2030-08-20T04:00:00+02:00,12.25400371,11.14000337,20.60900624,8.355002525,7.798002355,15.59600471,13.92500421,19.49500589,20.05200606,22.28000674,0,0,30.07800909,21.72300656,35.64801077,11.14000337,0,37.87601145,20.60900623,14.48200438,0,0,0,0
sc01,y2030,2030-08-20T05:00:00+02:00,14.59791783,13.27083439,24.55104363,9.953125792,9.289584073,18.57916815,16.58854299,23.22396019,23.88750191,26.54166878,0,0,35.83125286,25.87812706,42.46667005,13.27083439,0,45.12083694,24.55104363,17.25208472,0,0,0,0
sc01,y2030,2030-08-20T06:00:00+02:00,20.77125213,18.88295648,34.93346947,14.16221736,13.21806953,26.43613907,23.60369559,33.04517383,33.98932166,37.76591295,0,0,50.98398249,36.82176513,60.42546073,18.88295648,0,64.20205203,34.93346947,24.54784342,0,0,0,0
sc01,y2030,2030-08-20T07:00:00+02:00,29.55234756,26.86577051,49.70167547,20.14932788,18.80603936,37.61207874,33.58221316,47.01509841,48.35838692,53.73154103,0,0,72.5375804,52.38825251,85.97046565,26.86577053,0,91.34361978,49.70167545,34.92550167,0,0,0,0
sc01,y2030,2030-08-20T08:00:00+02:00,34.97612096,31.7964736,58.82347615,23.8473552,22.25753153,44.51506304,39.745592,55.64382881,57.23365248,63.5929472,0,0,85.85047873,62.00312351,101.7487155,31.7964736,0,108.1080103,58.82347616,41.33541569,0,0,0,0
sc01,y2030,2030-08-20T09:00:00+02:00,41.1308567,37.39168791,69.17462262,28.04376593,26.17418153,52.34836307,46.73960989,65.43545383,67.30503822,74.7833758,0,0,100.9575573,72.91379141,119.6534013,37.39168791,0,127.1317389,69.17462262,48.60919428,0,0,0,0
sc01,y2030,2030-08-20T10:00:00+02:00,45.3878433,41.26167577,76.33410015,30.94625681,28.88317302,57.76634606,51.57709469,72.20793256,74.27101636,82.5233515,0,0,111.4065245,80.4602677,132.0373624,41.26167573,0,140.2896976,76.33410013,53.64017848,0,0,0,0
sc01,y2030,2030-08-20T11:00:00+02:00,50.445185,45.85925911,84.83962933,34.39444432,32.10148136,64.20296274,57.32407389,80.25370342,82.54666636,91.7185182,0,0,123.8199996,89.42555523,146.7496291,45.85925911,0,155.9214809,84.83962933,59.61703684,0,0,0,0
sc01,y2030,2030-08-20T12:00:00+02:00,51.30654773,46.64231612,86.2882848,34.98173709,32.64962129,65.29924256,58.30289514,81.62405322,83.956169,93.28463223,0,0,125.9342535,90.95251641,149.2554116,46.64231612,0,158.5838748,86.28828482,60.63501096,0,0,0,0
sc01,y2030,2030-08-20T13:00:00+02:00,49.67480602,45.15891456,83.54399194,33.86918592,31.61124019,63.22248039,56.4486432,79.02810048,81.28604621,90.31782912,0,0,121.9290693,88.0598834,144.5085266,45.15891456,0,153.5403095,83.54399194,58.70658893,0,0,0,0
sc01,y2030,2030-08-20T14:00:00+02:00,47.34238129,43.03852845,79.62127765,32.27889634,30.12696991,60.25393983,53.79816056,75.31742477,77.46935122,86.0770569,0,0,116.2040268,83.92513049,137.723291,43.03852845,0,146.3309967,79.62127763,55.95008698,0,0,0,0
sc01,y2030,2030-08-20T15:00:00+02:00,46.92871908,42.66247192,78.92557303,31.99685394,29.86373033,59.72746068,53.32808988,74.65932584,76.79244945,85.32494382,0,0,115.1886742,83.19182023,136.5199101,42.6624719,0,145.0524045,78.92557303,55.4612135,0,0,0,0
sc01,y2030,2030-08-20T16:00:00+02:00,47.48012796,43.16375268,79.85294249,32.37281452,30.21462688,60.42925377,53.95469085,75.53656721,77.69475484,86.32750537,0,0,116.5421322,84.16931776,138.1240086,43.16375269,0,146.7567591,79.85294246,56.11287849,0,0,0,0
sc01,y2030,2030-08-20T17:00:00+02:00,48.14670945,43.76973587,80.97401138,32.8273019,30.63881512,61.27763024,54.71216983,76.59703777,78.78552457,87.53947176,0,0,118.1782869,85.35098494,140.0631548,43.76973589,0,148.817102,80.97401137,56.90065664,0,0,0,0
sc01,y2030,2030-08-20T18:00:00+02:00,53.96127405,49.05570365,90.75305179,36.79177775,34.33899257,68.67798513,61.31962958,85.84748142,88.3002666,98.11140734,0,0,132.4503999,95.65862215,156.9782518,49.05570367,0,166.7893925,90.75305179,63.77241479,0,0,0,0
sc01,y2030,2030-08-20T19:00:00+02:00,56.70556424,51.55051296,95.36844896,38.6628847,36.08535907,72.17071812,64.43814117,90.21339766,92.79092329,103.1010259,0,0,139.186385,100.5235002,164.9616414,51.55051294,0,175.271744,95.36844896,67.01566684,0,0,0,0
sc01,y2030,2030-08-20T20:00:00+02:00,57.49336492,52.26669536,96.69338647,39.20002151,36.58668677,73.17337353,65.33336922,91.46671689,94.08005165,104.5333907,0,0,141.1200775,101.920056,167.2534252,52.26669538,0,177.7067642,96.69338645,67.946704,0,0,0,0
sc01,y2030,2030-08-20T21:00:00+02:00,51.41586132,46.74169212,86.47213042,35.05626908,32.71918447,65.43836896,58.42711513,81.7979612,84.13504579,93.48338423,0,0,126.2025687,91.14629962,149.5734148,46.74169211,0,158.9217532,86.47213042,60.76419976,0,0,0,0
sc01,y2030,2030-08-20T22:00:00+02:00,41.7766216,37.97874693,70.26068181,28.4840602,26.58512285,53.17024569,47.47343367,66.46280711,68.36174446,75.95749387,0,0,102.5426167,74.05855651,121.5319902,37.97874692,0,129.1277395,70.26068181,49.372371,0,0,0,0
sc01,y2030,2030-08-20T23:00:00+02:00,30.79945955,27.99950868,51.79909107,20.99963151,19.59965607,39.19931216,34.99938585,48.99914021,50.39911563,55.99901736,0,0,75.59867344,54.59904194,89.59842778,27.99950868,0,95.19832952,51.79909106,36.39936128,0,0,0,0
sc01,y2030,2030-08-21T00:00:00+02:00,21.85752539,19.87047764,36.76038364,14.90285823,13.90933435,27.81866871,24.83809704,34.77333588,35.76685975,39.74095527,0,0,53.65028964,38.74743139,63.58552845,19.87047765,0,67.55962398,36.76038364,25.83162093,0,0,0,0
sc01,y2030,2030-08-21T01:00:00+02:00,16.83379437,15.30344944,28.31138145,11.47758708,10.7124146,21.42482921,19.12931179,26.7810365,27.54620898,30.60689885,0,0,41.31931346,29.84172639,48.97103818,15.30344944,0,52.03172806,28.31138144,19.89448427,0,0,0,0
sc01,y2030,2030-08-21T02:00:00+02:00,14.21080082,12.91890984,23.8999832,9.689182381,9.043236889,18.08647378,16.1486373,22.60809223,23.2540377,25.83781967,0,0,34.88105657,25.19187418,41.34051147,12.91890984,0,43.92429344,23.8999832,16.79458278,0,0,0,0
sc01,y2030,2030-08-21T03:00:00+02:00,12.55538079,11.41398254,21.1158677,8.560486901,7.989787775,15.97957555,14.26747817,19.97446944,20.54516856,22.82796507,0,0,30.81775286,22.25726595,36.52474411,11.41398254,0,38.80754063,21.11586769,14.8381773,0,0,0,0
sc01,y2030,2030-08-21T04:00:00+02:00,12.59571072,11.45064611,21.1836953,8.587984579,8.015452272,16.03090454,14.31330763,20.03863068,20.61116299,22.90129222,0,0,30.91674448,22.3287599,36.64206754,11.45064611,0,38.93219676,21.1836953,14.88583995,0,0,0,0
sc01,y2030,2030-08-21T05:00:00+02:00,14.87897326,13.52633933,25.02372776,10.14475449,9.468437527,18.93687505,16.90792416,23.67109383,24.34741079,27.05267865,0,0,36.52111618,26.37636169,43.28428584,13.52633933,0,45.98955371,25.02372776,17.58424113,0,0,0,0
sc01,y2030,2030-08-21T06:00:00+02:00,21.5459818,19.58725617,36.23642391,14.69044213,13.71107932,27.42215864,24.4840702,34.2776983,35.25706111,39.17451234,0,0,52.88559166,38.19514953,62.67921976,19.58725617,0,66.59667099,36.23642391,25.46343302,0,0,0,0
sc01,y2030,2030-08-21T07:00:00+02:00,30.75681563,27.96074149,51.72737177,20.97055612,19.57251905,39.1450381,34.95092688,48.93129762,50.32933468,55.92148299,0,0,75.49400204,54.52344592,89.47437278,27.96074151,0,95.0665211,51.72737176,36.34896394,0,0,0,0
sc01,y2030,2030-08-21T08:00:00+02:00,36.53795117,33.21631924,61.45019059,24.91223943,23.25142347,46.50284694,41.52039905,58.12855869,59.78937463,66.43263848,0,0,89.68406196,64.77182251,106.2922216,33.21631924,0,112.9354854,61.4501906,43.18121502,0,0,0,0
sc01,y2030,2030-08-21T09:00:00+02:00,42.3869734,38.53361218,71.28718251,28.90020913,26.97352852,53.94705704,48.16701522,67.4338213,69.3605019,77.06722433,0,0,104.0407529,75.14054373,123.3075589,38.53361218,0,131.0142814,71.28718251,50.09369583,0,0,0,0
sc01,y2030,2030-08-21T10:00:00+02:00,47.05808313,42.78007561,79.14313985,32.08505669,29.94605291,59.89210584,53.47509449,74.86513228,77.00413608,85.56015119,0,0,115.5062041,83.42114739,136.8962419,42.78007558,0,145.452257,79.14313984,55.61409827,0,0,0,0
sc01,y2030,2030-08-21T11:00:00+02:00,52.08535247,47.35032045,87.59809281,35.51274032,33.1452243,66.29044862,59.18790057,82.86306078,85.23057678,94.70064089,0,0,127.8458652,92.33312485,151.5210254,47.35032045,0,160.9910895,87.59809281,61.55541659,0,0,0,0
sc01,y2030,2030-08-21T12:00:00+02:00,52.26267301,47.51152092,87.89631368,35.63364069,33.25806465,66.51612928,59.38940115,83.14516162,85.52073764,95.02304183,0,0,128.2811065,92.64746578,152.0368669,47.51152092,0,161.5391711,87.8963137,61.7649772,0,0,0,0
sc01,y2030,2030-08-21T13:00:00+02:00,50.81554727,46.19595207,85.46251132,34.64696405,32.33716645,64.67433289,57.74494008,80.84291612,83.15271372,92.39190414,0,0,124.7290705,90.08210653,147.8270466,46.19595207,0,157.066237,85.46251132,60.05473769,0,0,0,0
sc01,y2030,2030-08-21T14:00:00+02:00,49.0046838,44.54971254,82.41696822,33.41228441,31.18479877,62.36959757,55.68714068,77.96199694,80.18948259,89.09942509,0,0,120.2842239,86.87193947,142.5590801,44.54971254,0,151.4690227,82.4169682,57.9146263,0,0,0,0
sc01,y2030,2030-08-21T15:00:00+02:00,47.99138819,43.62853474,80.71278925,32.72140106,30.53997431,61.07994863,54.5356684,76.34993578,78.53136253,87.25706946,0,0,117.7970438,85.07564273,139.6113111,43.62853472,0,148.3370181,80.71278925,56.71709517,0,0,0,0
sc01,y2030,2030-08-21T16:00:00+02:00,47.89236734,43.53851575,80.54625418,32.65388682,30.47696103,60.95392207,54.42314469,76.19240259,78.36932837,87.07703151,0,0,117.5539925,84.90010575,139.3232504,43.53851577,0,148.0309536,80.54625415,56.60007048,0,0,0,0
sc01,y2030,2030-08-21T17:00:00+02:00,48.23192027,43.84720025,81.11732049,32.88540019,30.69304019,61.38608037,54.80900031,76.73260044,78.92496046,87.69440052,0,0,118.3874407,85.50204049,140.3110408,43.84720027,0,149.0804809,81.11732047,57.00136034,0,0,0,0
sc01,y2030,2030-08-21T18:00:00+02:00,53.73313649,48.84830587,90.36936589,36.63622942,34.19381412,68.38762824,61.06038236,85.48453531,87.9269506,97.69661178,0,0,131.8904259,95.25419648,156.3145789,48.84830589,0,166.08424,90.36936589,63.50279767,0,0,0,0
sc01,y2030,2030-08-21T19:00:00+02:00,55.34540506,50.31400461,93.08090851,37.73550344,35.21980323,70.43960644,62.89250574,88.04950805,90.56520826,100.6280092,0,0,135.8478124,98.11230896,161.0048147,50.31400459,0,171.0676156,93.08090851,65.40820599,0,0,0,0
sc01,y2030,2030-08-21T20:00:00+02:00,56.79139609,51.62854188,95.51280252,38.7214064,36.13997933,72.27995866,64.53567736,90.34994829,92.93137538,103.2570838,0,0,139.3970631,100.6756567,165.211334,51.6285419,0,175.5370424,95.5128025,67.11710447,0,0,0,0
sc01,y2030,2030-08-21T21:00:00+02:00,51.10753277,46.46139344,85.95357785,34.84604506,32.52297539,65.0459508,58.07674177,81.3074385,83.63050816,92.92278685,0,0,125.4457623,90.59971718,148.676459,46.46139342,0,157.9687377,85.95357785,60.39981146,0,0,0,0
sc01,y2030,2030-08-21T22:00:00+02:00,41.56156352,37.78323958,69.89899322,28.33742968,26.4482677,52.8965354,47.22904948,66.12066925,68.00983124,75.56647917,0,0,102.0147469,73.67731718,120.9063667,37.78323957,0,128.4630146,69.89899322,49.11821145,0,0,0,0
sc01,y2030,2030-08-21T23:00:00+02:00,30.25608994,27.50553632,50.88524219,20.62915224,19.25387542,38.50775084,34.38192039,48.13468856,49.50996537,55.01107263,0,0,74.26494805,53.63579582,88.0177162,27.50553632,0,93.51882348,50.88524218,35.7571972,0,0,0,0
sc01,y2030,2030-08-22T00:00:00+02:00,21.81420062,19.83109148,36.68751924,14.87331861,13.88176404,27.76352808,24.78886434,34.7044101,35.69596466,39.66218295,0,0,53.54394701,38.67062838,63.45949273,19.83109149,0,67.42571103,36.68751924,25.78041893,0,0,0,0
sc01,y2030,2030-08-22T01:00:00+02:00,16.90653534,15.36957758,28.43371853,11.52718319,10.7587043,21.51740862,19.21197198,26.89676077,27.66523965,30.73915515,0,0,41.49785947,29.97067629,49.18264826,15.36957758,0,52.25656377,28.43371852,19.98045087,0,0,0,0
sc01,y2030,2030-08-22T02:00:00+02:00,13.8821302,12.62011836,23.34721896,9.465088773,8.834082854,17.66816571,15.77514795,22.08520714,22.71621304,25.24023672,0,0,34.07431958,24.6092308,40.38437874,12.62011836,0,42.90840242,23.34721896,16.40615386,0,0,0,0
sc01,y2030,2030-08-22T03:00:00+02:00,12.42040454,11.29127686,20.88886219,8.46845764,7.903893798,15.8077876,14.11409607,19.7597345,20.32429834,22.5825537,0,0,30.48644752,22.01798987,36.13208593,11.29127686,0,38.39034131,20.88886218,14.67865991,0,0,0,0
sc01,y2030,2030-08-22T04:00:00+02:00,12.23824181,11.12567437,20.5824976,8.344255779,7.787972059,15.57594412,13.90709297,19.46993015,20.02621387,22.25134875,0,0,30.0393208,21.69506502,35.60215799,11.12567437,0,37.82729287,20.58249759,14.46337669,0,0,0,0
sc01,y2030,2030-08-22T05:00:00+02:00,13.74410368,12.49463971,23.11508348,9.370979784,8.7462478,17.4924956,15.61829965,21.86561951,22.49035149,24.98927943,0,0,33.73552723,24.36454745,39.98284708,12.49463971,0,42.48177504,23.11508348,16.24303164,0,0,0,0
sc01,y2030,2030-08-22T06:00:00+02:00,18.91890821,17.19900746,31.8181638,12.8992556,12.03930522,24.07861045,21.49875932,30.09826305,30.95821343,34.39801492,0,0,46.43732015,33.53806455,55.03682388,17.19900746,0,58.47662538,31.8181638,22.3587097,0,0,0,0
sc01,y2030,2030-08-22T07:00:00+02:00,26.20837969,23.82579972,44.0777295,17.86934979,16.67805981,33.35611963,29.78224967,41.69514952,42.8864395,47.65159945,0,0,64.32965926,46.46030946,76.24255912,23.82579973,0,81.00771908,44.07772949,30.97353964,0,0,0,0
sc01,y2030,2030-08-22T08:00:00+02:00,31.10117136,28.27379215,52.30651546,21.20534411,19.79165451,39.583309,35.34224018,49.47913627,50.89282586,56.54758429,0,0,76.3392388,55.13389468,90.47613487,28.27379215,0,96.13089332,52.30651547,36.7559298,0,0,0,0
sc01,y2030,2030-08-22T09:00:00+02:00,37.13559001,33.75962729,62.45531046,25.31972046,23.6317391,47.26347819,42.1995341,59.07934773,60.7673291,67.51925455,0,0,91.15099366,65.83127319,108.0308073,33.75962729,0,114.7827328,62.45531046,43.88751547,0,0,0,0
sc01,y2030,2030-08-22T10:00:00+02:00,41.05298763,37.32089788,69.04366105,27.99067339,26.1246285,52.24925702,46.65112233,65.31157126,67.17761616,74.64179572,0,0,100.7664242,72.77575082,119.4268732,37.32089785,0,126.8910527,69.04366104,48.51716722,0,0,0,0
sc01,y2030,2030-08-22T11:00:00+02:00,44.92428357,40.84025781,75.55447693,30.63019334,28.58818046,57.17636093,51.05032226,71.47045115,73.51246403,81.68051561,0,0,110.2686961,79.6385027,130.688825,40.84025781,0,138.8568765,75.55447693,53.09233515,0,0,0,0
sc01,y2030,2030-08-22T12:00:00+02:00,45.55373189,41.41248353,76.61309452,31.05936265,28.98873848,57.97747694,51.76560441,72.47184619,74.54247035,82.82496706,0,0,111.8137055,80.75434287,132.5199473,41.41248353,0,140.802444,76.61309453,53.8362286,0,0,0,0
sc01,y2030,2030-08-22T13:00:00+02:00,43.74279846,39.76618042,73.56743377,29.82463531,27.83632629,55.67265259,49.70772552,69.59081573,71.57912475,79.53236084,0,0,107.3686871,77.54405182,127.2517773,39.76618042,0,135.2050134,73.56743377,51.69603454,0,0,0,0
sc01,y2030,2030-08-22T14:00:00+02:00,41.45134376,37.68303979,69.71362361,28.26227984,26.37812784,52.7562557,47.10379973,65.94531961,67.82947162,75.36607957,0,0,101.7442074,73.48192759,120.5857273,37.68303979,0,128.1223353,69.7136236,48.98795171,0,0,0,0
sc01,y2030,2030-08-22T15:00:00+02:00,40.0197387,36.38158066,67.3059242,27.2861855,25.46710645,50.93421292,45.4769758,63.66776614,65.48684518,72.7631613,0,0,98.23026777,70.94408227,116.4210581,36.38158064,0,123.6973742,67.3059242,47.29605486,0,0,0,0
sc01,y2030,2030-08-22T16:00:00+02:00,40.29886993,36.63533629,67.77537217,27.47650222,25.6447354,51.28947082,45.79417036,64.11183852,65.94360533,73.27067259,0,0,98.91540799,71.43890579,117.2330761,36.6353363,0,124.5601434,67.77537214,47.62593718,0,0,0,0
sc01,y2030,2030-08-22T17:00:00+02:00,41.147511,37.40682819,69.20263216,28.05512114,26.18477974,52.36955947,46.75853522,65.46194932,67.33229073,74.81365639,0,0,100.9984361,72.94331496,119.7018502,37.4068282,0,127.1832158,69.20263215,48.62887665,0,0,0,0
sc01,y2030,2030-08-22T18:00:00+02:00,46.52156986,42.29233621,78.24082201,31.71925217,29.60463536,59.20927071,52.86542028,74.01158839,76.1262052,84.58467245,0,0,114.1893078,82.47005563,135.3354759,42.29233622,0,143.7939432,78.24082201,54.9800371,0,0,0,0
sc01,y2030,2030-08-22T19:00:00+02:00,49.62479894,45.11345359,83.45988914,33.83509018,31.57941752,63.15883502,56.39181697,78.94854378,81.20421644,90.22690717,0,0,121.8063247,87.97123449,144.3630515,45.11345358,0,153.3857422,83.45988914,58.64748967,0,0,0,0
sc01,y2030,2030-08-22T20:00:00+02:00,51.44673736,46.76976122,86.5240583,35.0773209,32.73883287,65.47766573,58.46220154,81.84708214,84.18557019,93.53952244,0,0,126.2783553,91.20103439,149.6632359,46.76976124,0,159.0171882,86.52405828,60.80068961,0,0,0,0
sc01,y2030,2030-08-22T21:00:00+02:00,45.48991256,41.35446597,76.50576205,31.01584947,28.94812617,57.89625235,51.69308245,72.37031544,74.43803873,82.70893193,0,0,111.6570581,80.64120863,132.3342911,41.35446596,0,140.6051843,76.50576205,53.76080576,0,0,0,0
sc01,y2030,2030-08-22T22:00:00+02:00,37.40464117,34.00421926,62.90780563,25.50316444,23.80295348,47.60590695,42.50527408,59.50738369,61.20759466,68.00843853,0,0,91.811392,66.30822756,108.8135016,34.00421925,0,115.6143455,62.90780563,44.20548504,0,0,0,0
sc01,y2030,2030-08-22T23:00:00+02:00,27.76022958,25.23657234,46.68765884,18.92742926,17.66560064,35.33120128,31.54571543,44.16400161,45.42583022,50.47314469,0,0,68.13874532,49.21131608,80.7570315,25.23657234,0,85.80434597,46.68765883,32.80754404,0,0,0,0
sc01,y2030,2030-08-23T00:00:00+02:00,17.94784172,16.31621975,30.18500653,12.23716481,11.42135382,22.84270764,20.39527469,28.55338455,29.36919554,32.63243949,0,0,44.05379332,31.81662851,52.21190319,16.31621975,0,55.47514715,30.18500653,21.21108567,0,0,0,0
sc01,y2030,2030-08-23T01:00:00+02:00,13.80051337,12.54592125,23.20995433,9.409440938,8.782144879,17.56428976,15.68240156,21.95536219,22.58265825,25.0918425,0,0,33.87398738,24.46454644,40.146948,12.54592125,0,42.65613226,23.20995431,16.30969763,0,0,0,0
sc01,y2030,2030-08-23T02:00:00+02:00,11.27245836,10.24768942,18.95822542,7.685767063,7.173382593,14.34676518,12.80961177,17.93345648,18.44584094,20.49537882,0,0,27.66876142,19.98299435,32.79260613,10.24768942,0,34.84214401,18.95822542,13.32199623,0,0,0,0
sc01,y2030,2030-08-23T03:00:00+02:00,9.9462984,9.042089453,16.7278655,6.781567089,6.329462616,12.65892524,11.30261182,15.82365654,16.27576102,18.08417891,0,0,24.41364153,17.63207444,28.93468625,9.042089453,0,30.74310414,16.72786549,11.75471629,0,0,0,0
sc01,y2030,2030-08-23T04:00:00+02:00,9.921341503,9.019401368,16.68589254,6.764551026,6.313580955,12.62716192,11.27425171,15.78395239,16.23492246,18.03880274,0,0,24.35238369,17.58783266,28.86208438,9.019401368,0,30.66596465,16.68589253,11.72522177,0,0,0,0
sc01,y2030,2030-08-23T05:00:00+02:00,11.06775164,10.0615924,18.61394594,7.546194298,7.043114675,14.08622936,12.57699049,17.6077867,18.11086632,20.1231848,0,0,27.16629948,19.62010518,32.19709568,10.0615924,0,34.20941416,18.61394593,13.08007011,0,0,0,0
sc01,y2030,2030-08-23T06:00:00+02:00,14.99494475,13.63176795,25.21877071,10.22382596,9.542237561,19.08447514,17.03970994,23.8555939,24.53718231,27.2635359,0,0,36.80577346,26.5819475,43.62165744,13.63176795,0,46.34801103,25.21877071,17.72129833,0,0,0,0
sc01,y2030,2030-08-23T07:00:00+02:00,20.7816072,18.89237018,34.95088484,14.16927764,13.22465912,26.44931826,23.61546273,33.06164783,34.00626633,37.78474037,0,0,51.00939951,36.84012186,60.45558458,18.89237018,0,64.23405862,34.95088484,24.56008123,0,0,0,0
sc01,y2030,2030-08-23T08:00:00+02:00,25.98738447,23.62489496,43.70605568,17.71867122,16.53742648,33.07485295,29.5311187,41.34356619,42.52481093,47.24978993,0,0,63.7872164,46.06854519,75.59966389,23.62489496,0,80.3246429,43.70605568,30.71236344,0,0,0,0
sc01,y2030,2030-08-23T09:00:00+02:00,30.95367339,28.13970307,52.05845066,21.1047773,19.69779215,39.3955843,35.17462884,49.24448038,50.65146552,56.27940612,0,0,75.97719827,54.87242099,90.04704981,28.13970307,0,95.67499042,52.05845067,36.58161398,0,0,0,0
sc01,y2030,2030-08-23T10:00:00+02:00,34.98980597,31.80891454,58.84649187,23.8566859,22.26624017,44.53248034,39.76114316,55.66560043,57.25604614,63.61782904,0,0,85.88406923,62.02738333,101.7885265,31.80891454,0,108.1503094,58.84649189,41.35158888,0,0,0,0
sc01,y2030,2030-08-23T11:00:00+02:00,38.40313734,34.91194305,64.58709461,26.18395728,24.43836013,48.87672027,43.6399288,61.09590032,62.84149748,69.82388607,0,0,94.26224621,68.07828893,111.7182177,34.91194305,0,118.7006064,64.58709464,45.38552595,0,0,0,0
sc01,y2030,2030-08-23T12:00:00+02:00,39.23556909,35.66869917,65.98709346,26.75152438,24.96808941,49.93617884,44.58587396,62.42022354,64.2036585,71.33739831,0,0,96.30548774,69.55396337,114.1398373,35.66869917,0,121.2735772,65.98709347,46.36930893,0,0,0,0
sc01,y2030,2030-08-23T13:00:00+02:00,39.85370006,36.2306364,67.02667735,27.17297731,25.36144548,50.72289097,45.28829551,63.40361372,65.21514554,72.46127281,0,0,97.8227183,70.649741,115.9380365,36.23063641,0,123.1841638,67.02667736,47.09982732,0,0,0,0
sc01,y2030,2030-08-23T14:00:00+02:00,37.15152414,33.77411285,62.48210879,25.33058465,23.641879,47.28375801,42.21764107,59.1046975,60.79340314,67.54822572,0,0,91.19010473,65.85952008,108.0771612,33.77411285,0,114.8319837,62.48210879,43.90634672,0,0,0,0
